PC_time_stamp,帧ID,帧内容
1696401169.719666,419406119,"{'档位': 0, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401169.7207775,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 13, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401169.819464,419406119,"{'档位': 0, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401169.8205545,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 13, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401169.9198275,419406119,"{'档位': 0, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401169.9207792,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 13, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401170.019801,419406119,"{'档位': 0, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401170.020872,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 13, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401170.119749,419406119,"{'档位': 0, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401170.1208346,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 13, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401170.2197196,419406119,"{'档位': 0, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401170.220787,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 13, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401170.3196762,419406119,"{'档位': 0, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401170.3207476,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 13, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401170.41983,419406119,"{'档位': 0, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401170.420839,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 13, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401170.5199218,419406119,"{'档位': 1, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401170.5208993,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 13, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401170.619904,419406119,"{'档位': 1, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401170.6208727,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 13, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401170.7198334,419406119,"{'档位': 1, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401170.7208886,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 13, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401170.8194613,419406119,"{'档位': 1, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401170.8205757,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 13, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401170.9195864,419406119,"{'档位': 1, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401170.920687,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 13, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401171.0196385,419406119,"{'档位': 1, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401171.0207353,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 13, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401171.1197271,419406119,"{'档位': 1, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401171.1208284,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 13, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401171.2195997,419406119,"{'档位': 1, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401171.22075,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 13, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401171.3198104,419406119,"{'档位': 1, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401171.320895,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 13, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401171.4196208,419406119,"{'档位': 1, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401171.4207616,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 13, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401171.5197191,419406119,"{'档位': 1, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401171.5208154,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 13, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401171.620005,419406119,"{'档位': 1, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401171.62101,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 13, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401171.7196739,419406119,"{'档位': 1, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401171.720737,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 13, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401171.8204677,419406119,"{'档位': 1, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401171.8209977,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 13, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401171.9197822,419406119,"{'档位': 1, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401171.9208028,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 13, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401172.020035,419406119,"{'档位': 1, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401172.0210197,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 15, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401172.1196764,419406119,"{'档位': 1, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401172.120777,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 22, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401172.220412,419406119,"{'档位': 1, '车速': 1.140625, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401172.224083,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 32, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401172.3199964,419406119,"{'档位': 1, '车速': 1.15625, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401172.3210158,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 32, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401172.420123,419406119,"{'档位': 1, '车速': 1.25, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401172.421074,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 26, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401172.5200887,419406119,"{'档位': 1, '车速': 1.328125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401172.521212,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 22, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401172.6200547,419406119,"{'档位': 1, '车速': 1.40625, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401172.621142,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 19, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401172.7200224,419406119,"{'档位': 1, '车速': 1.3828125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401172.7211466,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 27, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401172.8199515,419406119,"{'档位': 1, '车速': 1.40625, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401172.8210585,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 27, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401172.920067,419406119,"{'档位': 1, '车速': 1.4765625, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401172.9211893,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 27, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401173.0201986,419406119,"{'档位': 1, '车速': 1.515625, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401173.0212128,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 27, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401173.119827,419406119,"{'档位': 1, '车速': 1.5546875, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401173.120997,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 27, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401173.2202287,419406119,"{'档位': 1, '车速': 1.59375, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401173.221205,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 27, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401173.3200874,419406119,"{'档位': 1, '车速': 1.609375, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401173.321173,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 27, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401173.4199114,419406119,"{'档位': 1, '车速': 1.6875, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401173.4210126,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 28, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401173.5202296,419406119,"{'档位': 1, '车速': 1.7421875, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401173.5212712,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 29, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401173.6198094,419406119,"{'档位': 1, '车速': 1.8046875, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401173.6209648,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 29, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401173.7200477,419406119,"{'档位': 1, '车速': 1.859375, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401173.7210844,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 30, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401173.8200922,419406119,"{'档位': 1, '车速': 1.875, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401173.8211558,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 31, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401173.9201639,419406119,"{'档位': 1, '车速': 1.953125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401173.9211612,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 32, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401174.0201845,419406119,"{'档位': 1, '车速': 2.03125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401174.0212274,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 33, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401174.1198866,419406119,"{'档位': 1, '车速': 2.0859375, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401174.1209931,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 34, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401174.2198846,419406119,"{'档位': 1, '车速': 2.1640625, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401174.2210875,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 35, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401174.3201313,419406119,"{'档位': 1, '车速': 2.21875, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401174.321146,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 36, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401174.4197998,419406119,"{'档位': 1, '车速': 2.28125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401174.420996,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 37, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401174.5201728,419406119,"{'档位': 1, '车速': 2.375, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401174.5212412,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 38, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401174.6201446,419406119,"{'档位': 1, '车速': 2.4296875, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401174.6212468,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 39, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401174.7198977,419406119,"{'档位': 1, '车速': 2.5234375, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401174.7211099,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 40, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401174.8201518,419406119,"{'档位': 1, '车速': 2.6015625, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401174.8211987,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 41, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401174.9200537,419406119,"{'档位': 1, '车速': 2.6953125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401174.9212012,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 42, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401175.020264,419406119,"{'档位': 1, '车速': 2.8125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401175.0212579,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 43, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401175.1203315,419406119,"{'档位': 1, '车速': 2.90625, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401175.1212728,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 45, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401175.2202406,419406119,"{'档位': 1, '车速': 3.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401175.221323,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 46, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401175.3199394,419406119,"{'档位': 1, '车速': 3.1171875, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401175.3210626,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 46, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401175.4201083,419406119,"{'档位': 1, '车速': 3.2109375, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401175.4211383,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 46, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401175.5202668,419406119,"{'档位': 1, '车速': 3.3046875, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401175.5213099,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 46, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401175.6203032,419406119,"{'档位': 1, '车速': 3.3984375, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401175.6212244,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 45, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401175.7200525,419406119,"{'档位': 1, '车速': 3.4921875, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401175.7211878,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 43, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401175.8200486,419406119,"{'档位': 1, '车速': 3.5703125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401175.8211007,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 45, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401175.9204383,419406119,"{'档位': 1, '车速': 3.6484375, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401175.9214225,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 46, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401176.020198,419406119,"{'档位': 1, '车速': 3.7421875, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401176.021244,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 46, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401176.1200454,419406119,"{'档位': 1, '车速': 3.8203125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401176.1211233,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 46, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401176.2202628,419406119,"{'档位': 1, '车速': 3.9140625, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401176.2212305,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 46, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401176.3201897,419406119,"{'档位': 1, '车速': 3.9921875, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401176.3212452,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 46, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401176.4202535,419406119,"{'档位': 1, '车速': 4.046875, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401176.4226809,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 48, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401176.5200548,419406119,"{'档位': 1, '车速': 4.140625, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401176.5211048,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 50, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401176.6202645,419406119,"{'档位': 1, '车速': 4.21875, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401176.62138,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 48, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401176.7203577,419406119,"{'档位': 1, '车速': 4.234375, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401176.7213914,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 39, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401176.8202355,419406119,"{'档位': 1, '车速': 4.2578125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401176.8213065,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 38, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401176.9200642,419406119,"{'档位': 1, '车速': 4.2578125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401176.9211497,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 38, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401177.0200489,419406119,"{'档位': 1, '车速': 4.2734375, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401177.0211515,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 36, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401177.121995,419406119,"{'档位': 1, '车速': 4.2578125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401177.122231,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 36, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401177.2203135,419406119,"{'档位': 1, '车速': 4.234375, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401177.2213528,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 38, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401177.320405,419406119,"{'档位': 1, '车速': 4.234375, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401177.3214567,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 37, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401177.420189,419406119,"{'档位': 1, '车速': 4.2578125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401177.421261,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 38, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401177.5202358,419406119,"{'档位': 1, '车速': 4.2578125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401177.5213182,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 39, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401177.6201353,419406119,"{'档位': 1, '车速': 4.2734375, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401177.621247,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 38, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401177.7203379,419406119,"{'档位': 1, '车速': 4.2734375, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401177.721425,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 38, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401177.82027,419406119,"{'档位': 1, '车速': 4.234375, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401177.822244,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 37, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401177.9201713,419406119,"{'档位': 1, '车速': 4.2578125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401177.9212363,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 38, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401178.0204182,419406119,"{'档位': 1, '车速': 4.2578125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401178.0214117,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 37, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401178.120164,419406119,"{'档位': 1, '车速': 4.2734375, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401178.121158,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 36, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401178.2204971,419406119,"{'档位': 1, '车速': 4.2578125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401178.2214231,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 36, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401178.3201506,419406119,"{'档位': 1, '车速': 4.2734375, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401178.3212492,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 36, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401178.4204173,419406119,"{'档位': 1, '车速': 4.2578125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401178.4213767,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 37, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401178.520417,419406119,"{'档位': 1, '车速': 4.234375, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696401178.5214667,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 37, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696401178.6202922,419406119,"{'档位': 1, '车速': 4.2578125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
