PC_time_stamp,帧ID,帧内容
1696402170.7577999,419406119,"{'档位': 1, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402170.7587016,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 11, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402170.857789,419406119,"{'档位': 1, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402170.858764,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 11, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402170.9576962,419406119,"{'档位': 1, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402170.958746,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 11, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402171.057842,419406119,"{'档位': 1, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402171.0587792,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 11, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402171.1579452,419406119,"{'档位': 1, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402171.1588714,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 11, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402171.2578337,419406119,"{'档位': 1, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402171.258786,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 11, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402171.3578646,419406119,"{'档位': 1, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402171.358791,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 11, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402171.4576807,419406119,"{'档位': 1, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402171.458733,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 11, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402171.55791,419406119,"{'档位': 1, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402171.5588098,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 11, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402171.6579366,419406119,"{'档位': 1, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402171.6588745,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 11, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402171.7578871,419406119,"{'档位': 1, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402171.758979,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 11, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402171.8578606,419406119,"{'档位': 1, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402171.8590686,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 11, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402171.9578822,419406119,"{'档位': 1, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402171.9588425,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 11, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402172.057815,419406119,"{'档位': 1, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402172.058931,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 12, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402172.1579294,419406119,"{'档位': 1, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402172.159193,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 12, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402172.2578435,419406119,"{'档位': 1, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402172.2589138,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 12, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402172.3578296,419406119,"{'档位': 1, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402172.3590271,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 12, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402172.4579823,419406119,"{'档位': 1, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402172.459037,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 12, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402172.558003,419406119,"{'档位': 1, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402172.5591142,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 12, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402172.6580079,419406119,"{'档位': 1, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402172.658968,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 12, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402172.7579417,419406119,"{'档位': 1, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402172.7589805,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 12, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402172.8578174,419406119,"{'档位': 1, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402172.8590221,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 13, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402172.957982,419406119,"{'档位': 1, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402172.9589055,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 13, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402173.057948,419406119,"{'档位': 1, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402173.0589333,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 13, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402173.158063,419406119,"{'档位': 1, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402173.1591296,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 13, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402173.2578921,419406119,"{'档位': 1, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402173.2588725,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 13, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402173.3578134,419406119,"{'档位': 1, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402173.358809,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 13, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402173.4580767,419406119,"{'档位': 1, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402173.4590435,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 13, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402173.557981,419406119,"{'档位': 1, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402173.559012,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 13, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402173.6581385,419406119,"{'档位': 1, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402173.6590889,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 14, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402173.7602665,419406119,"{'档位': 1, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402173.7607403,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 15, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402173.8580294,419406119,"{'档位': 1, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402173.8590531,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 15, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402173.958096,419406119,"{'档位': 1, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402173.9591978,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 15, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402174.0579288,419406119,"{'档位': 1, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402174.0589044,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 15, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402174.1581051,419406119,"{'档位': 1, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402174.1590397,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 15, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402174.2579663,419406119,"{'档位': 1, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402174.2590592,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 15, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402174.3579004,419406119,"{'档位': 1, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402174.3589525,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 15, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402174.458,419406119,"{'档位': 1, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402174.4589732,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 15, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402174.5581226,419406119,"{'档位': 1, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402174.5590656,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 16, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402174.6580856,419406119,"{'档位': 1, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402174.6592698,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 16, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402174.75807,419406119,"{'档位': 1, '车速': 0.3203125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402174.7591472,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 17, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402174.8578157,419406119,"{'档位': 1, '车速': 0.46875, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402174.8589332,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 17, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402174.9580717,419406119,"{'档位': 1, '车速': 0.5859375, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402174.9592574,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 18, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402175.058244,419406119,"{'档位': 1, '车速': 0.8125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402175.059319,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 18, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402175.1581447,419406119,"{'档位': 1, '车速': 1.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402175.1593897,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 19, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402175.2580502,419406119,"{'档位': 1, '车速': 1.171875, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402175.259223,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 19, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402175.3578985,419406119,"{'档位': 1, '车速': 1.3046875, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402175.3589082,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 19, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402175.4578984,419406119,"{'档位': 1, '车速': 1.34375, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402175.4591177,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 18, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402175.5581295,419406119,"{'档位': 1, '车速': 1.3671875, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402175.5592136,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 16, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402175.6580844,419406119,"{'档位': 1, '车速': 1.3828125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402175.659143,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 22, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402175.7581599,419406119,"{'档位': 1, '车速': 1.40625, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402175.759315,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 22, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402175.858156,419406119,"{'档位': 1, '车速': 1.4765625, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402175.8592193,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 23, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402175.9581783,419406119,"{'档位': 1, '车速': 1.515625, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402175.9592729,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 23, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402176.0581973,419406119,"{'档位': 1, '车速': 1.5703125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402176.059261,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 24, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402176.1582284,419406119,"{'档位': 1, '车速': 1.6328125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402176.159238,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 25, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402176.2581608,419406119,"{'档位': 1, '车速': 1.671875, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402176.259218,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 26, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402176.3578918,419406119,"{'档位': 1, '车速': 1.7265625, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402176.35902,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 27, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402176.457942,419406119,"{'档位': 1, '车速': 1.8203125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402176.459026,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 28, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402176.5581744,419406119,"{'档位': 1, '车速': 1.875, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402176.5592194,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 29, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402176.6584806,419406119,"{'档位': 1, '车速': 1.953125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402176.6592805,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 30, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402176.7580216,419406119,"{'档位': 1, '车速': 2.03125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402176.7591994,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 31, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402176.858267,419406119,"{'档位': 1, '车速': 2.109375, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402176.8593287,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 32, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402176.9584758,419406119,"{'档位': 1, '车速': 2.203125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402176.9596221,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 33, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402177.0582395,419406119,"{'档位': 1, '车速': 2.28125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402177.0594566,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 34, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402177.1583896,419406119,"{'档位': 1, '车速': 2.390625, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402177.1595228,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 35, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402177.2582161,419406119,"{'档位': 1, '车速': 2.484375, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402177.259254,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 36, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402177.3582149,419406119,"{'档位': 1, '车速': 2.5625, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402177.3592584,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 37, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402177.4582505,419406119,"{'档位': 1, '车速': 2.65625, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402177.4593122,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 37, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402177.5582242,419406119,"{'档位': 1, '车速': 2.7734375, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402177.5593371,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 37, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402177.6583772,419406119,"{'档位': 1, '车速': 2.8671875, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402177.6593988,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 37, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402177.7583168,419406119,"{'档位': 1, '车速': 2.984375, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402177.75951,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 37, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402177.8580186,419406119,"{'档位': 1, '车速': 3.0546875, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402177.859106,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 37, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402177.9583867,419406119,"{'档位': 1, '车速': 3.1484375, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402177.9594054,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 37, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402178.0582201,419406119,"{'档位': 1, '车速': 3.25, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402178.0592513,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 37, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402178.158371,419406119,"{'档位': 1, '车速': 3.3203125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402178.1594114,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 36, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402178.2582672,419406119,"{'档位': 1, '车速': 3.4375, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402178.259531,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 36, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402178.3584957,419406119,"{'档位': 1, '车速': 3.5546875, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402178.359478,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 36, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402178.458386,419406119,"{'档位': 1, '车速': 3.625, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402178.4594321,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 36, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696402178.558189,419406119,"{'档位': 1, '车速': 3.6875, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696402178.559283,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 36, '方向盘故障': 0, '方向盘位置传感器值': 0}"
