PC_time_stamp,帧ID,帧内容
1696403825.1233735,419406119,"{'档位': 1, '车速': 2.90625, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403825.1244452,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 19, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403825.2235281,419406119,"{'档位': 1, '车速': 2.90625, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403825.224478,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 19, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403825.3234084,419406119,"{'档位': 1, '车速': 2.90625, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403825.3244627,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 19, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403825.4236517,419406119,"{'档位': 1, '车速': 2.8828125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403825.4246647,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 19, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403825.5235445,419406119,"{'档位': 1, '车速': 2.8828125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403825.5246606,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 19, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403825.6235247,419406119,"{'档位': 1, '车速': 2.8671875, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403825.6244874,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 19, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403825.7236316,419406119,"{'档位': 1, '车速': 2.8671875, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403825.7246258,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 18, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403825.8235323,419406119,"{'档位': 1, '车速': 2.8671875, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403825.8245165,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 18, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403825.9236324,419406119,"{'档位': 1, '车速': 2.8515625, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403825.924787,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 18, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403826.0234542,419406119,"{'档位': 1, '车速': 2.828125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403826.0244896,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 18, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403826.1234632,419406119,"{'档位': 1, '车速': 2.828125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403826.1244543,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 18, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403826.2234616,419406119,"{'档位': 1, '车速': 2.8125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403826.224452,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 18, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403826.3235881,419406119,"{'档位': 1, '车速': 2.7890625, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403826.3246377,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 17, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403826.4236956,419406119,"{'档位': 1, '车速': 2.7890625, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403826.4247098,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 17, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403826.5233865,419406119,"{'档位': 1, '车速': 2.7734375, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403826.5244718,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 17, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403826.6235344,419406119,"{'档位': 1, '车速': 2.75, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403826.6245093,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 17, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403826.7235243,419406119,"{'档位': 1, '车速': 2.75, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403826.7245986,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 17, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403826.8234816,419406119,"{'档位': 1, '车速': 2.734375, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403826.8247294,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 17, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403826.923753,419406119,"{'档位': 1, '车速': 2.71875, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403826.9248931,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 18, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403827.0235767,419406119,"{'档位': 1, '车速': 2.71875, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403827.0245864,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 19, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403827.123575,419406119,"{'档位': 1, '车速': 2.71875, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403827.1245914,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 21, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403827.2235777,419406119,"{'档位': 1, '车速': 2.734375, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403827.2245955,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 22, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403827.323603,419406119,"{'档位': 1, '车速': 2.734375, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403827.3246293,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 22, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403827.423761,419406119,"{'档位': 1, '车速': 2.75, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403827.4247587,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 23, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403827.5235777,419406119,"{'档位': 1, '车速': 2.7890625, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403827.5245564,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 23, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403827.6235726,419406119,"{'档位': 1, '车速': 2.8125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403827.624545,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 23, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403827.7235808,419406119,"{'档位': 1, '车速': 2.828125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403827.7248085,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 23, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403827.8236184,419406119,"{'档位': 1, '车速': 2.8515625, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403827.824626,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 23, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403827.9235487,419406119,"{'档位': 1, '车速': 2.8671875, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403827.924595,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 22, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403828.0235353,419406119,"{'档位': 1, '车速': 2.8828125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403828.0245485,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 22, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403828.123625,419406119,"{'档位': 1, '车速': 2.90625, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403828.1247516,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 22, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403828.2237651,419406119,"{'档位': 1, '车速': 2.90625, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403828.2246928,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 22, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403828.3236883,419406119,"{'档位': 1, '车速': 2.921875, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403828.3247006,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 22, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403828.4239254,419406119,"{'档位': 1, '车速': 2.921875, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403828.4248242,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 22, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403828.5237775,419406119,"{'档位': 1, '车速': 2.9453125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403828.5247164,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 21, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403828.6236413,419406119,"{'档位': 1, '车速': 2.9453125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403828.624675,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 21, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403828.723683,419406119,"{'档位': 1, '车速': 2.9453125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403828.7248847,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 21, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403828.8236892,419406119,"{'档位': 1, '车速': 2.9609375, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403828.8246913,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 21, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403828.9237664,419406119,"{'档位': 1, '车速': 2.9609375, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403828.9248295,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 21, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403829.0236733,419406119,"{'档位': 1, '车速': 2.9609375, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403829.0246747,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 21, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403829.1237037,419406119,"{'档位': 1, '车速': 2.9609375, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403829.124833,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 20, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403829.2237046,419406119,"{'档位': 1, '车速': 2.9453125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403829.2247674,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 20, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403829.3237185,419406119,"{'档位': 1, '车速': 2.9453125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403829.324708,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 20, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403829.4239328,419406119,"{'档位': 1, '车速': 2.921875, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403829.4250479,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 20, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403829.524514,419406119,"{'档位': 1, '车速': 2.921875, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403829.5247815,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 20, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403829.623715,419406119,"{'档位': 1, '车速': 2.921875, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403829.6248686,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 20, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403829.7238376,419406119,"{'档位': 1, '车速': 2.921875, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403829.7248013,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 19, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403829.8237526,419406119,"{'档位': 1, '车速': 2.90625, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403829.824889,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 19, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403829.9239783,419406119,"{'档位': 1, '车速': 2.90625, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403829.924907,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 19, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403830.0236287,419406119,"{'档位': 1, '车速': 2.8828125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403830.0248585,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 19, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403830.1238043,419406119,"{'档位': 1, '车速': 2.8828125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403830.124911,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 19, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403830.2234075,419406119,"{'档位': 1, '车速': 2.8671875, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403830.224486,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 19, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403830.3238378,419406119,"{'档位': 1, '车速': 2.8671875, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403830.3249218,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 18, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403830.4240167,419406119,"{'档位': 1, '车速': 2.8515625, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403830.4251513,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 18, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403830.523781,419406119,"{'档位': 1, '车速': 2.828125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403830.52477,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 18, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403830.6237276,419406119,"{'档位': 1, '车速': 2.828125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403830.624952,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 18, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403830.723711,419406119,"{'档位': 1, '车速': 2.828125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403830.7247002,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 18, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403830.823686,419406119,"{'档位': 1, '车速': 2.8125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403830.8247087,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 18, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403830.9238691,419406119,"{'档位': 1, '车速': 2.7890625, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403830.9249203,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 17, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403831.0237768,419406119,"{'档位': 1, '车速': 2.7890625, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403831.024906,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 17, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403831.1237748,419406119,"{'档位': 1, '车速': 2.7734375, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403831.1248388,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 17, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403831.223792,419406119,"{'档位': 1, '车速': 2.75, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403831.224686,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 17, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403831.323825,419406119,"{'档位': 1, '车速': 2.75, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403831.3247793,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 17, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403831.424024,419406119,"{'档位': 1, '车速': 2.71875, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403831.4250727,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 17, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403831.5239232,419406119,"{'档位': 1, '车速': 2.71875, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403831.524784,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 18, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403831.6239376,419406119,"{'档位': 1, '车速': 2.6953125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403831.624817,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 20, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403831.7239501,419406119,"{'档位': 1, '车速': 2.71875, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403831.724892,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 21, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403831.8239355,419406119,"{'档位': 1, '车速': 2.734375, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403831.8249152,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 22, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403831.9240592,419406119,"{'档位': 1, '车速': 2.734375, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403831.925173,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 23, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403832.023742,419406119,"{'档位': 1, '车速': 2.75, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403832.024814,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 24, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403832.1239455,419406119,"{'档位': 1, '车速': 2.7890625, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403832.1249938,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 24, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403832.2239342,419406119,"{'档位': 1, '车速': 2.8125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403832.2248957,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 23, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403832.3238215,419406119,"{'档位': 1, '车速': 2.8515625, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403832.324822,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 23, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403832.424041,419406119,"{'档位': 1, '车速': 2.8671875, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403832.4249825,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 23, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403832.5238678,419406119,"{'档位': 1, '车速': 2.8828125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403832.5248435,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 23, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403832.6239624,419406119,"{'档位': 1, '车速': 2.90625, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403832.6250591,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 23, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403832.7240195,419406119,"{'档位': 1, '车速': 2.921875, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403832.7249799,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 23, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403832.8239489,419406119,"{'档位': 1, '车速': 2.9453125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403832.8248935,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 22, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403832.9240177,419406119,"{'档位': 1, '车速': 2.9453125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403832.9252603,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 22, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403833.0238173,419406119,"{'档位': 1, '车速': 2.9609375, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403833.0249038,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 22, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403833.1239634,419406119,"{'档位': 1, '车速': 2.9609375, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403833.125038,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 22, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403833.2239406,419406119,"{'档位': 1, '车速': 2.984375, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403833.2250078,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 22, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403833.3239677,419406119,"{'档位': 1, '车速': 2.984375, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403833.3250117,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 22, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403833.4241567,419406119,"{'档位': 1, '车速': 2.984375, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403833.425141,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 21, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403833.523961,419406119,"{'档位': 1, '车速': 2.984375, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403833.5249064,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 21, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403833.6240304,419406119,"{'档位': 1, '车速': 2.984375, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403833.6251514,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 21, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403833.7242126,419406119,"{'档位': 1, '车速': 2.9609375, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403833.724844,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 21, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403833.8239658,419406119,"{'档位': 1, '车速': 2.9609375, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403833.8249476,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 21, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403833.924195,419406119,"{'档位': 1, '车速': 2.9609375, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403833.9252143,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 21, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403834.023968,419406119,"{'档位': 1, '车速': 2.9609375, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403834.0249462,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 20, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403834.124005,419406119,"{'档位': 1, '车速': 2.9609375, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403834.1249828,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 20, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403834.2240195,419406119,"{'档位': 1, '车速': 2.9453125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403834.2249749,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 20, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403834.3240573,419406119,"{'档位': 1, '车速': 2.9453125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403834.3251631,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 20, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403834.4245706,419406119,"{'档位': 1, '车速': 2.921875, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403834.4271538,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 20, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403834.5239074,419406119,"{'档位': 1, '车速': 2.921875, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403834.524957,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 20, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403834.6239197,419406119,"{'档位': 1, '车速': 2.921875, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403834.6249764,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 19, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403834.7239337,419406119,"{'档位': 1, '车速': 2.90625, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403834.7249434,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 19, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696403834.8240914,419406119,"{'档位': 1, '车速': 2.90625, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696403834.825002,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 19, '方向盘故障': 0, '方向盘位置传感器值': 0}"
