PC_time_stamp,帧ID,帧内容
1696404876.475642,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 11, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404876.5746298,419406119,"{'档位': 0, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404876.575658,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 11, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404876.6745822,419406119,"{'档位': 1, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404876.6757746,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 11, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404876.7762787,419406119,"{'档位': 1, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404876.776737,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 11, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404876.8746033,419406119,"{'档位': 1, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404876.875749,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 11, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404876.974588,419406119,"{'档位': 1, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404876.975665,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 12, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404877.0745804,419406119,"{'档位': 1, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404877.0756445,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 12, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404877.174676,419406119,"{'档位': 1, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404877.1756897,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 12, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404877.274696,419406119,"{'档位': 1, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404877.2758443,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 11, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404877.3746872,419406119,"{'档位': 1, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404877.375678,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 12, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404877.4745796,419406119,"{'档位': 1, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404877.475605,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 12, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404877.5746653,419406119,"{'档位': 1, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404877.5758216,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 11, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404877.6746588,419406119,"{'档位': 1, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404877.6757004,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 12, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404877.7747493,419406119,"{'档位': 1, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404877.775763,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 12, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404877.8746338,419406119,"{'档位': 1, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404877.8757076,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 11, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404877.974758,419406119,"{'档位': 1, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404877.9759045,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 11, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404878.0746827,419406119,"{'档位': 1, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404878.0758994,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 12, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404878.1746943,419406119,"{'档位': 1, '车速': 0.0, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404878.1757514,419406375,"{'刹车状态': 1, '发动机扭矩百分比': 13, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404878.2748618,419406119,"{'档位': 1, '车速': 0.90625, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404878.2758331,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 23, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404878.3748713,419406119,"{'档位': 1, '车速': 1.1953125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404878.376037,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 28, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404878.4748907,419406119,"{'档位': 1, '车速': 1.140625, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404878.475828,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 25, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404878.5748463,419406119,"{'档位': 1, '车速': 1.34375, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404878.5757942,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 20, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404878.6747854,419406119,"{'档位': 1, '车速': 1.3671875, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404878.67578,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 18, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404878.774912,419406119,"{'档位': 1, '车速': 1.421875, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404878.7759087,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 26, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404878.8749332,419406119,"{'档位': 1, '车速': 1.4609375, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404878.8758564,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 26, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404878.9747865,419406119,"{'档位': 1, '车速': 1.515625, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404878.9758637,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 26, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404879.0749369,419406119,"{'档位': 1, '车速': 1.59375, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404879.0759013,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 26, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404879.1749778,419406119,"{'档位': 1, '车速': 1.671875, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404879.1759176,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 26, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404879.2748983,419406119,"{'档位': 1, '车速': 1.7109375, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404879.2759058,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 26, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404879.3749344,419406119,"{'档位': 1, '车速': 1.7421875, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404879.3760753,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 27, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404879.4749715,419406119,"{'档位': 1, '车速': 1.8203125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404879.4759603,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 28, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404879.574915,419406119,"{'档位': 1, '车速': 1.8984375, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404879.5759118,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 28, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404879.6749265,419406119,"{'档位': 1, '车速': 1.9765625, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404879.6759264,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 29, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404879.7748945,419406119,"{'档位': 1, '车速': 2.046875, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404879.776153,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 30, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404879.8749864,419406119,"{'档位': 1, '车速': 2.125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404879.8759956,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 31, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404879.975018,419406119,"{'档位': 1, '车速': 2.203125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404879.9760137,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 32, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404880.0748413,419406119,"{'档位': 1, '车速': 2.2578125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404880.0758915,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 33, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404880.1750119,419406119,"{'档位': 1, '车速': 2.3515625, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404880.1759727,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 34, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404880.2750146,419406119,"{'档位': 1, '车速': 2.4453125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404880.2760327,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 35, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404880.3750486,419406119,"{'档位': 1, '车速': 2.5234375, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404880.375998,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 36, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404880.4749947,419406119,"{'档位': 1, '车速': 2.6015625, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404880.4759753,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 37, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404880.5749965,419406119,"{'档位': 1, '车速': 2.71875, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404880.5760403,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 38, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404880.6749835,419406119,"{'档位': 1, '车速': 2.828125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404880.6761165,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 39, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404880.7750082,419406119,"{'档位': 1, '车速': 2.921875, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404880.7760003,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 40, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404880.8750784,419406119,"{'档位': 1, '车速': 3.015625, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404880.87618,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 41, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404880.974988,419406119,"{'档位': 1, '车速': 3.1328125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404880.9760327,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 42, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404881.0750022,419406119,"{'档位': 1, '车速': 3.2265625, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404881.0761504,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 44, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404881.1751213,419406119,"{'档位': 1, '车速': 3.359375, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404881.1762722,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 45, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404881.2750006,419406119,"{'档位': 1, '车速': 3.453125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404881.276151,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 43, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404881.375143,419406119,"{'档位': 1, '车速': 3.5546875, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404881.376163,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 45, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404881.475036,419406119,"{'档位': 1, '车速': 3.6640625, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404881.4761033,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 46, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404881.5750678,419406119,"{'档位': 1, '车速': 3.78125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404881.5762165,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 46, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404881.6750414,419406119,"{'档位': 1, '车速': 3.9140625, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404881.676012,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 46, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404881.7750225,419406119,"{'档位': 1, '车速': 3.9921875, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404881.776098,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 47, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404881.8750052,419406119,"{'档位': 1, '车速': 4.140625, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404881.8760507,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 47, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404881.9750535,419406119,"{'档位': 1, '车速': 4.21875, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404881.9760454,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 45, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404882.07512,419406119,"{'档位': 1, '车速': 4.2890625, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404882.076161,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 33, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404882.1751957,419406119,"{'档位': 1, '车速': 4.2578125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404882.1762426,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 33, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404882.2751036,419406119,"{'档位': 1, '车速': 4.2578125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404882.2762504,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 33, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404882.375246,419406119,"{'档位': 1, '车速': 4.2734375, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404882.376224,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 31, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404882.475136,419406119,"{'档位': 1, '车速': 4.2890625, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404882.4761019,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 33, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404882.575065,419406119,"{'档位': 1, '车速': 4.2890625, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404882.5761812,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 32, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404882.6752355,419406119,"{'档位': 1, '车速': 4.234375, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404882.6761987,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 33, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404882.7751942,419406119,"{'档位': 1, '车速': 4.2578125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404882.776306,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 34, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404882.8752344,419406119,"{'档位': 1, '车速': 4.2578125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404882.8762488,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 34, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404882.975144,419406119,"{'档位': 1, '车速': 4.2734375, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404882.976288,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 33, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404883.0751016,419406119,"{'档位': 1, '车速': 4.2890625, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404883.0761192,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 32, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404883.1752217,419406119,"{'档位': 1, '车速': 4.3125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404883.1761935,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 31, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404883.2751634,419406119,"{'档位': 1, '车速': 4.2578125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404883.276305,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 31, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404883.375225,419406119,"{'档位': 1, '车速': 4.2578125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404883.3763905,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 32, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404883.4750712,419406119,"{'档位': 1, '车速': 4.2734375, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404883.4763012,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 34, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404883.575126,419406119,"{'档位': 1, '车速': 4.2734375, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404883.5762675,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 34, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404883.6752114,419406119,"{'档位': 1, '车速': 4.2734375, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404883.676276,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 34, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404883.7752135,419406119,"{'档位': 1, '车速': 4.234375, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404883.7763362,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 34, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404883.8750856,419406119,"{'档位': 1, '车速': 4.234375, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404883.876155,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 34, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404883.9750686,419406119,"{'档位': 1, '车速': 4.2890625, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404883.976248,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 32, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404884.0751834,419406119,"{'档位': 1, '车速': 4.2734375, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404884.0761688,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 33, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404884.1752825,419406119,"{'档位': 1, '车速': 4.2578125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404884.1762571,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 34, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404884.2752757,419406119,"{'档位': 1, '车速': 4.2734375, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404884.2762363,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 34, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404884.375285,419406119,"{'档位': 1, '车速': 4.2578125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404884.376419,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 34, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404884.4752674,419406119,"{'档位': 1, '车速': 4.2578125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404884.476393,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 36, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404884.5751674,419406119,"{'档位': 1, '车速': 4.2578125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404884.5761662,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 35, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404884.6752157,419406119,"{'档位': 1, '车速': 4.2578125, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404884.6762016,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 35, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404884.7753232,419406119,"{'档位': 1, '车速': 4.2734375, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404884.776291,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 36, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404884.8752801,419406119,"{'档位': 1, '车速': 4.21875, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
1696404884.8762336,419406375,"{'刹车状态': 0, '发动机扭矩百分比': 36, '方向盘故障': 0, '方向盘位置传感器值': 0}"
1696404884.9752514,419406119,"{'档位': 1, '车速': 4.234375, '提升器高度': 0, '提升器合力': 250, '车不动原因': 0, '前轮转角': -100}"
