GPSTime,v,均值,方差,标准差,均方根误差
97697.57,4.27752,4.054309306930693,0.04586763538664841,0.21416730699770312,0.22094600291913102
97698.56,4.23756,4.054309306930693,0.04586763538664841,0.21416730699770312,0.22094600291913102
97699.57,3.945240000000001,4.054309306930693,0.04586763538664841,0.21416730699770312,0.22094600291913102
97700.57,3.99348,4.054309306930693,0.04586763538664841,0.21416730699770312,0.22094600291913102
97701.57,3.94344,4.054309306930693,0.04586763538664841,0.21416730699770312,0.22094600291913102
97702.56,3.74796,4.054309306930693,0.04586763538664841,0.21416730699770312,0.22094600291913102
97703.56,3.8556,4.054309306930693,0.04586763538664841,0.21416730699770312,0.22094600291913102
97704.56,3.8196,4.054309306930693,0.04586763538664841,0.21416730699770312,0.22094600291913102
97705.57,3.85848,4.054309306930693,0.04586763538664841,0.21416730699770312,0.22094600291913102
97706.57,3.732120000000001,4.054309306930693,0.04586763538664841,0.21416730699770312,0.22094600291913102
97707.57,3.82536,4.054309306930693,0.04586763538664841,0.21416730699770312,0.22094600291913102
97708.57,3.9312,4.054309306930693,0.04586763538664841,0.21416730699770312,0.22094600291913102
97709.57,4.12596,4.054309306930693,0.04586763538664841,0.21416730699770312,0.22094600291913102
97710.57,4.005719999999999,4.054309306930693,0.04586763538664841,0.21416730699770312,0.22094600291913102
97711.57,3.8919599999999996,4.054309306930693,0.04586763538664841,0.21416730699770312,0.22094600291913102
97712.57,3.64824,4.054309306930693,0.04586763538664841,0.21416730699770312,0.22094600291913102
97713.57,3.93336,4.054309306930693,0.04586763538664841,0.21416730699770312,0.22094600291913102
97714.57,4.1400000000000015,4.054309306930693,0.04586763538664841,0.21416730699770312,0.22094600291913102
97715.57,4.1821199999999985,4.054309306930693,0.04586763538664841,0.21416730699770312,0.22094600291913102
97716.57,4.13964,4.054309306930693,0.04586763538664841,0.21416730699770312,0.22094600291913102
97717.57,4.040280000000001,4.054309306930693,0.04586763538664841,0.21416730699770312,0.22094600291913102
97718.57,3.90492,4.054309306930693,0.04586763538664841,0.21416730699770312,0.22094600291913102
97719.57,3.69036,4.054309306930693,0.04586763538664841,0.21416730699770312,0.22094600291913102
