GPSTime,v,均值,方差,标准差,均方根误差
93998.57,4.4535599999999995,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
93999.57,4.6479599999999985,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94000.57,4.6674000000000015,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94001.57,4.6036800000000015,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94002.57,4.675680000000002,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94003.57,4.7574000000000005,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94004.57,4.605119999999999,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94005.57,4.77576,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94006.57,4.862160000000001,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94007.57,4.75128,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94008.57,4.7415600000000016,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94009.57,4.80564,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94010.57,4.7815199999999995,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94011.57,4.577399999999999,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94012.56,4.719600000000002,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94013.56,4.869360000000001,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94014.56,4.8704399999999985,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94015.57,4.6155599999999986,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94016.56,4.73832,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94017.56,4.892760000000001,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94018.56,4.975200000000001,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94019.56,4.8430800000000005,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94020.56,4.7030400000000006,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94021.57,4.73616,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94022.57,4.942080000000001,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94023.57,4.84164,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94024.56,4.695119999999999,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94025.56,4.698,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94026.56,4.852080000000001,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94027.56,4.887359999999998,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94028.57,4.83336,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94029.57,4.66488,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94030.57,4.862519999999999,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94031.57,4.94496,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94032.57,4.856400000000002,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94033.56,4.71204,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94034.57,4.708080000000002,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94035.57,4.86828,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94036.57,4.866480000000001,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94037.56,4.812119999999999,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94038.56,4.64184,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94039.57,4.85424,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94040.57,5.01012,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94041.56,5.18328,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94042.57,4.84164,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94043.57,4.70772,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94044.57,4.772880000000002,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94045.57,5.1710400000000005,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94046.57,5.227919999999999,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94047.57,5.25024,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94048.57,5.15196,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94049.57,4.843439999999998,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94050.57,4.683960000000001,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94051.57,4.765320000000001,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94052.56,4.88772,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94053.57,4.7826,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94054.57,4.781879999999999,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94055.57,4.85784,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94056.57,4.89996,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94057.57,4.887359999999998,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94058.57,4.6875599999999995,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94059.57,4.82868,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94060.57,4.9788000000000014,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94061.57,5.1523200000000005,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94062.57,4.884479999999999,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94063.57,4.6825199999999985,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94064.57,4.74624,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94065.57,4.93956,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94066.57,5.12424,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94067.57,4.95252,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94068.57,4.750560000000001,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94069.57,4.6386,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94070.57,5.00076,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94071.57,5.1847199999999996,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94072.57,5.1094800000000005,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94073.57,5.0342400000000005,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94074.57,4.791600000000002,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94075.56,4.710600000000001,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94076.57,4.982760000000002,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94077.57,5.14404,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94078.57,5.0688,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94079.57,4.8650400000000005,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94080.57,4.72248,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94081.57,4.7102400000000015,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94082.57,4.7448,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94083.57,4.636799999999999,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94084.57,4.68756,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94085.57,4.966559999999999,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94086.57,5.151960000000001,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94087.56,4.9798800000000005,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94088.57,4.95036,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94089.57,4.591080000000001,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94090.57,4.9914000000000005,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94091.57,5.14548,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94092.57,5.141520000000001,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94093.57,4.9935599999999996,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94094.57,4.83084,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94095.57,4.641120000000001,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94096.57,4.93992,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94097.57,5.2441200000000014,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94098.57,5.25708,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94099.57,5.19552,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94100.57,5.0320800000000006,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94101.57,4.65624,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94102.57,4.7217600000000015,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94103.57,5.09328,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94104.57,5.0875200000000005,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94105.57,5.05764,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94106.57,4.96836,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94107.57,4.6645199999999996,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94108.57,4.615920000000001,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94109.57,4.851,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
94110.57,4.89816,4.861459115044248,0.03207933482753544,0.17910704851438827,0.22643522612848546
