GPSTime,v,均值,方差,标准差,均方根误差
97351.55,3.31884,3.6782167924528304,0.03354947844254182,0.1831651671102937,0.37026194930330975
97352.55,3.2724,3.6782167924528304,0.03354947844254182,0.1831651671102937,0.37026194930330975
97353.54,3.1312800000000003,3.6782167924528304,0.03354947844254182,0.1831651671102937,0.37026194930330975
97354.55,3.13668,3.6782167924528304,0.03354947844254182,0.1831651671102937,0.37026194930330975
97355.55,3.24396,3.6782167924528304,0.03354947844254182,0.1831651671102937,0.37026194930330975
97356.55,3.3231599999999997,3.6782167924528304,0.03354947844254182,0.1831651671102937,0.37026194930330975
97357.55,3.447,3.6782167924528304,0.03354947844254182,0.1831651671102937,0.37026194930330975
97358.54,3.3004800000000003,3.6782167924528304,0.03354947844254182,0.1831651671102937,0.37026194930330975
97359.54,3.3519600000000005,3.6782167924528304,0.03354947844254182,0.1831651671102937,0.37026194930330975
97360.55,3.3076800000000004,3.6782167924528304,0.03354947844254182,0.1831651671102937,0.37026194930330975
97361.55,3.2058000000000013,3.6782167924528304,0.03354947844254182,0.1831651671102937,0.37026194930330975
97362.54,3.41532,3.6782167924528304,0.03354947844254182,0.1831651671102937,0.37026194930330975
97363.54,3.4844399999999998,3.6782167924528304,0.03354947844254182,0.1831651671102937,0.37026194930330975
97364.55,3.5776799999999995,3.6782167924528304,0.03354947844254182,0.1831651671102937,0.37026194930330975
97365.55,3.8707199999999995,3.6782167924528304,0.03354947844254182,0.1831651671102937,0.37026194930330975
97366.55,3.8566800000000008,3.6782167924528304,0.03354947844254182,0.1831651671102937,0.37026194930330975
97367.55,3.5283599999999997,3.6782167924528304,0.03354947844254182,0.1831651671102937,0.37026194930330975
97368.55,3.46644,3.6782167924528304,0.03354947844254182,0.1831651671102937,0.37026194930330975
97369.54,3.5539199999999997,3.6782167924528304,0.03354947844254182,0.1831651671102937,0.37026194930330975
97370.55,3.54348,3.6782167924528304,0.03354947844254182,0.1831651671102937,0.37026194930330975
97371.55,3.5143199999999997,3.6782167924528304,0.03354947844254182,0.1831651671102937,0.37026194930330975
97372.55,3.62196,3.6782167924528304,0.03354947844254182,0.1831651671102937,0.37026194930330975
97373.54,3.795840000000001,3.6782167924528304,0.03354947844254182,0.1831651671102937,0.37026194930330975
97374.55,3.71088,3.6782167924528304,0.03354947844254182,0.1831651671102937,0.37026194930330975
97375.55,3.65652,3.6782167924528304,0.03354947844254182,0.1831651671102937,0.37026194930330975
97376.55,3.70548,3.6782167924528304,0.03354947844254182,0.1831651671102937,0.37026194930330975
97377.55,3.57444,3.6782167924528304,0.03354947844254182,0.1831651671102937,0.37026194930330975
97378.55,3.51036,3.6782167924528304,0.03354947844254182,0.1831651671102937,0.37026194930330975
97379.55,3.6406800000000006,3.6782167924528304,0.03354947844254182,0.1831651671102937,0.37026194930330975
97380.54,3.8941199999999996,3.6782167924528304,0.03354947844254182,0.1831651671102937,0.37026194930330975
97381.55,3.7360800000000003,3.6782167924528304,0.03354947844254182,0.1831651671102937,0.37026194930330975
97382.55,3.63528,3.6782167924528304,0.03354947844254182,0.1831651671102937,0.37026194930330975
