GPSWeek,GPSTime,imu_lon,imu_lat,imu_altitude,headingAngle,v,cmd_v,car_v,shiftLevel
2284.0,95796.75,121.51305318,37.43230898,44.76,3.27,0.018000000000000002,9,0.0,10
2284.0,95796.77,121.51305318,37.43230898,44.76,3.27,0.0036000000000000003,9,0.0,10
2284.0,95796.84,121.51305318,37.43230898,44.76,3.27,0.0036000000000000003,9,0.0,10
2284.0,95796.94,121.51305318,37.43230898,44.76,3.27,0.0108,9,0.0,10
2284.0,95797.04,121.51305318,37.43230898,44.76,3.27,0.014400000000000001,9,0.0,10
2284.0,95797.14,121.51305318,37.43230897,44.76,3.27,0.007200000000000001,9,0.0,10
2284.0,95797.24,121.51305318,37.43230897,44.76,3.27,0.0,9,0.0,10
2284.0,95797.34,121.51305318,37.43230897,44.76,3.27,0.018000000000000002,9,0.0,10
2284.0,95797.44,121.51305318,37.43230897,44.76,3.27,0.0,9,0.0,10
2284.0,95797.54,121.51305317,37.43230897,44.76,3.27,0.0036000000000000003,9,0.0,10
2284.0,95797.64,121.51305318,37.43230897,44.76,3.27,0.018000000000000002,9,0.0,10
2284.0,95797.74,121.51305317,37.43230897,44.76,3.27,0.0108,9,0.0,10
2284.0,95797.84,121.51305318,37.43230897,44.76,3.27,0.0036000000000000003,9,0.0,10
2284.0,95797.94,121.51305317,37.43230897,44.75,3.27,0.014400000000000001,9,0.0,10
2284.0,95798.04,121.51305317,37.43230896,44.75,3.27,0.0108,9,0.0,10
2284.0,95798.14,121.51305317,37.43230896,44.75,3.28,0.0036000000000000003,9,0.0,10
2284.0,95798.24,121.51305317,37.43230896,44.75,3.28,0.0216,9,0.0,10
2284.0,95798.34,121.51305317,37.43230896,44.75,3.28,0.0108,9,0.0,10
2284.0,95798.44,121.51305317,37.43230896,44.75,3.28,0.007200000000000001,9,0.0,10
2284.0,95798.54,121.51305317,37.43230896,44.76,3.28,0.007200000000000001,9,0.0,10
2284.0,95798.64,121.51305317,37.43230895,44.75,3.27,0.014400000000000001,9,0.0,10
2284.0,95798.74,121.51305317,37.43230895,44.75,3.27,0.007200000000000001,9,0.0,10
2284.0,95798.84,121.51305317,37.43230895,44.76,3.28,0.028800000000000003,9,0.0,10
2284.0,95798.94,121.51305316,37.43230895,44.75,3.28,0.0108,9,0.0,10
2284.0,95799.04,121.51305316,37.43230895,44.75,3.28,0.0108,9,0.0,10
2284.0,95799.14,121.51305316,37.43230895,44.75,3.28,0.018000000000000002,9,0.0,10
2284.0,95799.24,121.51305316,37.43230895,44.76,3.28,0.0108,9,0.0,10
2284.0,95799.34,121.51305316,37.43230895,44.76,3.28,0.0036000000000000003,9,0.0,10
2284.0,95799.44,121.51305316,37.43230895,44.75,3.29,0.0252,9,0.0,10
2284.0,95799.54,121.51305316,37.43230895,44.75,3.28,0.018000000000000002,9,0.0,10
2284.0,95799.64,121.51305316,37.43230895,44.76,3.29,0.014400000000000001,9,0.0,10
2284.0,95799.74,121.51305315,37.43230894,44.76,3.28,0.028800000000000003,9,0.734375,10
2284.0,95799.84,121.51305316,37.43230894,44.76,3.29,0.014400000000000001,9,0.546875,10
2284.0,95799.94,121.51305316,37.43230895,44.76,3.32,0.198,9,0.6640625,10
2284.0,95800.04,121.51305317,37.43230909,44.76,3.33,0.9432,9,1.0390625,10
2284.0,95800.14,121.51305318,37.43230934,44.75,3.3,0.9828000000000001,9,1.2109375,10
2284.0,95800.24,121.51305318,37.43230959,44.76,3.33,0.9288000000000001,9,1.3828125,10
2284.0,95800.34,121.5130532,37.43230985,44.76,3.32,1.1916,9,1.4375,10
2284.0,95800.44,121.51305321,37.43231017,44.76,3.27,1.314,9,1.6875,10
2284.0,95800.54,121.51305321,37.43231052,44.76,3.25,1.5084,9,1.8984375,10
2284.0,95800.64,121.51305324,37.43231092,44.76,3.26,1.7064,9,2.1640625,10
2284.0,95800.74,121.51305328,37.43231137,44.76,3.28,1.8684,9,2.3125,10
2284.0,95800.84,121.51305328,37.43231186,44.76,3.26,2.142,9,2.5078125,10
2284.0,95800.94,121.51305334,37.43231242,44.76,3.23,2.2896,9,2.828125,10
2284.0,95801.04,121.51305333,37.43231304,44.76,3.15,2.6568,9,2.828125,10
2284.0,95801.14,121.51305337,37.4323137,44.76,3.17,2.682,9,3.015625,10
