GPSWeek,GPSTime,imu_lon,imu_lat,imu_altitude,headingAngle,v,cmd_v,car_v,shiftLevel
2284.0,95464.74,121.51325439,37.43146306,44.49,342.39,0.036000000000000004,10,0.0,10
2284.0,95464.76,121.51325439,37.43146306,44.49,342.4,0.0252,10,0.0,10
2284.0,95464.86,121.51325439,37.43146306,44.49,342.4,0.0252,10,0.0,10
2284.0,95464.95,121.51325439,37.43146306,44.49,342.39,0.0252,10,0.0,10
2284.0,95465.05,121.51325439,37.43146305,44.49,342.4,0.0324,10,0.0,10
2284.0,95465.15,121.51325439,37.43146306,44.49,342.4,0.036000000000000004,10,0.0,10
2284.0,95465.25,121.51325439,37.43146305,44.49,342.4,0.014400000000000001,10,0.0,10
2284.0,95465.35,121.51325439,37.43146306,44.49,342.4,0.014400000000000001,10,0.0,10
2284.0,95465.45,121.51325438,37.43146305,44.49,342.4,0.018000000000000002,10,0.0,10
2284.0,95465.55,121.51325438,37.43146306,44.49,342.4,0.018000000000000002,10,0.0,10
2284.0,95465.65,121.51325438,37.43146306,44.49,342.4,0.0324,10,0.0,10
2284.0,95465.75,121.51325438,37.43146306,44.49,342.4,0.0216,10,0.0,10
2284.0,95465.85,121.51325438,37.43146306,44.49,342.4,0.014400000000000001,10,0.0,10
2284.0,95465.95,121.51325438,37.43146306,44.49,342.4,0.028800000000000003,10,0.0,10
2284.0,95466.05,121.51325438,37.43146306,44.49,342.41,0.028800000000000003,10,0.0,10
2284.0,95466.15,121.51325437,37.43146306,44.49,342.41,0.0108,10,0.0,10
2284.0,95466.25,121.51325437,37.43146306,44.48,342.41,0.0216,10,0.0,10
2284.0,95466.35,121.51325437,37.43146306,44.49,342.41,0.018000000000000002,10,0.0,10
2284.0,95466.45,121.51325438,37.43146306,44.48,342.41,0.014400000000000001,10,0.0,10
2284.0,95466.55,121.51325437,37.43146306,44.49,342.41,0.036000000000000004,10,0.0,10
2284.0,95466.65,121.51325438,37.43146306,44.48,342.42,0.028800000000000003,10,0.0,10
2284.0,95466.75,121.51325437,37.43146307,44.49,342.41,0.014400000000000001,10,0.0,10
2284.0,95466.86,121.51325437,37.43146306,44.48,342.41,0.0324,10,0.0,10
2284.0,95466.95,121.51325437,37.43146307,44.48,342.41,0.028800000000000003,10,0.0,10
2284.0,95467.05,121.51325437,37.43146307,44.48,342.41,0.0252,10,0.0,10
2284.0,95467.15,121.51325437,37.43146307,44.48,342.42,0.028800000000000003,10,0.0,10
2284.0,95467.24,121.51325437,37.43146307,44.48,342.41,0.0216,10,0.0,10
2284.0,95467.35,121.51325437,37.43146307,44.48,342.41,0.0252,10,0.0,10
2284.0,95467.45,121.51325437,37.43146307,44.48,342.42,0.028800000000000003,10,0.0,10
2284.0,95467.55,121.51325437,37.43146308,44.48,342.42,0.0252,10,0.0,10
2284.0,95467.65,121.51325438,37.43146307,44.48,342.43,0.014400000000000001,10,0.0,10
2284.0,95467.75,121.51325437,37.43146307,44.48,342.41,0.018000000000000002,10,0.0,10
