GPSWeek,GPSTime,imu_lon,imu_lat,imu_altitude,headingAngle,v,cmd_v,car_v,shiftLevel,均值,方差,标准差,均方根误差
2284.0,93983.56,121.51311931,37.43294407,45.05,201.03,0.0504,5,0.0,10,4.590831415241057,1.1046199259804237,1.051009003758019,1.1278470005874286
2284.0,93983.58,121.51311931,37.43294407,45.05,201.03,0.0396,5,0.0,10,4.590831415241057,1.1046199259804237,1.051009003758019,1.1278470005874286
2284.0,93983.66,121.51311931,37.43294408,45.05,201.04,0.0864,5,0.0,10,4.590831415241057,1.1046199259804237,1.051009003758019,1.1278470005874286
2284.0,93983.77,121.5131193,37.43294406,45.05,201.04,0.036000000000000004,5,0.0,10,4.590831415241057,1.1046199259804237,1.051009003758019,1.1278470005874286
2284.0,93983.86,121.51311931,37.43294407,45.05,201.06,0.09000000000000001,5,0.0,10,4.590831415241057,1.1046199259804237,1.051009003758019,1.1278470005874286
2284.0,93983.97,121.51311933,37.43294406,45.05,201.01,0.0504,5,0.0,10,4.590831415241057,1.1046199259804237,1.051009003758019,1.1278470005874286
2284.0,93984.06,121.51311934,37.43294407,45.05,200.98,0.1476,5,0.0,10,4.590831415241057,1.1046199259804237,1.051009003758019,1.1278470005874286
2284.0,93984.16,121.51311933,37.43294406,45.05,200.99,0.0432,5,0.0,10,4.590831415241057,1.1046199259804237,1.051009003758019,1.1278470005874286
2284.0,93984.26,121.51311934,37.43294407,45.05,200.97,0.1368,5,0.0,10,4.590831415241057,1.1046199259804237,1.051009003758019,1.1278470005874286
2284.0,93984.37,121.51311932,37.43294407,45.05,201.02,0.05760000000000001,5,0.0,10,4.590831415241057,1.1046199259804237,1.051009003758019,1.1278470005874286
2284.0,93984.46,121.51311934,37.43294408,45.05,200.99,0.0252,5,0.0,10,4.590831415241057,1.1046199259804237,1.051009003758019,1.1278470005874286
2284.0,93984.56,121.51311934,37.43294407,45.05,200.98,0.12600000000000006,5,0.0,10,4.590831415241057,1.1046199259804237,1.051009003758019,1.1278470005874286
2284.0,93984.66,121.51311935,37.43294408,45.05,200.99,0.0216,5,0.0,10,4.590831415241057,1.1046199259804237,1.051009003758019,1.1278470005874286
2284.0,93984.77,121.51311934,37.43294407,45.05,200.99,0.0972,5,0.0,10,4.590831415241057,1.1046199259804237,1.051009003758019,1.1278470005874286
2284.0,93984.87,121.51311935,37.43294408,45.05,201.02,0.0612,5,0.0,10,4.590831415241057,1.1046199259804237,1.051009003758019,1.1278470005874286
2284.0,93984.96,121.51311935,37.43294407,45.05,200.99,0.0144,5,0.0,10,4.590831415241057,1.1046199259804237,1.051009003758019,1.1278470005874286
2284.0,93985.06,121.51311935,37.43294408,45.05,201.0,0.07919999999999999,5,0.0,10,4.590831415241057,1.1046199259804237,1.051009003758019,1.1278470005874286
2284.0,93985.16,121.51311935,37.43294407,45.05,200.99,0.0036000000000000008,5,0.0,10,4.590831415241057,1.1046199259804237,1.051009003758019,1.1278470005874286
2284.0,93985.26,121.51311936,37.43294407,45.05,200.98,0.0504,5,0.0,10,4.590831415241057,1.1046199259804237,1.051009003758019,1.1278470005874286
2284.0,93985.37,121.51311936,37.43294406,45.05,201.01,0.0468,5,0.0,10,4.590831415241057,1.1046199259804237,1.051009003758019,1.1278470005874286
2284.0,93985.46,121.51311937,37.43294407,45.05,200.99,0.018000000000000002,5,0.0,10,4.590831415241057,1.1046199259804237,1.051009003758019,1.1278470005874286
2284.0,93985.56,121.51311937,37.43294406,45.05,200.99,0.07200000000000001,5,0.0,10,4.590831415241057,1.1046199259804237,1.051009003758019,1.1278470005874286
2284.0,93985.66,121.51311938,37.43294406,45.05,200.99,0.0216,5,0.0,10,4.590831415241057,1.1046199259804237,1.051009003758019,1.1278470005874286
2284.0,93985.76,121.51311938,37.43294405,45.05,200.99,0.05760000000000001,5,0.0,10,4.590831415241057,1.1046199259804237,1.051009003758019,1.1278470005874286
2284.0,93985.87,121.51311939,37.43294406,45.05,201.0,0.0324,5,0.0,10,4.590831415241057,1.1046199259804237,1.051009003758019,1.1278470005874286
2284.0,93985.97,121.51311939,37.43294405,45.05,200.98,0.028800000000000006,5,0.0,10,4.590831415241057,1.1046199259804237,1.051009003758019,1.1278470005874286
2284.0,93986.06,121.51311939,37.43294405,45.05,201.0,0.05760000000000001,5,0.0,10,4.590831415241057,1.1046199259804237,1.051009003758019,1.1278470005874286
2284.0,93986.16,121.51311939,37.43294404,45.05,200.99,0.018000000000000002,5,0.0,10,4.590831415241057,1.1046199259804237,1.051009003758019,1.1278470005874286
2284.0,93986.26,121.51311940000001,37.43294405,45.05,200.99,0.0648,5,0.0,10,4.590831415241057,1.1046199259804237,1.051009003758019,1.1278470005874286
2284.0,93986.37,121.51311940000001,37.43294404,45.05,201.0,0.0324,5,0.0,10,4.590831415241057,1.1046199259804237,1.051009003758019,1.1278470005874286
2284.0,93986.46,121.51311941,37.43294405,45.05,200.97,0.0468,5,0.0,10,4.590831415241057,1.1046199259804237,1.051009003758019,1.1278470005874286
2284.0,93986.56,121.51311941,37.43294404,45.05,200.99,0.0612,5,0.0,10,4.590831415241057,1.1046199259804237,1.051009003758019,1.1278470005874286
2284.0,93986.66,121.51311941,37.43294405,45.05,200.99,0.018000000000000002,5,0.0,10,4.590831415241057,1.1046199259804237,1.051009003758019,1.1278470005874286
2284.0,93986.76,121.51311941,37.43294404,45.05,200.98,0.0648,5,0.0,10,4.590831415241057,1.1046199259804237,1.051009003758019,1.1278470005874286
