GPSTime,v,均值,方差,标准差,均方根误差
102230.32,3.90312,3.8710621118012423,0.02614010555827324,0.16167902015497632,0.20679720639174154
102231.32,3.6799199999999996,3.8710621118012423,0.02614010555827324,0.16167902015497632,0.20679720639174154
102232.32,3.790080000000001,3.8710621118012423,0.02614010555827324,0.16167902015497632,0.20679720639174154
102233.33,3.92076,3.8710621118012423,0.02614010555827324,0.16167902015497632,0.20679720639174154
102234.33,3.82212,3.8710621118012423,0.02614010555827324,0.16167902015497632,0.20679720639174154
102235.33,3.801600000000001,3.8710621118012423,0.02614010555827324,0.16167902015497632,0.20679720639174154
102236.32,3.81384,3.8710621118012423,0.02614010555827324,0.16167902015497632,0.20679720639174154
102237.32,3.819960000000001,3.8710621118012423,0.02614010555827324,0.16167902015497632,0.20679720639174154
102238.32,3.76416,3.8710621118012423,0.02614010555827324,0.16167902015497632,0.20679720639174154
102239.32,3.817800000000001,3.8710621118012423,0.02614010555827324,0.16167902015497632,0.20679720639174154
102240.32,3.71196,3.8710621118012423,0.02614010555827324,0.16167902015497632,0.20679720639174154
102241.32,3.6414,3.8710621118012423,0.02614010555827324,0.16167902015497632,0.20679720639174154
102242.32,3.70548,3.8710621118012423,0.02614010555827324,0.16167902015497632,0.20679720639174154
102243.33,3.56652,3.8710621118012423,0.02614010555827324,0.16167902015497632,0.20679720639174154
102244.32,3.5938800000000013,3.8710621118012423,0.02614010555827324,0.16167902015497632,0.20679720639174154
102245.32,3.61404,3.8710621118012423,0.02614010555827324,0.16167902015497632,0.20679720639174154
102246.32,3.65328,3.8710621118012423,0.02614010555827324,0.16167902015497632,0.20679720639174154
102247.32,3.5175600000000005,3.8710621118012423,0.02614010555827324,0.16167902015497632,0.20679720639174154
102248.32,3.58236,3.8710621118012423,0.02614010555827324,0.16167902015497632,0.20679720639174154
102249.32,3.5114400000000003,3.8710621118012423,0.02614010555827324,0.16167902015497632,0.20679720639174154
102250.33,3.6799199999999996,3.8710621118012423,0.02614010555827324,0.16167902015497632,0.20679720639174154
102251.33,3.7872,3.8710621118012423,0.02614010555827324,0.16167902015497632,0.20679720639174154
102252.33,3.8484,3.8710621118012423,0.02614010555827324,0.16167902015497632,0.20679720639174154
102253.32,3.6651599999999993,3.8710621118012423,0.02614010555827324,0.16167902015497632,0.20679720639174154
102254.32,3.7998,3.8710621118012423,0.02614010555827324,0.16167902015497632,0.20679720639174154
102255.33,3.83796,3.8710621118012423,0.02614010555827324,0.16167902015497632,0.20679720639174154
102256.32,3.9618,3.8710621118012423,0.02614010555827324,0.16167902015497632,0.20679720639174154
102257.33,3.99132,3.8710621118012423,0.02614010555827324,0.16167902015497632,0.20679720639174154
102258.33,3.8692800000000007,3.8710621118012423,0.02614010555827324,0.16167902015497632,0.20679720639174154
102259.33,3.5769600000000006,3.8710621118012423,0.02614010555827324,0.16167902015497632,0.20679720639174154
102260.32,3.76632,3.8710621118012423,0.02614010555827324,0.16167902015497632,0.20679720639174154
102261.32,3.93516,3.8710621118012423,0.02614010555827324,0.16167902015497632,0.20679720639174154
102262.33,4.01328,3.8710621118012423,0.02614010555827324,0.16167902015497632,0.20679720639174154
102263.33,3.97908,3.8710621118012423,0.02614010555827324,0.16167902015497632,0.20679720639174154
102264.33,3.8743199999999995,3.8710621118012423,0.02614010555827324,0.16167902015497632,0.20679720639174154
102265.33,3.70116,3.8710621118012423,0.02614010555827324,0.16167902015497632,0.20679720639174154
102266.33,3.6291599999999997,3.8710621118012423,0.02614010555827324,0.16167902015497632,0.20679720639174154
102267.33,3.906,3.8710621118012423,0.02614010555827324,0.16167902015497632,0.20679720639174154
102268.33,3.91932,3.8710621118012423,0.02614010555827324,0.16167902015497632,0.20679720639174154
