GPSWeek,GPSTime,imu_lon,imu_lat,imu_altitude,headingAngle,v,cmd_v,car_v,shiftLevel
2283.0,552996.99,121.51308348,37.43278177,44.98,185.31,0.0,1,0.0,30
2283.0,552997.01,121.51308348,37.43278177,44.98,185.32,0.014400000000000001,1,0.0,30
2283.0,552997.1,121.51308348,37.43278177,44.98,185.32,0.018000000000000002,1,0.0,30
2283.0,552997.19,121.51308348,37.43278177,44.98,185.32,0.018000000000000002,1,0.0,30
2283.0,552997.3,121.51308348,37.43278177,44.98,185.32,0.018000000000000002,1,0.0,30
2283.0,552997.4,121.51308348,37.43278176,44.98,185.31,0.014400000000000001,1,0.0,30
2283.0,552997.5,121.51308348,37.43278176,44.98,185.32,0.0216,1,0.0,30
2283.0,552997.6,121.51308348,37.43278176,44.98,185.32,0.0324,1,0.0,30
2283.0,552997.7,121.51308348,37.43278176,44.98,185.33,0.0216,1,0.0,30
2283.0,552997.79,121.51308348,37.43278176,44.98,185.33,0.014400000000000001,1,0.0,30
2283.0,552997.9,121.51308349,37.43278176,44.98,185.33,0.0108,1,0.0,30
2283.0,552998.0,121.51308349,37.43278176,44.98,185.33,0.014400000000000001,1,0.0,30
2283.0,552998.1,121.51308349,37.43278176,44.98,185.33,0.018000000000000002,1,0.0,30
2283.0,552998.2,121.51308349,37.43278176,44.98,185.33,0.014400000000000001,1,0.0,30
2283.0,552998.29,121.51308349,37.43278175,44.98,185.33,0.0108,1,0.0,30
2283.0,552998.39,121.51308349,37.43278175,44.98,185.33,0.014400000000000001,1,0.0,30
2283.0,552998.5,121.5130835,37.43278176,44.98,185.33,0.018000000000000002,1,0.0,30
2283.0,552998.6,121.51308349,37.43278176,44.98,185.33,0.018000000000000002,1,0.0,30
2283.0,552998.7,121.51308349,37.43278176,44.98,185.33,0.0108,1,0.0,30
2283.0,552998.79,121.51308349,37.43278176,44.98,185.33,0.0252,1,0.0,30
2283.0,552998.89,121.51308349,37.43278175,44.98,185.35,0.0216,1,0.0,30
2283.0,552999.0,121.51308349,37.43278175,44.98,185.34,0.0468,1,0.0,30
2283.0,552999.1,121.51308349,37.43278175,44.98,185.33,0.0756,1,0.0,30
2283.0,552999.2,121.5130835,37.43278176,44.98,185.32,0.014400000000000001,1,0.0,30
2283.0,552999.3,121.51308349,37.43278175,44.98,185.33,0.054,1,0.0,30
2283.0,552999.39,121.51308349,37.43278175,44.98,185.34,0.028800000000000003,1,0.0,30
2283.0,552999.5,121.5130835,37.43278175,44.98,185.34,0.014400000000000001,1,0.0,30
2283.0,552999.6,121.5130835,37.43278175,44.98,185.34,0.0108,1,0.0,30
2283.0,552999.7,121.5130835,37.43278176,44.98,185.33,0.014400000000000001,1,0.0,30
2283.0,552999.8,121.5130835,37.43278176,44.98,185.33,0.0252,1,0.0,30
2283.0,552999.89,121.51308349,37.43278176,44.98,185.34,0.018000000000000002,1,0.0,30
2283.0,552999.99,121.5130835,37.43278176,44.98,185.33,0.0432,1,0.0,30
2283.0,553000.1,121.51308351,37.43278177,44.98,185.32,0.018000000000000002,1,0.0,30
2283.0,553000.2,121.5130835,37.43278177,44.98,185.34,0.039599999999999996,1,0.0,30
2283.0,553000.3,121.5130835,37.43278176,44.98,185.34,0.0468,1,0.0,30
2283.0,553000.4,121.51308351,37.43278176,44.98,185.33,0.018000000000000002,1,0.0,30
2283.0,553000.49,121.5130835,37.43278176,44.98,185.33,0.0108,1,0.0,30
2283.0,553000.6,121.5130835,37.43278176,44.98,185.33,0.0216,1,0.0,30
