GPSWeek,GPSTime,imu_lon,imu_lat,imu_altitude,headingAngle,v,cmd_v,control_mode,shiftLevel
2284.0,367221.3,121.5128338,37.43413844,44.84,181.8,0.036000000000000004,6,0,10
2284.0,367221.32,121.5128338,37.43413843,44.84,181.8,0.014400000000000001,6,0,10
2284.0,367221.34,121.5128338,37.43413843,44.84,181.8,0.014400000000000001,6,0,10
2284.0,367221.36,121.5128338,37.43413843,44.84,181.8,0.007200000000000001,6,0,10
2284.0,367221.38,121.5128338,37.43413844,44.84,181.8,0.014400000000000001,6,0,10
2284.0,367221.4,121.5128338,37.43413843,44.84,181.8,0.018000000000000002,6,0,10
2284.0,367221.42,121.5128338,37.43413843,44.84,181.8,0.018000000000000002,6,0,10
2284.0,367221.44,121.5128338,37.43413843,44.84,181.8,0.014400000000000001,6,0,10
2284.0,367221.46,121.5128338,37.43413843,44.84,181.8,0.018000000000000002,6,0,10
2284.0,367221.48,121.5128338,37.43413843,44.84,181.8,0.014400000000000001,6,0,10
2284.0,367221.5,121.5128338,37.43413843,44.84,181.8,0.014400000000000001,6,0,10
2284.0,367221.52,121.5128338,37.43413843,44.84,181.8,0.018000000000000002,6,0,10
2284.0,367221.54,121.5128338,37.43413843,44.84,181.8,0.018000000000000002,6,0,10
2284.0,367221.56,121.5128338,37.43413843,44.84,181.8,0.0108,6,0,10
2284.0,367221.58,121.5128338,37.43413843,44.84,181.8,0.007200000000000001,6,0,10
2284.0,367221.6,121.5128338,37.43413843,44.84,181.79,0.007200000000000001,6,0,10
2284.0,367221.62,121.5128338,37.43413843,44.84,181.8,0.0252,6,0,10
2284.0,367221.64,121.5128338,37.43413844,44.84,181.8,0.0216,6,0,10
2284.0,367221.66,121.5128338,37.43413844,44.84,181.8,0.0216,6,0,10
2284.0,367221.68,121.5128338,37.43413844,44.84,181.8,0.014400000000000001,6,0,10
2284.0,367221.7,121.5128338,37.43413844,44.84,181.8,0.0108,6,0,10
2284.0,367221.72,121.5128338,37.43413844,44.84,181.79,0.007200000000000001,6,0,10
2284.0,367221.74,121.5128338,37.43413844,44.84,181.79,0.014400000000000001,6,0,10
2284.0,367221.76,121.5128338,37.43413844,44.84,181.8,0.0468,6,0,10
2284.0,367221.78,121.5128338,37.43413843,44.84,181.8,0.018000000000000002,6,0,10
2284.0,367221.8,121.51283379,37.43413843,44.84,181.81,0.014400000000000001,6,0,10
2284.0,367221.82,121.5128338,37.43413843,44.84,181.8,0.0252,6,0,10
2284.0,367221.84,121.51283381,37.43413844,44.84,181.8,0.0108,6,0,10
2284.0,367221.86,121.51283381,37.43413844,44.84,181.79,0.0108,6,0,10
2284.0,367221.88,121.51283381,37.43413844,44.84,181.79,0.036000000000000004,6,0,10
2284.0,367221.9,121.5128338,37.43413843,44.84,181.8,0.0432,6,0,10
2284.0,367221.92,121.5128338,37.43413843,44.84,181.81,0.057600000000000005,6,0,10
2284.0,367221.94,121.5128338,37.43413843,44.83,181.82,0.0684,6,0,10
2284.0,367221.96,121.5128338,37.43413843,44.84,181.83,0.014400000000000001,6,0,10
2284.0,367221.98,121.5128338,37.43413843,44.84,181.81,0.1188,6,0,10
2284.0,367222.0,121.51283381,37.43413843,44.84,181.77,0.1512,6,0,10
2284.0,367222.02,121.51283381,37.43413842,44.84,181.77,0.3132,6,0,10
2284.0,367222.04,121.5128338,37.4341384,44.84,181.81,0.5508,6,0,10
2284.0,367222.06,121.5128338,37.43413837,44.84,181.85,0.6372,6,0,10
2284.0,367222.08,121.5128338,37.43413834,44.83,181.86,0.5724,6,0,10
2284.0,367222.1,121.5128338,37.43413831,44.83,181.85,0.5688,6,0,10
2284.0,367222.12,121.51283381,37.43413828,44.83,181.84,0.5940000000000001,6,0,10
2284.0,367222.14,121.5128338,37.43413825,44.83,181.85,0.666,6,0,10
2284.0,367222.16,121.5128338,37.43413822,44.83,181.88,0.6624,6,0,10
2284.0,367222.18,121.51283379,37.43413819,44.83,181.91,0.6012000000000001,6,0,10
2284.0,367222.2,121.51283378,37.43413816,44.83,181.94,0.4284,6,0,10
2284.0,367222.22,121.51283378,37.43413815,44.83,181.93,0.2592,6,0,10
2284.0,367222.24,121.5128338,37.43413815,44.83,181.87,0.198,6,0,10
2284.0,367222.26,121.51283381,37.43413814,44.83,181.82,0.2268,6,0,10
2284.0,367222.28,121.51283381,37.43413813,44.83,181.82,0.3816,6,0,10
2284.0,367222.3,121.5128338,37.43413811,44.83,181.85,0.5544,6,0,10
2284.0,367222.32,121.51283379,37.43413808,44.83,181.88,0.5436,6,0,10
2284.0,367222.34,121.51283378,37.43413806,44.83,181.88,0.4572,6,0,10
2284.0,367222.36,121.51283379,37.43413803,44.83,181.86,0.4176,6,0,10
2284.0,367222.38,121.5128338,37.43413801,44.83,181.82,0.4572,6,0,10
2284.0,367222.4,121.5128338,37.43413799,44.83,181.81,0.5760000000000001,6,0,10
2284.0,367222.42,121.51283379,37.43413795,44.83,181.83,0.738,6,0,10
2284.0,367222.44,121.51283379,37.43413792,44.83,181.88,0.7776,6,0,10
2284.0,367222.46,121.51283378,37.43413789,44.83,181.9,0.6948000000000001,6,0,10
2284.0,367222.48,121.51283378,37.43413785,44.83,181.9,0.6192,6,0,10
2284.0,367222.5,121.51283379,37.43413783,44.83,181.87,0.6012000000000001,6,0,10
2284.0,367222.52,121.51283379,37.43413779,44.83,181.86,0.6552,6,0,10
2284.0,367222.54,121.51283379,37.43413776,44.83,181.87,0.7164,6,0,10
2284.0,367222.56,121.51283379,37.43413772,44.83,181.9,0.756,6,0,10
2284.0,367222.58,121.51283378,37.43413768,44.83,181.93,0.7164,6,0,10
2284.0,367222.6,121.51283378,37.43413765,44.83,181.94,0.6516,6,0,10
2284.0,367222.62,121.51283379,37.43413762,44.83,181.92,0.5940000000000001,6,0,10
2284.0,367222.64,121.51283381,37.43413759,44.83,181.9,0.6084,6,0,10
2284.0,367222.66,121.51283382,37.43413756,44.83,181.89,0.666,6,0,10
2284.0,367222.68,121.51283382,37.43413752,44.83,181.91,0.7415999999999999,6,0,10
2284.0,367222.7,121.51283382,37.43413748,44.83,181.93,0.7704,6,0,10
2284.0,367222.72,121.51283382,37.43413745,44.83,181.94,0.7415999999999999,6,0,10
2284.0,367222.74,121.51283382,37.43413741,44.83,181.93,0.7415999999999999,6,0,10
2284.0,367222.76,121.51283383,37.43413737,44.83,181.9,0.8028000000000001,6,0,10
2284.0,367222.78,121.51283384,37.43413733,44.83,181.89,0.9756000000000001,6,0,10
2284.0,367222.8,121.51283384,37.43413727,44.83,181.92,1.1556,6,0,10
2284.0,367222.82,121.51283384,37.43413721,44.83,181.95,1.2564,6,0,10
2284.0,367222.84,121.51283386,37.43413716,44.83,181.96,1.2744,6,0,10
2284.0,367222.86,121.51283386,37.4341371,44.83,181.95,1.3428,6,0,10
2284.0,367222.88,121.51283387,37.43413702,44.83,181.95,1.4831999999999999,6,0,10
2284.0,367222.9,121.51283387,37.43413695,44.83,181.98,1.6704,6,0,10
2284.0,367222.92,121.51283387,37.43413686,44.83,182.02,1.7784,6,0,10
2284.0,367222.94,121.51283386,37.43413677,44.83,182.06,1.8,6,0,10
2284.0,367222.96,121.51283386,37.43413668,44.83,182.08,1.8036,6,0,10
2284.0,367222.98,121.51283386,37.43413659,44.83,182.09,1.8396000000000001,6,0,10
2284.0,367223.0,121.51283386,37.43413649,44.83,182.11,1.9224,6,0,10
2284.0,367223.02,121.51283386,37.43413639,44.83,182.13,2.0267999999999997,6,0,10
2284.0,367223.04,121.51283388,37.43413629,44.83,182.17,2.106,6,0,10
2284.0,367223.06,121.51283387,37.43413619,44.83,182.21,2.1276,6,0,10
2284.0,367223.08,121.51283386,37.43413608,44.83,182.23,2.1276,6,0,10
2284.0,367223.1,121.51283386,37.43413597,44.83,182.23,2.124,6,0,10
2284.0,367223.12,121.51283386,37.43413587,44.83,182.22,2.1744,6,0,10
2284.0,367223.14,121.51283385,37.43413576,44.83,182.23,2.25,6,0,10
