GPSWeek,GPSTime,imu_lon,imu_lat,imu_altitude,headingAngle,v,cmd_v,control_mode,shiftLevel
2284.0,367439.54,121.51294101,37.43354464,44.8,350.2,0.0504,7,0,10
2284.0,367439.56,121.51294101,37.43354464,44.8,350.2,0.0468,7,0,10
2284.0,367439.58,121.51294102,37.43354464,44.8,350.19,0.0468,7,0,10
2284.0,367439.6,121.51294102,37.43354464,44.8,350.2,0.054,7,0,10
2284.0,367439.62,121.51294102,37.43354464,44.79,350.2,0.057600000000000005,7,0,10
2284.0,367439.64,121.512941,37.43354465,44.8,350.2,0.0432,7,0,10
2284.0,367439.66,121.51294101,37.43354465,44.8,350.2,0.0324,7,0,10
2284.0,367439.68,121.51294101,37.43354465,44.8,350.2,0.036000000000000004,7,0,10
2284.0,367439.7,121.51294101,37.43354465,44.8,350.2,0.0324,7,0,10
2284.0,367439.72,121.51294101,37.43354465,44.8,350.2,0.0468,7,0,10
2284.0,367439.74,121.51294101,37.43354465,44.8,350.2,0.0432,7,0,10
2284.0,367439.76,121.51294101,37.43354465,44.8,350.2,0.0432,7,0,10
2284.0,367439.78,121.51294102,37.43354465,44.8,350.2,0.0468,7,0,10
2284.0,367439.8,121.51294102,37.43354465,44.8,350.21,0.0648,7,0,10
2284.0,367439.82,121.51294102,37.43354465,44.8,350.21,0.039599999999999996,7,0,10
2284.0,367439.84,121.51294101,37.43354465,44.8,350.21,0.039599999999999996,7,0,10
2284.0,367439.86,121.51294101,37.43354465,44.8,350.2,0.014400000000000001,7,0,10
2284.0,367439.88,121.51294101,37.43354465,44.8,350.2,0.0432,7,0,10
2284.0,367439.9,121.51294101,37.43354465,44.8,350.21,0.0432,7,0,10
2284.0,367439.92,121.51294101,37.43354465,44.8,350.21,0.0252,7,0,10
2284.0,367439.94,121.51294102,37.43354465,44.8,350.21,0.0432,7,0,10
2284.0,367439.96,121.51294102,37.43354465,44.8,350.21,0.039599999999999996,7,0,10
2284.0,367439.98,121.51294102,37.43354465,44.8,350.21,0.0432,7,0,10
2284.0,367440.0,121.51294102,37.43354465,44.8,350.21,0.0432,7,0,10
2284.0,367440.02,121.51294102,37.43354465,44.8,350.2,0.036000000000000004,7,0,10
2284.0,367440.04,121.51294103,37.43354465,44.8,350.2,0.0252,7,0,10
2284.0,367440.06,121.51294103,37.43354465,44.8,350.21,0.0648,7,0,10
2284.0,367440.08,121.51294101,37.43354466,44.8,350.21,0.057600000000000005,7,0,10
2284.0,367440.1,121.51294101,37.43354466,44.8,350.22,0.036000000000000004,7,0,10
2284.0,367440.12,121.51294101,37.43354466,44.8,350.22,0.028800000000000003,7,0,10
2284.0,367440.14,121.51294101,37.43354465,44.8,350.21,0.0468,7,0,10
2284.0,367440.16,121.51294101,37.43354465,44.8,350.2,0.0468,7,0,10
2284.0,367440.18,121.51294101,37.43354465,44.8,350.2,0.0324,7,0,10
2284.0,367440.2,121.51294102,37.43354465,44.8,350.2,0.0828,7,0,10
2284.0,367440.22,121.51294102,37.43354466,44.8,350.21,0.0864,7,0,10
2284.0,367440.24,121.512941,37.43354466,44.8,350.22,0.054,7,0,10
2284.0,367440.26,121.512941,37.43354466,44.8,350.22,0.0252,7,0,10
2284.0,367440.28,121.512941,37.43354466,44.8,350.21,0.0324,7,0,10
2284.0,367440.3,121.512941,37.43354466,44.8,350.2,0.036000000000000004,7,0,10
2284.0,367440.32,121.512941,37.43354466,44.8,350.19,0.007200000000000001,7,0,10
2284.0,367440.34,121.512941,37.43354466,44.8,350.2,0.07200000000000001,7,0,10
2284.0,367440.36,121.51294101,37.43354466,44.8,350.21,0.0972,7,0,10
2284.0,367440.38,121.51294101,37.43354467,44.8,350.22,0.09000000000000001,7,0,10
2284.0,367440.4,121.51294101,37.43354467,44.8,350.21,0.036000000000000004,7,0,10
2284.0,367440.42,121.51294101,37.43354467,44.8,350.2,0.07200000000000001,7,0,10
2284.0,367440.44,121.51294098,37.43354469,44.8,350.2,0.11520000000000001,7,0,10
2284.0,367440.46,121.51294098,37.4335447,44.8,350.2,0.1908,7,0,10
2284.0,367440.48,121.51294099,37.43354471,44.8,350.21,0.24840000000000004,7,0,10
2284.0,367440.5,121.51294099,37.43354472,44.8,350.22,0.2772,7,0,10
2284.0,367440.52,121.51294099,37.43354474,44.8,350.24,0.2736,7,0,10
2284.0,367440.54,121.51294099,37.43354475,44.8,350.24,0.2196,7,0,10
2284.0,367440.56,121.51294099,37.43354476,44.8,350.24,0.20520000000000002,7,0,10
2284.0,367440.58,121.51294098,37.43354477,44.8,350.24,0.16920000000000002,7,0,10
2284.0,367440.6,121.51294099,37.43354478,44.8,350.25,0.198,7,0,10
2284.0,367440.62,121.51294099,37.43354478,44.8,350.26,0.1404,7,0,10
2284.0,367440.64,121.51294096,37.4335448,44.8,350.26,0.12240000000000001,7,0,10
2284.0,367440.66,121.51294096,37.4335448,44.8,350.25,0.09000000000000001,7,0,10
2284.0,367440.68,121.51294096,37.43354481,44.8,350.25,0.14400000000000002,7,0,10
2284.0,367440.7,121.51294096,37.43354482,44.8,350.25,0.15839999999999999,7,0,10
2284.0,367440.72,121.51294096,37.43354483,44.8,350.26,0.18359999999999999,7,0,10
2284.0,367440.74,121.51294096,37.43354484,44.8,350.27,0.1872,7,0,10
2284.0,367440.76,121.51294096,37.43354485,44.8,350.27,0.2016,7,0,10
2284.0,367440.78,121.51294096,37.43354486,44.8,350.28,0.18000000000000002,7,0,10
2284.0,367440.8,121.51294096,37.43354486,44.8,350.28,0.1872,7,0,10
2284.0,367440.82,121.51294096,37.43354487,44.8,350.28,0.1872,7,0,10
2284.0,367440.84,121.51294093,37.43354489,44.8,350.28,0.2196,7,0,10
2284.0,367440.86,121.51294093,37.4335449,44.8,350.3,0.2088,7,0,10
2284.0,367440.88,121.51294094,37.43354491,44.8,350.3,0.18359999999999999,7,0,10
2284.0,367440.9,121.51294094,37.43354492,44.8,350.3,0.162,7,0,10
2284.0,367440.92,121.51294093,37.43354493,44.8,350.3,0.1512,7,0,10
2284.0,367440.94,121.51294093,37.43354494,44.8,350.3,0.15839999999999999,7,0,10
2284.0,367440.96,121.51294093,37.43354494,44.8,350.31,0.1476,7,0,10
2284.0,367440.98,121.51294094,37.43354495,44.8,350.31,0.1656,7,0,10
2284.0,367441.0,121.51294094,37.43354496,44.8,350.32,0.16920000000000002,7,0,10
2284.0,367441.02,121.51294094,37.43354497,44.8,350.33,0.1476,7,0,10
2284.0,367441.04,121.51294092,37.43354498,44.8,350.33,0.1188,7,0,10
2284.0,367441.06,121.51294092,37.43354498,44.8,350.32,0.1116,7,0,10
2284.0,367441.08,121.51294092,37.43354499,44.8,350.33,0.1404,7,0,10
2284.0,367441.1,121.51294092,37.433545,44.8,350.34,0.16920000000000002,7,0,10
2284.0,367441.12,121.51294092,37.43354501,44.8,350.35,0.1512,7,0,10
2284.0,367441.14,121.51294093,37.43354501,44.8,350.35,0.1368,7,0,10
2284.0,367441.16,121.51294093,37.43354502,44.8,350.35,0.11520000000000001,7,0,10
2284.0,367441.18,121.51294093,37.43354503,44.8,350.35,0.12600000000000003,7,0,10
2284.0,367441.2,121.51294093,37.43354503,44.8,350.36,0.12600000000000003,7,0,10
2284.0,367441.22,121.51294093,37.43354504,44.8,350.36,0.1404,7,0,10
2284.0,367441.24,121.51294091,37.43354505,44.8,350.37,0.11520000000000001,7,0,10
2284.0,367441.26,121.51294091,37.43354505,44.8,350.37,0.07919999999999999,7,0,10
2284.0,367441.28,121.51294091,37.43354505,44.8,350.37,0.061200000000000004,7,0,10
2284.0,367441.3,121.51294091,37.43354506,44.8,350.37,0.054,7,0,10
2284.0,367441.32,121.51294091,37.43354506,44.8,350.38,0.0504,7,0,10
2284.0,367441.34,121.51294091,37.43354506,44.8,350.38,0.039599999999999996,7,0,10
2284.0,367441.36,121.51294092,37.43354506,44.8,350.38,0.039599999999999996,7,0,10
2284.0,367441.38,121.51294092,37.43354506,44.8,350.38,0.039599999999999996,7,0,10
2284.0,367441.4,121.51294092,37.43354506,44.8,350.39,0.036000000000000004,7,0,10
2284.0,367441.42,121.51294092,37.43354506,44.8,350.38,0.0684,7,0,10
2284.0,367441.44,121.5129409,37.43354506,44.8,350.37,0.07200000000000001,7,0,10
2284.0,367441.46,121.5129409,37.43354506,44.8,350.36,0.0468,7,0,10
2284.0,367441.48,121.5129409,37.43354505,44.8,350.37,0.028800000000000003,7,0,10
2284.0,367441.5,121.5129409,37.43354505,44.8,350.37,0.028800000000000003,7,0,10
2284.0,367441.52,121.51294091,37.43354505,44.8,350.37,0.0216,7,0,10
2284.0,367441.54,121.51294091,37.43354505,44.8,350.37,0.014400000000000001,7,0,10
2284.0,367441.56,121.51294091,37.43354505,44.8,350.37,0.018000000000000002,7,0,10
2284.0,367441.58,121.51294091,37.43354505,44.8,350.36,0.007200000000000001,7,0,10
2284.0,367441.6,121.51294091,37.43354505,44.8,350.36,0.036000000000000004,7,0,10
2284.0,367441.62,121.51294091,37.43354505,44.79,350.36,0.07919999999999999,7,0,10
2284.0,367441.64,121.5129409,37.43354505,44.8,350.37,0.1008,7,0,10
