GPSWeek,GPSTime,imu_lon,imu_lat,imu_altitude,headingAngle,v,cmd_v,control_mode,shiftLevel
2284.0,367315.37,121.51295121,37.43356245,44.78,358.58,0.0,7,0,10
2284.0,367315.39,121.51295121,37.43356245,44.78,358.58,0.007200000000000001,7,0,10
2284.0,367315.41,121.51295121,37.43356245,44.78,358.58,0.0,7,0,10
2284.0,367315.43,121.51295121,37.43356245,44.78,358.58,0.0036000000000000003,7,0,10
2284.0,367315.45,121.51295121,37.43356245,44.78,358.58,0.014400000000000001,7,0,10
2284.0,367315.47,121.51295121,37.43356245,44.78,358.58,0.0108,7,0,10
2284.0,367315.49,121.51295121,37.43356245,44.78,358.58,0.0108,7,0,10
2284.0,367315.51,121.51295121,37.43356245,44.78,358.58,0.007200000000000001,7,0,10
2284.0,367315.53,121.51295121,37.43356245,44.78,358.58,0.018000000000000002,7,0,10
2284.0,367315.55,121.51295121,37.43356244,44.78,358.58,0.0216,7,0,10
2284.0,367315.57,121.51295121,37.43356244,44.78,358.58,0.0216,7,0,10
2284.0,367315.59,121.51295121,37.43356244,44.78,358.57,0.018000000000000002,7,0,10
2284.0,367315.61,121.51295121,37.43356244,44.78,358.57,0.0216,7,0,10
2284.0,367315.63,121.51295121,37.43356245,44.78,358.58,0.057600000000000005,7,0,10
2284.0,367315.65,121.51295122,37.43356244,44.78,358.59,0.0432,7,0,10
2284.0,367315.67,121.51295122,37.43356244,44.78,358.59,0.007200000000000001,7,0,10
2284.0,367315.69,121.51295121,37.43356244,44.78,358.59,0.054,7,0,10
2284.0,367315.71,121.51295121,37.43356244,44.78,358.57,0.07919999999999999,7,0,10
2284.0,367315.73,121.51295121,37.43356244,44.78,358.56,0.0432,7,0,10
2284.0,367315.75,121.51295121,37.43356244,44.78,358.57,0.0324,7,0,10
2284.0,367315.77,121.51295121,37.43356244,44.78,358.58,0.07200000000000001,7,0,10
2284.0,367315.79,121.51295121,37.43356244,44.78,358.59,0.054,7,0,10
2284.0,367315.81,121.51295121,37.43356244,44.78,358.59,0.0036000000000000003,7,0,10
2284.0,367315.83,121.51295121,37.43356244,44.78,358.59,0.0504,7,0,10
2284.0,367315.85,121.51295121,37.43356243,44.78,358.57,0.0648,7,0,10
2284.0,367315.87,121.51295121,37.43356243,44.78,358.57,0.0216,7,0,10
2284.0,367315.89,121.51295121,37.43356243,44.78,358.57,0.028800000000000003,7,0,10
2284.0,367315.91,121.51295121,37.43356243,44.78,358.58,0.0504,7,0,10
2284.0,367315.93,121.51295121,37.43356244,44.78,358.59,0.0324,7,0,10
2284.0,367315.95,121.51295121,37.43356244,44.78,358.58,0.018000000000000002,7,0,10
2284.0,367315.97,121.51295121,37.43356244,44.78,358.58,0.036000000000000004,7,0,10
2284.0,367315.99,121.51295121,37.43356243,44.78,358.57,0.0324,7,0,10
2284.0,367316.01,121.51295121,37.43356243,44.78,358.57,0.0036000000000000003,7,0,10
2284.0,367316.03,121.51295121,37.43356243,44.78,358.57,0.028800000000000003,7,0,10
2284.0,367316.05,121.51295121,37.43356243,44.78,358.58,0.0252,7,0,10
2284.0,367316.07,121.51295121,37.43356244,44.78,358.58,0.018000000000000002,7,0,10
2284.0,367316.09,121.51295121,37.43356244,44.78,358.58,0.0108,7,0,10
2284.0,367316.11,121.51295121,37.43356243,44.78,358.57,0.028800000000000003,7,0,10
2284.0,367316.13,121.51295121,37.43356243,44.78,358.57,0.007200000000000001,7,0,10
2284.0,367316.15,121.51295121,37.43356243,44.78,358.57,0.007200000000000001,7,0,10
2284.0,367316.17,121.51295121,37.43356243,44.78,358.57,0.014400000000000001,7,0,10
2284.0,367316.19,121.51295121,37.43356243,44.78,358.57,0.007200000000000001,7,0,10
2284.0,367316.21,121.51295121,37.43356243,44.78,358.57,0.0036000000000000003,7,0,10
2284.0,367316.23,121.51295121,37.43356243,44.78,358.57,0.0108,7,0,10
2284.0,367316.25,121.51295121,37.43356243,44.78,358.57,0.0036000000000000003,7,0,10
2284.0,367316.27,121.51295121,37.43356243,44.78,358.57,0.0108,7,0,10
2284.0,367316.29,121.51295121,37.43356243,44.78,358.58,0.0036000000000000003,7,0,10
2284.0,367316.31,121.51295121,37.43356243,44.78,358.57,0.018000000000000002,7,0,10
2284.0,367316.33,121.51295121,37.43356243,44.78,358.57,0.014400000000000001,7,0,10
2284.0,367316.35,121.51295121,37.43356243,44.78,358.57,0.0108,7,0,10
2284.0,367316.37,121.51295121,37.43356243,44.78,358.57,0.018000000000000002,7,0,10
2284.0,367316.39,121.51295121,37.43356243,44.78,358.57,0.0108,7,0,10
2284.0,367316.41,121.51295121,37.43356243,44.78,358.57,0.018000000000000002,7,0,10
2284.0,367316.43,121.51295121,37.43356243,44.78,358.58,0.007200000000000001,7,0,10
2284.0,367316.45,121.51295121,37.43356243,44.78,358.57,0.0216,7,0,10
2284.0,367316.47,121.51295121,37.43356243,44.78,358.57,0.014400000000000001,7,0,10
2284.0,367316.49,121.51295121,37.43356243,44.78,358.57,0.018000000000000002,7,0,10
2284.0,367316.51,121.51295121,37.43356243,44.78,358.57,0.018000000000000002,7,0,10
2284.0,367316.53,121.51295121,37.43356243,44.78,358.57,0.014400000000000001,7,0,10
2284.0,367316.55,121.51295121,37.43356243,44.78,358.57,0.018000000000000002,7,0,10
2284.0,367316.57,121.51295121,37.43356243,44.78,358.58,0.007200000000000001,7,0,10
2284.0,367316.59,121.51295121,37.43356243,44.78,358.57,0.0252,7,0,10
2284.0,367316.61,121.51295121,37.43356243,44.78,358.57,0.0108,7,0,10
2284.0,367316.63,121.51295121,37.43356243,44.78,358.56,0.018000000000000002,7,0,10
2284.0,367316.65,121.51295121,37.43356243,44.78,358.57,0.028800000000000003,7,0,10
2284.0,367316.67,121.51295121,37.43356243,44.78,358.57,0.018000000000000002,7,0,10
2284.0,367316.69,121.51295121,37.43356243,44.78,358.58,0.0216,7,0,10
2284.0,367316.71,121.51295121,37.43356243,44.78,358.57,0.018000000000000002,7,0,10
2284.0,367316.73,121.51295121,37.43356243,44.78,358.57,0.0252,7,0,10
2284.0,367316.75,121.51295121,37.43356243,44.78,358.57,0.0216,7,0,10
2284.0,367316.77,121.51295121,37.43356243,44.78,358.56,0.014400000000000001,7,0,10
2284.0,367316.79,121.51295121,37.43356243,44.78,358.57,0.0252,7,0,10
2284.0,367316.81,121.51295121,37.43356243,44.78,358.57,0.0252,7,0,10
2284.0,367316.83,121.51295121,37.43356242,44.78,358.58,0.0216,7,0,10
2284.0,367316.85,121.51295121,37.43356242,44.78,358.57,0.014400000000000001,7,0,10
2284.0,367316.87,121.51295121,37.43356242,44.78,358.57,0.014400000000000001,7,0,10
2284.0,367316.89,121.51295121,37.43356242,44.78,358.56,0.018000000000000002,7,0,10
2284.0,367316.91,121.51295121,37.43356243,44.78,358.56,0.0648,7,0,10
2284.0,367316.93,121.51295121,37.43356243,44.78,358.55,0.108,7,0,10
2284.0,367316.95,121.51295121,37.43356244,44.78,358.56,0.2196,7,0,10
2284.0,367316.97,121.51295121,37.43356245,44.78,358.56,0.2592,7,0,10
2284.0,367316.99,121.51295121,37.43356246,44.78,358.56,0.342,7,0,10
2284.0,367317.01,121.51295121,37.43356248,44.78,358.56,0.35640000000000005,7,0,10
2284.0,367317.03,121.51295121,37.43356249,44.78,358.57,0.4284,7,0,10
2284.0,367317.05,121.51295121,37.43356251,44.78,358.58,0.4284,7,0,10
2284.0,367317.07,121.51295121,37.43356254,44.78,358.58,0.4356,7,0,10
2284.0,367317.09,121.51295121,37.43356256,44.78,358.59,0.3888,7,0,10
2284.0,367317.11,121.51295121,37.43356258,44.78,358.59,0.36719999999999997,7,0,10
2284.0,367317.13,121.51295121,37.43356259,44.78,358.59,0.31679999999999997,7,0,10
2284.0,367317.15,121.51295121,37.43356261,44.78,358.58,0.2952,7,0,10
2284.0,367317.17,121.5129512,37.43356262,44.78,358.57,0.2772,7,0,10
2284.0,367317.19,121.5129512,37.43356263,44.78,358.56,0.3024,7,0,10
2284.0,367317.21,121.51295119,37.43356265,44.78,358.56,0.3276,7,0,10
2284.0,367317.23,121.51295119,37.43356267,44.78,358.56,0.35640000000000005,7,0,10
2284.0,367317.25,121.51295119,37.43356269,44.78,358.57,0.378,7,0,10
2284.0,367317.27,121.51295119,37.43356271,44.78,358.57,0.4032,7,0,10
2284.0,367317.29,121.51295118,37.43356273,44.78,358.57,0.4212,7,0,10
2284.0,367317.31,121.51295118,37.43356275,44.78,358.57,0.4284,7,0,10
2284.0,367317.33,121.51295117,37.43356278,44.78,358.57,0.4572,7,0,10
2284.0,367317.35,121.51295117,37.4335628,44.78,358.57,0.47880000000000006,7,0,10
2284.0,367317.37,121.51295116,37.43356282,44.78,358.58,0.4968000000000001,7,0,10
2284.0,367317.39,121.51295116,37.43356285,44.78,358.58,0.47880000000000006,7,0,10
2284.0,367317.41,121.51295116,37.43356287,44.78,358.58,0.4752,7,0,10
2284.0,367317.43,121.51295115,37.43356289,44.78,358.58,0.46080000000000004,7,0,10
2284.0,367317.45,121.51295115,37.43356292,44.78,358.57,0.4536,7,0,10
2284.0,367317.47,121.51295115,37.43356294,44.78,358.57,0.4428,7,0,10
2284.0,367317.49,121.51295114,37.43356296,44.78,358.56,0.45,7,0,10
2284.0,367317.51,121.51295114,37.43356298,44.78,358.56,0.4536,7,0,10
2284.0,367317.53,121.51295114,37.43356301,44.78,358.56,0.4356,7,0,10
2284.0,367317.55,121.51295114,37.43356303,44.78,358.55,0.432,7,0,10
2284.0,367317.57,121.51295114,37.43356305,44.78,358.54,0.4284,7,0,10
2284.0,367317.59,121.51295114,37.43356307,44.78,358.53,0.4428,7,0,10
2284.0,367317.61,121.51295114,37.43356309,44.78,358.52,0.4572,7,0,10
2284.0,367317.63,121.51295114,37.43356312,44.78,358.52,0.48960000000000004,7,0,10
2284.0,367317.65,121.51295114,37.43356315,44.78,358.51,0.5112,7,0,10
2284.0,367317.67,121.51295115,37.43356317,44.78,358.51,0.5292,7,0,10
2284.0,367317.69,121.51295115,37.4335632,44.78,358.51,0.5327999999999999,7,0,10
2284.0,367317.71,121.51295115,37.43356323,44.78,358.5,0.5436,7,0,10
2284.0,367317.73,121.51295115,37.43356325,44.78,358.5,0.5688,7,0,10
2284.0,367317.75,121.51295115,37.43356328,44.78,358.49,0.5868,7,0,10
2284.0,367317.77,121.51295115,37.43356331,44.78,358.49,0.6120000000000001,7,0,10
2284.0,367317.79,121.51295116,37.43356334,44.78,358.49,0.6335999999999999,7,0,10
2284.0,367317.81,121.51295116,37.43356338,44.78,358.49,0.6516,7,0,10
2284.0,367317.83,121.51295116,37.43356341,44.78,358.49,0.6516,7,0,10
2284.0,367317.85,121.51295116,37.43356344,44.78,358.48,0.666,7,0,10
2284.0,367317.87,121.51295116,37.43356348,44.78,358.47,0.6876,7,0,10
2284.0,367317.89,121.51295116,37.43356351,44.78,358.46,0.7343999999999999,7,0,10
2284.0,367317.91,121.51295116,37.43356355,44.78,358.45,0.7992,7,0,10
2284.0,367317.93,121.51295116,37.43356359,44.78,358.46,0.8532,7,0,10
2284.0,367317.95,121.51295116,37.43356364,44.78,358.45,0.882,7,0,10
2284.0,367317.97,121.51295116,37.43356368,44.78,358.44,0.9036000000000001,7,0,10
2284.0,367317.99,121.51295115,37.43356373,44.78,358.42,0.9612,7,0,10
2284.0,367318.01,121.51295114,37.43356378,44.78,358.41,1.0368,7,0,10
2284.0,367318.03,121.51295113,37.43356383,44.78,358.4,1.1376,7,0,10
2284.0,367318.05,121.51295113,37.43356389,44.78,358.4,1.2096,7,0,10
2284.0,367318.07,121.51295112,37.43356395,44.78,358.4,1.278,7,0,10
2284.0,367318.09,121.51295111,37.43356402,44.78,358.4,1.35,7,0,10
2284.0,367318.11,121.51295109,37.43356409,44.78,358.41,1.4436000000000002,7,0,10
2284.0,367318.13,121.51295108,37.43356416,44.78,358.42,1.5408,7,0,10
2284.0,367318.15,121.51295107,37.43356424,44.78,358.43,1.6272,7,0,10
2284.0,367318.17,121.51295106,37.43356432,44.78,358.45,1.692,7,0,10
2284.0,367318.19,121.51295105,37.43356441,44.78,358.47,1.7207999999999999,7,0,10
2284.0,367318.21,121.51295103,37.43356449,44.78,358.47,1.7568,7,0,10
2284.0,367318.23,121.51295102,37.43356458,44.78,358.48,1.7892000000000001,7,0,10
2284.0,367318.25,121.512951,37.43356468,44.78,358.48,1.8468,7,0,10
2284.0,367318.27,121.51295099,37.43356477,44.78,358.49,1.8900000000000001,7,0,10
2284.0,367318.29,121.51295098,37.43356487,44.78,358.5,1.9296000000000002,7,0,10
2284.0,367318.31,121.51295097,37.43356496,44.78,358.51,1.9476000000000002,7,0,10
2284.0,367318.33,121.51295097,37.43356506,44.78,358.51,1.9440000000000002,7,0,10
2284.0,367318.35,121.51295095,37.43356516,44.78,358.49,1.9512000000000003,7,0,10
2284.0,367318.37,121.51295094,37.43356526,44.78,358.47,1.9800000000000002,7,0,10
2284.0,367318.39,121.51295093,37.43356535,44.78,358.45,2.0232,7,0,10
2284.0,367318.41,121.51295092,37.43356546,44.78,358.43,2.0591999999999997,7,0,10
2284.0,367318.43,121.51295091,37.43356556,44.78,358.4,2.1096,7,0,10
2284.0,367318.45,121.5129509,37.43356566,44.78,358.38,2.1456,7,0,10
2284.0,367318.47,121.5129509,37.43356577,44.78,358.36,2.2068,7,0,10
2284.0,367318.49,121.5129509,37.43356588,44.78,358.34,2.2536,7,0,10
2284.0,367318.51,121.5129509,37.433566,44.78,358.32,2.3400000000000003,7,0,10
2284.0,367318.53,121.51295091,37.43356612,44.78,358.31,2.4444000000000004,7,0,10
2284.0,367318.55,121.5129509,37.43356625,44.78,358.31,2.5776,7,0,10
2284.0,367318.57,121.5129509,37.43356638,44.79,358.31,2.736,7,0,10
2284.0,367318.59,121.51295089,37.43356652,44.79,358.32,2.9196000000000004,7,0,10
2284.0,367318.61,121.51295087,37.43356667,44.79,358.34,3.114,7,0,10
2284.0,367318.63,121.51295086,37.43356683,44.79,358.36,3.2760000000000002,7,0,10
2284.0,367318.65,121.51295084,37.43356698,44.79,358.37,3.3408,7,0,10
2284.0,367318.67,121.51295082,37.43356715,44.79,358.36,3.3912,7,0,10
