GPSWeek,GPSTime,imu_lon,imu_lat,imu_altitude,headingAngle,v,cmd_v,control_mode,shiftLevel
2284.0,367510.85,121.51280324,37.43426886,44.86,181.52,0.0108,8,0,10
2284.0,367510.87,121.51280324,37.43426886,44.86,181.52,0.0144,8,0,10
2284.0,367510.89,121.51280324,37.43426886,44.86,181.51,0.0144,8,0,10
2284.0,367510.91,121.51280324,37.43426886,44.86,181.51,0.0108,8,0,10
2284.0,367510.93,121.51280324,37.43426886,44.86,181.52,0.0324,8,0,10
2284.0,367510.95,121.51280324,37.43426886,44.86,181.52,0.028800000000000006,8,0,10
2284.0,367510.97,121.51280324,37.43426886,44.86,181.52,0.0144,8,0,10
2284.0,367510.99,121.51280324,37.43426886,44.86,181.52,0.0108,8,0,10
2284.0,367511.01,121.51280324,37.43426886,44.86,181.52,0.0144,8,0,10
2284.0,367511.03,121.51280324,37.43426886,44.86,181.52,0.018000000000000002,8,0,10
2284.0,367511.05,121.51280325,37.43426886,44.86,181.52,0.0036000000000000008,8,0,10
2284.0,367511.07,121.51280325,37.43426886,44.86,181.52,0.0216,8,0,10
2284.0,367511.09,121.51280325,37.43426885,44.86,181.52,0.0324,8,0,10
2284.0,367511.11,121.51280325,37.43426885,44.86,181.52,0.018000000000000002,8,0,10
2284.0,367511.13,121.51280325,37.43426885,44.86,181.52,0.0072000000000000015,8,0,10
2284.0,367511.15,121.51280324,37.43426885,44.86,181.52,0.0144,8,0,10
2284.0,367511.17,121.51280324,37.43426885,44.86,181.52,0.0108,8,0,10
2284.0,367511.19,121.51280324,37.43426885,44.86,181.52,0.0108,8,0,10
2284.0,367511.21,121.51280324,37.43426885,44.86,181.52,0.0036000000000000008,8,0,10
2284.0,367511.23,121.51280325,37.43426885,44.85,181.52,0.0252,8,0,10
2284.0,367511.25,121.51280325,37.43426885,44.85,181.52,0.0252,8,0,10
2284.0,367511.27,121.51280325,37.43426885,44.86,181.52,0.0108,8,0,10
2284.0,367511.29,121.51280325,37.43426885,44.86,181.52,0.0072000000000000015,8,0,10
2284.0,367511.31,121.51280325,37.43426885,44.86,181.52,0.0108,8,0,10
2284.0,367511.33,121.51280325,37.43426885,44.86,181.52,0.0144,8,0,10
2284.0,367511.35,121.51280325,37.43426885,44.86,181.52,0.0108,8,0,10
2284.0,367511.37,121.51280325,37.43426885,44.86,181.52,0.018000000000000002,8,0,10
2284.0,367511.39,121.51280325,37.43426885,44.86,181.52,0.036000000000000004,8,0,10
2284.0,367511.41,121.51280325,37.43426885,44.86,181.52,0.028800000000000006,8,0,10
2284.0,367511.44,121.51280326,37.43426884,44.85,181.52,0.0036000000000000008,8,0,10
2284.0,367511.46,121.51280326,37.43426884,44.85,181.52,0.0072000000000000015,8,0,10
2284.0,367511.48,121.51280326,37.43426884,44.85,181.52,0.0144,8,0,10
2284.0,367511.5,121.51280326,37.43426885,44.85,181.51,0.0072000000000000015,8,0,10
2284.0,367511.52,121.51280326,37.43426884,44.85,181.51,0.0252,8,0,10
2284.0,367511.54,121.51280326,37.43426884,44.85,181.52,0.0432,8,0,10
2284.0,367511.56,121.51280326,37.43426884,44.85,181.52,0.0216,8,0,10
2284.0,367511.58,121.51280326,37.43426884,44.85,181.52,0.0,8,0,10
2284.0,367511.6,121.51280326,37.43426884,44.85,181.52,0.0072000000000000015,8,0,10
2284.0,367511.62,121.51280326,37.43426884,44.85,181.52,0.0108,8,0,10
2284.0,367511.64,121.51280326,37.43426884,44.85,181.52,0.0072000000000000015,8,0,10
2284.0,367511.66,121.51280326,37.43426884,44.85,181.52,0.0108,8,0,10
2284.0,367511.68,121.51280326,37.43426884,44.85,181.52,0.0324,8,0,10
