GPSWeek,GPSTime,imu_lon,imu_lat,imu_altitude,headingAngle,v,cmd_v,control_mode,shiftLevel
2284.0,366705.95,121.51294368,37.43345171,44.75,2.49,4.024800000000001,5,0,10
2284.0,366705.97,121.51294367,37.43345192,44.76,2.41,4.1364,5,0,10
2284.0,366705.99,121.51294369,37.43345213,44.76,2.42,4.3919999999999995,5,0,10
2284.0,366706.01,121.51294372,37.43345236,44.76,2.47,4.4928,5,0,10
2284.0,366706.03,121.51294376,37.43345258,44.76,2.52,4.4028,5,0,10
2284.0,366706.05,121.51294377,37.43345278,44.76,2.54,4.1832,5,0,10
2284.0,366706.07,121.51294379,37.43345298,44.76,2.51,3.9744000000000006,5,0,10
2284.0,366706.09,121.51294379,37.43345318,44.76,2.43,3.8916,5,0,10
2284.0,366706.11,121.5129438,37.43345338,44.76,2.38,4.1472,5,0,10
2284.0,366706.13,121.51294383,37.4334536,44.76,2.42,4.6008,5,0,10
2284.0,366706.15,121.51294387,37.43345383,44.76,2.52,4.734,5,0,10
2284.0,366706.17,121.51294389,37.43345406,44.76,2.58,4.5216,5,0,10
2284.0,366706.19,121.51294389,37.43345428,44.76,2.55,4.2588,5,0,10
2284.0,366706.21,121.51294388,37.43345449,44.76,2.46,4.1148,5,0,10
2284.0,366706.23,121.51294387,37.4334547,44.76,2.37,4.2408,5,0,10
2284.0,366706.25,121.5129439,37.43345495,44.76,2.37,4.6476,5,0,10
2284.0,366706.27,121.51294394,37.43345519,44.77,2.47,4.986000000000001,5,0,10
2284.0,366706.29,121.51294398,37.43345544,44.77,2.58,4.9932,5,0,10
2284.0,366706.31,121.51294401,37.43345568,44.77,2.63,4.8528,5,0,10
2284.0,366706.33,121.51294402,37.43345592,44.77,2.62,4.7664,5,0,10
2284.0,366706.35,121.51294401,37.43345616,44.76,2.58,4.7376000000000005,5,0,10
2284.0,366706.37,121.51294399999999,37.433456400000004,44.76,2.52,4.8348,5,0,10
2284.0,366706.39,121.51294399999999,37.43345665,44.76,2.52,5.004,5,0,10
2284.0,366706.41,121.51294399999999,37.433456899999996,44.76,2.55,5.058,5,0,10
2284.0,366706.43,121.51294399999999,37.43345715,44.76,2.58,4.9752,5,0,10
2284.0,366706.45,121.51294399999999,37.43345738,44.76,2.55,4.8024,5,0,10
2284.0,366706.47,121.51294398,37.43345762,44.76,2.49,4.7376000000000005,5,0,10
2284.0,366706.49,121.51294397,37.43345786,44.76,2.45,4.8096000000000005,5,0,10
2284.0,366706.51,121.51294398,37.43345811,44.76,2.45,4.9284,5,0,10
2284.0,366706.53,121.51294398,37.43345835,44.76,2.46,4.914,5,0,10
2284.0,366706.55,121.51294399,37.43345859,44.76,2.44,4.759200000000001,5,0,10
2284.0,366706.57,121.51294399,37.43345883,44.76,2.38,4.6332,5,0,10
2284.0,366706.59,121.51294399999999,37.43345906,44.76,2.31,4.5972,5,0,10
2284.0,366706.61,121.51294402,37.43345929,44.76,2.27,4.6224,5,0,10
2284.0,366706.63,121.51294404,37.43345953,44.76,2.26,4.6584,5,0,10
2284.0,366706.65,121.51294409,37.43345976,44.76,2.27,4.6044,5,0,10
2284.0,366706.67,121.51294414,37.43345999,44.76,2.27,4.5108,5,0,10
2284.0,366706.69,121.51294418,37.4334602,44.77,2.25,4.3524,5,0,10
2284.0,366706.71,121.5129442,37.43346042,44.77,2.19,4.284,5,0,10
2284.0,366706.73,121.51294422,37.43346063,44.77,2.13,4.2732,5,0,10
2284.0,366706.75,121.51294425,37.43346084,44.77,2.07,4.2552,5,0,10
2284.0,366706.77,121.51294428,37.43346106,44.77,2.03,4.3344,5,0,10
2284.0,366706.79,121.51294432,37.43346128,44.77,2.03,4.3740000000000006,5,0,10
2284.0,366706.81,121.51294437,37.43346149,44.77,2.03,4.3488,5,0,10
2284.0,366706.83,121.51294441,37.4334617,44.77,2.02,4.2624,5,0,10
2284.0,366706.85,121.51294447,37.43346192,44.78,1.98,4.3020000000000005,5,0,10
2284.0,366706.87,121.51294452,37.43346214,44.78,1.98,4.5,5,0,10
2284.0,366706.89,121.51294458,37.43346236,44.78,2.01,4.6116,5,0,10
2284.0,366706.91,121.51294463,37.43346259,44.78,2.03,4.6116,5,0,10
2284.0,366706.93,121.51294468,37.43346281,44.78,2.02,4.5468,5,0,10
2284.0,366706.95,121.51294473,37.43346304,44.78,2.01,4.5504,5,0,10
2284.0,366706.97,121.51294477,37.43346327,44.78,2.01,4.6008,5,0,10
2284.0,366706.99,121.51294479,37.4334635,44.78,2.0,4.6368,5,0,10
2284.0,366707.01,121.51294482,37.43346373,44.78,1.99,4.6584,5,0,10
2284.0,366707.03,121.51294483,37.43346396,44.78,1.96,4.6332,5,0,10
2284.0,366707.05,121.51294488,37.43346419,44.78,1.92,4.6512,5,0,10
2284.0,366707.07,121.51294489,37.43346443,44.78,1.9,4.6476,5,0,10
2284.0,366707.09,121.51294490000001,37.43346466,44.78,1.88,4.5936,5,0,10
2284.0,366707.11,121.51294490000001,37.43346489,44.78,1.85,4.518,5,0,10
2284.0,366707.13,121.51294490000001,37.43346511,44.78,1.8,4.453200000000002,5,0,10
