GPSWeek,GPSTime,imu_lon,imu_lat,imu_altitude,headingAngle,v,cmd_v,control_mode,shiftLevel
2284.0,367623.37,121.51282063,37.43420172,44.97,173.05,0.0648,8,0,10
2284.0,367623.39,121.51282063,37.43420172,44.97,173.05,0.0864,8,0,10
2284.0,367623.41,121.51282063,37.43420171,44.97,173.06,0.07200000000000001,8,0,10
2284.0,367623.43,121.51282062,37.43420171,44.97,173.06,0.0684,8,0,10
2284.0,367623.45,121.51282065,37.43420172,44.97,173.06,0.057600000000000005,8,0,10
2284.0,367623.47,121.51282065,37.43420172,44.97,173.06,0.054,8,0,10
2284.0,367623.49,121.51282065,37.43420172,44.97,173.06,0.039599999999999996,8,0,10
2284.0,367623.51,121.51282064,37.43420171,44.97,173.05,0.0432,8,0,10
2284.0,367623.53,121.51282064,37.43420171,44.97,173.05,0.061200000000000004,8,0,10
2284.0,367623.55,121.51282064,37.43420171,44.97,173.06,0.07919999999999999,8,0,10
2284.0,367623.57,121.51282064,37.43420171,44.97,173.06,0.061200000000000004,8,0,10
2284.0,367623.59,121.51282064,37.4342017,44.97,173.06,0.057600000000000005,8,0,10
2284.0,367623.61,121.51282063,37.4342017,44.97,173.06,0.054,8,0,10
2284.0,367623.63,121.51282066,37.43420171,44.97,173.06,0.036000000000000004,8,0,10
2284.0,367623.65,121.51282066,37.43420171,44.97,173.05,0.0252,8,0,10
2284.0,367623.67,121.51282066,37.43420171,44.97,173.05,0.0432,8,0,10
2284.0,367623.69,121.51282066,37.43420171,44.97,173.05,0.07919999999999999,8,0,10
2284.0,367623.71,121.51282065,37.43420171,44.97,173.05,0.07919999999999999,8,0,10
2284.0,367623.73,121.51282065,37.43420171,44.97,173.06,0.0684,8,0,10
2284.0,367623.75,121.51282065,37.4342017,44.97,173.06,0.057600000000000005,8,0,10
2284.0,367623.77,121.51282064,37.4342017,44.97,173.06,0.0432,8,0,10
2284.0,367623.79,121.51282064,37.4342017,44.97,173.05,0.036000000000000004,8,0,10
2284.0,367623.81,121.51282064,37.4342017,44.97,173.05,0.0432,8,0,10
2284.0,367623.83,121.51282064,37.4342017,44.97,173.05,0.0828,8,0,10
2284.0,367623.85,121.51282067,37.43420171,44.97,173.05,0.0972,8,0,10
2284.0,367623.87,121.51282066,37.4342017,44.97,173.06,0.07919999999999999,8,0,10
2284.0,367623.89,121.51282066,37.4342017,44.97,173.06,0.054,8,0,10
2284.0,367623.91,121.51282066,37.4342017,44.97,173.05,0.0432,8,0,10
2284.0,367623.93,121.51282066,37.4342017,44.97,173.05,0.036000000000000004,8,0,10
2284.0,367623.95,121.51282066,37.4342017,44.97,173.04,0.0432,8,0,10
2284.0,367623.97,121.51282065,37.4342017,44.97,173.05,0.0756,8,0,10
2284.0,367623.99,121.51282065,37.43420169,44.97,173.05,0.0972,8,0,10
2284.0,367624.01,121.51282065,37.43420169,44.97,173.06,0.07919999999999999,8,0,10
2284.0,367624.03,121.51282064,37.43420169,44.97,173.05,0.054,8,0,10
2284.0,367624.05,121.51282067,37.4342017,44.97,173.05,0.039599999999999996,8,0,10
2284.0,367624.07,121.51282067,37.4342017,44.97,173.05,0.0504,8,0,10
2284.0,367624.09,121.51282067,37.43420169,44.97,173.05,0.054,8,0,10
2284.0,367624.11,121.51282066,37.43420169,44.97,173.05,0.0648,8,0,10
2284.0,367624.13,121.51282066,37.43420169,44.97,173.05,0.07919999999999999,8,0,10
2284.0,367624.15,121.51282066,37.43420169,44.97,173.06,0.0756,8,0,10
2284.0,367624.17,121.51282066,37.43420169,44.97,173.05,0.057600000000000005,8,0,10
2284.0,367624.19,121.51282065,37.43420168,44.97,173.05,0.0504,8,0,10
2284.0,367624.21,121.51282065,37.43420168,44.97,173.05,0.0684,8,0,10
2284.0,367624.23,121.51282067,37.43420169,44.97,173.05,0.0648,8,0,10
2284.0,367624.25,121.51282067,37.43420169,44.97,173.05,0.054,8,0,10
2284.0,367624.27,121.51282067,37.43420169,44.97,173.05,0.057600000000000005,8,0,10
2284.0,367624.29,121.51282067,37.43420169,44.97,173.05,0.057600000000000005,8,0,10
2284.0,367624.31,121.51282066,37.43420169,44.97,173.05,0.0648,8,0,10
2284.0,367624.33,121.51282066,37.43420168,44.97,173.05,0.0648,8,0,10
2284.0,367624.35,121.51282066,37.43420168,44.97,173.05,0.054,8,0,10
2284.0,367624.37,121.51282066,37.43420168,44.97,173.05,0.07200000000000001,8,0,10
2284.0,367624.39,121.51282065,37.43420168,44.98,173.05,0.0648,8,0,10
2284.0,367624.41,121.51282065,37.43420168,44.98,173.05,0.0432,8,0,10
2284.0,367624.43,121.51282067,37.4342017,44.97,173.05,0.0324,8,0,10
2284.0,367624.45,121.51282067,37.43420169,44.97,173.04,0.061200000000000004,8,0,10
2284.0,367624.47,121.51282067,37.43420169,44.97,173.05,0.1188,8,0,10
2284.0,367624.49,121.51282066,37.43420169,44.97,173.06,0.12240000000000001,8,0,10
2284.0,367624.51,121.51282066,37.43420168,44.97,173.07,0.0684,8,0,10
2284.0,367624.53,121.51282066,37.43420168,44.97,173.07,0.0108,8,0,10
2284.0,367624.55,121.51282066,37.43420168,44.97,173.05,0.028800000000000003,8,0,10
2284.0,367624.57,121.51282066,37.43420168,44.98,173.04,0.0036000000000000003,8,0,10
2284.0,367624.59,121.51282066,37.43420168,44.98,173.04,0.07919999999999999,8,0,10
