PC_time_stamp,cmd_steering,cmd_v,path_target_point_index,GPSWeek,GPSTime,utm_x,utm_y,Latitude,Longitude,Heading,V,Altitude,Warming,Pitch,Roll,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,Ve,Vn,Vu,NSV1,NSV2,Status,Age,path_x_y_file,target_speed,Kp,threshold_distance,tractor_info_dict,realtime_lateral_error,backward_flag,machine_operation_status,task_index,is_endtask,driving_mode,machine_operation_enabled
1699349230.1652706,6.346075988187073,0.5,0,2287,206848.37,570888.84660168,4089422.1707140324,36.94820046,117.7961712,5.78,0.807,16.0,2.0
1699349230.185615,6.161184657903083,0.5,0,2287,206848.39,570888.8473530676,4089422.1873617624,36.94820061,117.79617121,5.85,0.807,16.0,2.0
1699349230.2059195,6.003628798568336,0.5,0,2287,206848.41,570888.848113724,4089422.2029001387,36.94820075,117.79617122,5.91,0.809,15.99,2.0
1699349230.226711,5.956786149305909,0.5,0,2287,206848.43,570888.8443946387,4089422.2217293866,36.94820092,117.79617118,5.96,0.816,15.99,2.0
1699349230.2464964,5.847628516969528,0.5,0,2287,206848.45,570888.8460364138,4089422.2383845546,36.94820107,117.7961712,6.0,0.823,15.99,2.0
1699349230.2666476,5.738461558891253,0.5,0,2287,206848.47,570888.847678191,4089422.2550397213,36.94820122,117.79617122,6.04,0.831,15.99,2.0
1699349230.2886117,5.65937638994251,0.5,0,2287,206848.49,570888.8493199662,4089422.2716948884,36.94820137,117.79617124,6.07,0.843,15.99,2.0
1699349230.307913,5.580304423343179,0.5,0,2287,206848.51,570888.8509617412,4089422.2883500555,36.94820152,117.79617126,6.1,0.857,15.99,2.0
1699349230.3283596,5.534057401310188,0.5,0,2287,206848.53,570888.8525942517,4089422.306114576,36.94820168,117.79617128,6.12,0.872,15.99,2.0
1699349230.352525,5.487850905265687,0.5,0,2287,206848.55,570888.8542267602,4089422.3238790967,36.94820184,117.7961713,6.14,0.892,15.99,2.0
1699349230.3725693,5.441685195044597,0.5,0,2287,206848.57,570888.8558592708,4089422.3416436156,36.948202,117.79617132,6.16,0.911,15.99,2.0
1699349230.392398,5.398288500372202,0.5,0,2287,206848.59,570888.8574825125,4089422.3605174893,36.94820217,117.79617134,6.18,0.928,15.99,2.0
1699349230.4122927,5.352212128265064,0.5,0,2287,206848.61,570888.859115023,4089422.37828201,36.94820233,117.79617136,6.2,0.945,15.99,2.0
1699349230.43241,5.333056426582156,0.5,0,2287,206848.63,570888.8589760232,4089422.394922301,36.94820248,117.79617136,6.22,0.961,15.99,2.0
1699349230.4524772,5.2597348087979805,0.5,0,2287,206848.65,570888.8605992649,4089422.4137961753,36.94820265,117.79617138,6.25,0.978,15.99,2.0
1699349230.4622238,5.18645805741077,0.5,0,2287,206848.67,570888.8622225088,4089422.4326700475,36.94820282,117.7961714,6.28,0.994,15.99,2.0
1699349230.4830353,5.101090201031401,0.5,0,2287,206848.69,570888.8647268711,4089422.45266071,36.948203,117.79617143,6.31,1.014,15.99,2.0
1699349230.5030577,5.030655466722094,0.5,0,2287,206848.71,570888.8663408484,4089422.4726439365,36.94820318,117.79617145,6.34,1.031,15.99,2.0
1699349230.5229726,4.963065979913638,0.5,0,2287,206848.73,570888.8679455566,4089422.4937365153,36.94820337,117.79617147,6.37,1.05,15.99,2.0
1699349230.5435743,4.865389056482139,0.5,0,2287,206848.75,570888.8695502672,4089422.514829094,36.94820356,117.79617149,6.41,1.072,15.99,2.0
1699349230.5633817,4.797955414824797,0.5,0,2287,206848.77,570888.8711549733,4089422.5359216724,36.94820375,117.79617151,6.44,1.092,15.99,2.0
1699349230.5840974,4.718337777700916,0.5,0,2287,206848.79,570888.8736408047,4089422.5581310415,36.94820395,117.79617154,6.47,1.11,15.99,2.0
1699349230.6044726,4.653862621648874,0.5,0,2287,206848.81,570888.8752362485,4089422.5803329726,36.94820415,117.79617156,6.5,1.124,15.99,2.0
1699349230.6259305,4.608466118549303,0.5,0,2287,206848.83,570888.8750879818,4089422.598082618,36.94820431,117.79617156,6.53,1.139,15.99,2.0
1699349230.6444654,4.5442309015900815,0.5,0,2287,206848.85,570888.8766834234,4089422.620284549,36.94820451,117.79617158,6.56,1.156,15.99,2.0
1699349230.66475,4.4829488499430985,0.5,0,2287,206848.87,570888.8782695984,4089422.6435958333,36.94820472,117.7961716,6.59,1.171,15.99,2.0
1699349230.6858718,4.42179272168648,0.5,0,2287,206848.89,570888.8798557755,4089422.6669071177,36.94820493,117.79617162,6.62,1.186,15.99,2.0
1699349230.7052984,4.345473289841569,0.5,0,2287,206848.91,570888.8823323401,4089422.6902258396,36.94820514,117.79617165,6.65,1.198,15.99,2.0
1699349230.7261715,4.284534625013586,0.5,0,2287,206848.93,570888.8839185149,4089422.713537123,36.94820535,117.79617167,6.68,1.205,15.99,2.0
1699349230.7466753,4.241982786859894,0.5,0,2287,206848.95,570888.8846050358,4089422.737950323,36.94820557,117.79617168,6.71,1.21,15.99,2.0
1699349230.7663567,4.181352932215637,0.5,0,2287,206848.97,570888.8861912128,4089422.7612616075,36.94820578,117.7961717,6.74,1.214,15.99,2.0
1699349230.787429,4.123767816111375,0.5,0,2287,206848.99,570888.887768121,4089422.785682244,36.948206,117.79617172,6.77,1.217,15.99,2.0
1699349230.8087196,4.063413840391889,0.5,0,2287,206849.01,570888.8893542981,4089422.8089935286,36.94820621,117.79617174,6.8,1.214,16.0,2.0
1699349230.8273795,4.00319436520591,0.5,0,2287,206849.03,570888.890940473,4089422.832304812,36.94820642,117.79617176,6.83,1.21,16.0,2.0
1699349230.8483236,3.927547907372956,0.5,0,2287,206849.05,570888.8934170374,4089422.855623534,36.94820663,117.79617179,6.86,1.202,16.0,2.0
1699349230.8685458,3.853632213380477,0.5,0,2287,206849.07,570888.8942054915,4089422.8678338537,36.94820674,117.7961718,6.89,1.184,15.99,2.0
1699349230.8897936,3.809337707262975,0.5,0,2287,206849.09,570888.8949012788,4089422.8911376996,36.94820695,117.79617181,6.92,1.169,16.0,2.0
1699349230.909935,3.7622846107254353,0.5,0,2287,206849.11,570888.8956063329,4089422.9133321936,36.94820715,117.79617182,6.95,1.154,16.0,2.0
1699349230.9306393,3.699727617281549,0.5,0,2287,206849.13,570888.8972017765,4089422.9355341247,36.94820735,117.79617184,6.98,1.138,16.0,2.0
1699349230.9536302,3.65302546934025,0.5,0,2287,206849.15,570888.8979068307,4089422.9577286183,36.94820755,117.79617185,7.01,1.124,16.0,2.0
1699349230.9726272,3.573236012688974,0.5,0,2287,206849.17,570888.8986211513,4089422.97881376,36.94820774,117.79617186,7.05,1.115,16.0,2.0
1699349230.992114,3.5269118840731,0.5,0,2287,206849.19,570888.8993262054,4089423.0010082535,36.94820794,117.79617187,7.08,1.105,16.0,2.0
1699349231.0134826,3.4474706507584107,0.5,0,2287,206849.21,570888.9000405284,4089423.022093394,36.94820813,117.79617188,7.12,1.093,16.0,2.0
1699349231.0220218,3.398485728090494,0.5,0,2287,206849.23,570888.9007548466,4089423.043178535,36.94820832,117.79617189,7.15,1.082,16.0,2.0
1699349231.0422034,3.215332708973818,0.5,0,2287,206849.25,570888.9060879089,4089423.0443325136,36.94820833,117.79617195,7.18,1.06,15.99,2.0
1699349231.062309,3.1329627481665936,0.5,0,2287,206849.27,570888.9068114962,4089423.064308302,36.94820851,117.79617196,7.22,1.048,15.99,2.0
1699349231.0824869,3.065088213747305,0.5,0,2287,206849.29,570888.908425471,4089423.084291527,36.94820869,117.79617198,7.25,1.041,15.99,2.0
1699349231.102821,3.0306786624715696,0.5,0,2287,206849.31,570888.9100301813,4089423.1053841067,36.94820888,117.796172,7.27,1.039,15.99,2.0
1699349231.1231077,2.9469605836294988,0.5,0,2287,206849.33,570888.9125345433,4089423.12537477,36.94820906,117.79617203,7.3,1.039,15.99,2.0
1699349231.143389,2.896661175259234,0.5,0,2287,206849.35,570888.915029641,4089423.1464747856,36.94820925,117.79617206,7.32,1.04,15.99,2.0
1699349231.163599,2.8433127089002217,0.5,0,2287,206849.37,570888.9175340054,4089423.166465448,36.94820943,117.79617209,7.34,1.043,15.99,2.0
1699349231.1841023,2.839553526449769,0.5,0,2287,206849.39,570888.9191387134,4089423.1875580274,36.94820962,117.79617211,7.35,1.046,15.99,2.0
1699349231.204329,2.866233628240158,0.5,0,2287,206849.41,570888.9207434236,4089423.2086506067,36.94820981,117.79617213,7.35,1.049,15.99,2.0
1699349231.2245495,2.8820468275637996,0.5,0,2287,206849.43,570888.9214484774,4089423.2308451,36.94821001,117.79617214,7.36,1.052,15.99,2.0
1699349231.2447827,3.4090444090456513,0.5,0,2287,206849.45,570888.8954604301,4089423.2505977605,36.94821019,117.79617185,7.36,1.053,16.0,2.0
1699349231.2650933,3.3906700660402866,0.5,0,2287,206849.47,570888.8979555278,4089423.271697776,36.94821038,117.79617188,7.37,1.059,16.0,2.0
1699349231.285272,3.3723490386954396,0.5,0,2287,206849.49,570888.9004506231,4089423.292797793,36.94821057,117.79617191,7.38,1.07,16.0,2.0
1699349231.3088503,3.384370972155391,0.5,0,2287,206849.51,570888.9029457185,4089423.313897809,36.94821076,117.79617194,7.38,1.086,15.99,2.0
1699349231.3279068,3.353013900709887,0.5,0,2287,206849.53,570888.9063219368,4089423.3361146157,36.94821096,117.79617198,7.39,1.092,15.99,2.0
1699349231.34711,3.3045346426782913,0.5,0,2287,206849.55,570888.9088170344,4089423.357214631,36.94821115,117.79617201,7.41,1.093,15.99,2.0
1699349231.3671691,3.273193906026908,0.5,0,2287,206849.57,570888.9121932527,4089423.379431438,36.94821135,117.79617205,7.42,1.093,15.99,2.0
1699349231.3870904,3.2247889744410205,0.5,0,2287,206849.59,570888.9146883502,4089423.400531455,36.94821154,117.79617208,7.44,1.093,15.99,2.0
1699349231.4071255,3.1631637161365105,0.5,0,2287,206849.61,570888.9180645662,4089423.422748261,36.94821174,117.79617212,7.46,1.098,15.99,2.0
1699349231.427401,3.1148313876300713,0.5,0,2287,206849.63,570888.9205596637,4089423.443848277,36.94821193,117.79617215,7.48,1.099,15.99,2.0
1699349231.4476874,2.933314428515754,0.5,0,2287,206849.65,570888.9284063543,4089423.463883566,36.94821211,117.79617224,7.51,1.101,15.99,2.0
1699349231.4679055,2.8881066626237635,0.5,0,2287,206849.67,570888.9308921851,4089423.486092936,36.94821231,117.79617227,7.53,1.112,15.99,2.0
1699349231.4881206,2.7823247682443437,0.5,0,2287,206849.69,570888.9333780135,4089423.508302304,36.94821251,117.7961723,7.57,1.125,15.99,2.0
1699349231.5083864,2.7372557399828787,0.5,0,2287,206849.71,570888.9358638444,4089423.5305116735,36.94821271,117.79617233,7.59,1.138,15.99,2.0
1699349231.5319128,2.6652322642803066,0.5,0,2287,206849.73,570888.9383404062,4089423.553830396,36.94821292,117.79617236,7.62,1.157,15.99,2.0
1699349231.5520227,2.589983733674058,0.5,0,2287,206849.75,570888.940826237,4089423.576039764,36.94821312,117.79617239,7.65,1.172,15.99,2.0
1699349231.5718565,2.531592976400987,0.5,0,2287,206849.77,570888.9441931883,4089423.599365924,36.94821333,117.79617243,7.67,1.176,15.99,2.0
1699349231.592046,2.500216677017253,0.5,0,2287,206849.79,570888.9475694064,4089423.6215827307,36.94821353,117.79617247,7.68,1.177,15.99,2.0
1699349231.605272,2.424870477177284,0.5,0,2287,206849.81,570888.9518267451,4089423.644916327,36.94821374,117.79617252,7.7,1.179,15.99,2.0
1699349231.6219141,2.396791542104079,0.5,0,2287,206849.83,570888.9551936964,4089423.668242487,36.94821395,117.79617256,7.71,1.183,15.99,2.0
1699349231.6532605,2.259635114539263,0.5,0,2287,206849.85,570888.9648489612,4089423.6849645926,36.9482141,117.79617267,7.71,1.187,16.0,2.0
1699349231.663179,2.2482967812915033,0.5,0,2287,206849.87,570888.967325523,4089423.708283315,36.94821431,117.7961727,7.72,1.195,16.0,2.0
1699349231.6832411,2.253631048866152,0.5,0,2287,206849.89,570888.9706832076,4089423.732718827,36.94821453,117.79617274,7.72,1.202,16.0,2.0
1699349231.703456,2.2728096543969354,0.5,0,2287,206849.91,570888.9731597715,4089423.756037549,36.94821474,117.79617277,7.72,1.21,16.0,2.0
1699349231.7237427,2.2782407387306125,0.5,0,2287,206849.93,570888.9765174561,4089423.7804730614,36.94821496,117.79617281,7.72,1.218,16.0,2.0
1699349231.7439225,2.331327724505035,0.5,0,2287,206849.95,570888.978984751,4089423.804901136,36.94821518,117.79617284,7.71,1.227,16.0,2.0
1699349231.764305,2.336867305476072,0.5,0,2287,206849.97,570888.9823424355,4089423.8293366493,36.9482154,117.79617288,7.71,1.237,16.0,2.0
1699349231.784838,2.3935703247334805,0.5,0,2287,206849.99,570888.984800466,4089423.8548740754,36.94821563,117.79617291,7.7,1.253,16.0,2.0
1699349231.8057783,2.4469943714576234,0.5,0,2287,206850.01,570888.9872677631,4089423.8793021506,36.94821585,117.79617294,7.69,1.267,16.0,2.0
1699349231.826178,2.456173505542056,0.5,0,2287,206850.03,570888.9906161787,4089423.9048470156,36.94821608,117.79617298,7.69,1.278,16.0,2.0
1699349231.846417,2.465406660975111,0.5,0,2287,206850.05,570888.9939645964,4089423.930391881,36.94821631,117.79617302,7.69,1.288,16.0,2.0
1699349231.8664734,2.63515220756265,0.5,0,2287,206850.07,570888.9902177112,4089423.952549186,36.94821651,117.79617298,7.68,1.293,16.0,2.0
1699349231.8867471,2.627263708832494,0.5,0,2287,206850.09,570888.9944565186,4089423.9781014896,36.94821674,117.79617303,7.68,1.307,16.0,2.0
1699349231.9069562,2.6228222346946493,0.5,0,2287,206850.11,570888.9986860568,4089424.0047631445,36.94821698,117.79617308,7.68,1.319,16.0,2.0
1699349231.9273663,2.6022337771382076,0.5,0,2287,206850.13,570889.0020344722,4089424.0303080105,36.94821721,117.79617312,7.69,1.326,16.01,2.0
1699349231.9477117,2.6155558280066877,0.5,0,2287,206850.15,570889.0053736231,4089424.0569622284,36.94821745,117.79617316,7.69,1.333,16.01,2.0
1699349231.9681406,2.5986276921728995,0.5,0,2287,206850.17,570889.008712774,4089424.0836164462,36.94821769,117.7961732,7.7,1.346,16.01,2.0
1699349231.9887004,2.572881646093904,0.5,0,2287,206850.19,570889.0111522687,4089424.1113725784,36.94821794,117.79617323,7.72,1.358,16.01,2.0
1699349232.0089824,2.574134798110658,0.5,0,2287,206850.21,570889.0136010324,4089424.138019359,36.94821818,117.79617326,7.73,1.371,16.01,2.0
1699349232.0330827,3.173153426792068,0.5,0,2287,206850.23,570888.9883458412,4089424.176638454,36.94821853,117.79617298,7.74,1.394,16.01,2.0
1699349232.0531678,3.1139956926196786,0.5,0,2287,206850.25,570888.9925661149,4089424.2044094624,36.94821878,117.79617303,7.76,1.408,16.01,2.0
1699349232.0725718,3.042641158973787,0.5,0,2287,206850.27,570888.9958959968,4089424.2321730335,36.94821903,117.79617307,7.79,1.419,16.02,2.0
1699349232.0931728,2.9653752085059555,0.5,0,2287,206850.29,570889.0010066556,4089424.25995148,36.94821928,117.79617313,7.81,1.43,16.02,2.0
1699349232.1135175,2.9183033413937,0.5,0,2287,206850.31,570889.0061173165,4089424.2877299264,36.94821953,117.79617319,7.82,1.438,16.02,2.0
1699349232.1335862,2.840793483584558,0.5,0,2287,206850.33,570889.0112279753,4089424.315508372,36.94821978,117.79617325,7.84,1.442,16.02,2.0
1699349232.1533089,2.773295279540092,0.5,0,2287,206850.35,570889.0145485926,4089424.344381296,36.94822004,117.79617329,7.87,1.437,16.02,2.0
1699349232.173957,2.732533676537359,0.5,0,2287,206850.37,570889.0178784766,4089424.3721448663,36.94822029,117.79617333,7.89,1.43,16.02,2.0
1699349232.1937478,2.6653371392546714,0.5,0,2287,206850.39,570889.0211990939,4089424.4010177893,36.94822055,117.79617337,7.92,1.426,16.02,2.0
1699349232.2139444,2.6062930118081447,0.5,0,2287,206850.41,570889.0254193653,4089424.4287887984,36.9482208,117.79617342,7.94,1.421,16.02,2.0
1699349232.2229593,2.66166586054112,0.5,0,2287,206850.43,570889.0216817469,4089424.4498367514,36.94822099,117.79617338,7.97,1.414,16.02,2.0
1699349232.2433984,2.603139157030426,0.5,0,2287,206850.45,570889.0259020182,4089424.4776077596,36.94822124,117.79617343,7.99,1.41,16.02,2.0
1699349232.2644787,2.533019080675382,0.5,0,2287,206850.47,570889.0292319021,4089424.5053713303,36.94822149,117.79617347,8.02,1.401,16.02,2.0
1699349232.2848089,2.463034717777811,0.5,0,2287,206850.49,570889.032561786,4089424.533134901,36.94822174,117.79617351,8.05,1.389,16.02,2.0
1699349232.3045328,2.4196630129252674,0.5,0,2287,206850.51,570889.0359009344,4089424.5597891198,36.94822198,117.79617355,8.07,1.375,16.02,2.0
1699349232.3257089,2.361356508988071,0.5,0,2287,206850.53,570889.0401212056,4089424.5875601275,36.94822223,117.7961736,8.09,1.363,16.02,2.0
1699349232.3462906,2.3181620301483705,0.5,0,2287,206850.55,570889.0434603561,4089424.614214345,36.94822247,117.79617364,8.11,1.348,16.02,2.0
1699349232.366823,2.2750820189532175,0.5,0,2287,206850.57,570889.0467995066,4089424.640868563,36.94822271,117.79617368,8.13,1.337,16.02,2.0
1699349232.3868332,2.2090660693685042,0.5,0,2287,206850.59,570889.0510383111,4089424.666420866,36.94822294,117.79617373,8.15,1.322,16.02,2.0
1699349232.406538,2.1964910913761253,0.5,0,2287,206850.61,570889.0543774616,4089424.6930750846,36.94822318,117.79617377,8.16,1.305,16.02,2.0
1699349232.4276392,2.130473148402363,0.5,0,2287,206850.63,570889.0586162659,4089424.7186273863,36.94822341,117.79617382,8.18,1.294,16.02,2.0
1699349232.4477644,2.0442574866025267,0.5,0,2287,206850.65,570889.0646636471,4089424.7408665074,36.94822361,117.79617389,8.19,1.285,16.03,2.0
1699349232.4684432,2.0083536153595745,0.5,0,2287,206850.67,570889.068902449,4089424.7664188086,36.94822384,117.79617394,8.2,1.28,16.03,2.0
1699349232.488519,1.9809299358127057,0.5,0,2287,206850.69,570889.0713604789,4089424.791956238,36.94822407,117.79617397,8.22,1.276,16.03,2.0
1699349232.5082438,1.9840851696500565,0.5,0,2287,206850.71,570889.0738185064,4089424.8174936646,36.9482243,117.796174,8.23,1.276,16.03,2.0
1699349232.5336747,2.037385009260226,0.5,0,2287,206850.73,570889.0753861492,4089424.8430236545,36.94822453,117.79617402,8.23,1.28,16.03,2.0
1699349232.5533712,2.0950768117059004,0.5,0,2287,206850.75,570889.0769445228,4089424.8696629973,36.94822477,117.79617404,8.23,1.281,16.03,2.0
1699349232.5733266,2.1187347338903755,0.5,0,2287,206850.77,570889.0785121655,4089424.8951929878,36.948225,117.79617406,8.24,1.287,16.03,2.0
1699349232.593383,2.1771918621204036,0.5,0,2287,206850.79,570889.0800705391,4089424.92183233,36.94822524,117.79617408,8.24,1.291,16.03,2.0
1699349232.6139617,2.1817637104522407,0.5,0,2287,206850.81,570889.0825285689,4089424.947369757,36.94822547,117.79617411,8.25,1.293,16.03,2.0
1699349232.6341183,2.228547508343639,0.5,0,2287,206850.83,570889.0841147425,4089424.970681042,36.94822568,117.79617413,8.25,1.292,16.03,2.0
1699349232.6533127,2.233615146106906,0.5,0,2287,206850.85,570889.0865727722,4089424.9962184695,36.94822591,117.79617416,8.26,1.295,16.03,2.0
1699349232.6732464,2.243086431403908,0.5,0,2287,206850.87,570889.0890215354,4089425.0228652507,36.94822615,117.79617419,8.27,1.301,16.03,2.0
1699349232.6827152,2.248650920600697,0.5,0,2287,206850.89,570889.0914795628,4089425.048402678,36.94822638,117.79617422,8.28,1.307,16.03,2.0
1699349232.7038672,2.289013201575229,0.5,0,2287,206850.91,570889.0939283258,4089425.0750494585,36.94822662,117.79617425,8.28,1.313,16.03,2.0
1699349232.7242239,2.2993107161995425,0.5,0,2287,206850.93,570889.0963770887,4089425.101696239,36.94822686,117.79617428,8.29,1.315,16.03,2.0
1699349232.744403,2.3098965244746483,0.5,0,2287,206850.95,570889.0988258495,4089425.1283430182,36.9482271,117.79617431,8.3,1.315,16.03,2.0
1699349232.7649024,2.320773655086722,0.5,0,2287,206850.97,570889.1012746101,4089425.1549898,36.94822734,117.79617434,8.31,1.317,16.03,2.0
1699349232.7850463,2.3319451423414974,0.5,0,2287,206850.99,570889.103723373,4089425.1816365793,36.94822758,117.79617437,8.32,1.324,16.03,2.0
1699349232.8054073,2.343414198011919,0.5,0,2287,206851.01,570889.106172136,4089425.2082833606,36.94822782,117.7961744,8.33,1.331,16.03,2.0
1699349232.8251197,2.3952467457413786,0.5,0,2287,206851.03,570889.1059312017,4089425.237126534,36.94822808,117.7961744,8.35,1.336,16.03,2.0
1699349232.8461895,2.301225509370928,0.5,0,2287,206851.05,570889.1101700055,4089425.262678836,36.94822831,117.79617445,8.38,1.348,16.03,2.0
1699349232.8666084,2.2462744172598565,0.5,0,2287,206851.07,570889.114390276,4089425.2904498447,36.94822856,117.7961745,8.4,1.362,16.03,2.0
1699349232.8868887,2.1566142221324744,0.5,0,2287,206851.09,570889.1186198131,4089425.3171115005,36.9482288,117.79617455,8.43,1.373,16.03,2.0
1699349232.9070694,2.0878440618277008,0.5,0,2287,206851.11,570889.1219589631,4089425.343765719,36.94822904,117.79617459,8.46,1.382,16.03,2.0
1699349232.9274867,1.9723332223677013,0.5,0,2287,206851.13,570889.1261792334,4089425.3715367275,36.94822929,117.79617464,8.5,1.389,16.03,2.0
1699349232.9477456,1.877908541417102,0.5,0,2287,206851.15,570889.1295091166,4089425.3993002973,36.94822954,117.79617468,8.54,1.39,16.03,2.0
1699349232.9713392,1.8351888254193116,0.5,0,2287,206851.17,570889.1319486127,4089425.4270564313,36.94822979,117.79617471,8.57,1.389,16.03,2.0
1699349232.9922354,1.736750308961325,0.5,0,2287,206851.19,570889.1352877603,4089425.453710649,36.94823003,117.79617475,8.61,1.383,16.03,2.0
1699349233.0117285,1.694669145388241,0.5,0,2287,206851.21,570889.1377272564,4089425.4814667823,36.94823028,117.79617478,8.64,1.376,16.03,2.0
1699349233.0317957,1.16232888943356,0.5,0,2287,206851.23,570889.158104238,4089425.4938407294,36.94823039,117.79617501,8.67,1.365,16.04,2.0
1699349233.0521123,1.0930534421819178,0.5,0,2287,206851.25,570889.1614433876,4089425.520494947,36.94823063,117.79617505,8.7,1.362,16.04,2.0
