GPSWeek,GPSTime,imu_lon,imu_lat,imu_altitude,headingAngle,x,y,v,cmd_steering,cmd_v,imu_gps_state,imu_satellite_num,imu_warning
2265.0,221071.78,121.51768204,37.43844036,38.94,283.72,899754.7129702864,4153103.768605771,0.217,-117.88657523566657,1.0188000000000001,12.0,25.0,2.0
2265.0,221071.93,121.51768162,37.43844044,38.95,283.51,899754.6753590304,4153103.7757022423,0.302,-113.5501783437759,0.7128000000000001,12.0,24.0,2.0
2265.0,221072.09,121.51768111,37.43844054,38.95,283.07,899754.6296729792,4153103.7846366204,0.324,-103.91978227121504,0.6335999999999999,12.0,24.0,2.0
2265.0,221072.22,121.51768068,37.43844062,38.95,282.58,899754.5911763739,4153103.7916905666,0.283,-92.03928630623896,0.7812,12.0,24.0,2.0
2265.0,221072.37,121.51768033,37.43844069,38.96,282.05,899754.5598158829,4153103.7979743993,0.202,-79.61579619864321,1.0727999999999998,12.0,23.0,2.0
2265.0,221072.52,121.51768019,37.43844072,38.96,281.75,899754.5472610173,4153103.800709996,0.076,-72.60246455128895,1.5263999999999998,12.0,24.0,2.0
2265.0,221072.69,121.51768018,37.43844073,38.96,281.61,899754.546322338,4153103.8017777917,0.012,-70.1871040198085,1.7568000000000001,12.0,23.0,2.0
2265.0,221072.88,121.51768018,37.43844072,38.96,281.59,899754.54637567,4153103.800667471,0.026,-68.00754141708158,1.7064000000000001,12.0,23.0,2.0
2265.0,221073.13,121.51768003,37.43844075,38.96,281.37,899754.5329354596,4153103.8033605423,0.138,-62.863829246642645,1.3032,12.0,23.0,2.0
2265.0,221073.27,121.51767973,37.4384408,38.97,281.05,899754.5061083711,4153103.807636365,0.244,-62.863829246642645,1.3032,12.0,25.0,2.0
2265.0,221073.44,121.5176792,37.43844089,38.97,280.37,899754.4587049579,4153103.8153753723,0.37,35.04194407028585,0.46799999999999997,12.0,24.0,2.0
2265.0,221073.58,121.51767857,37.43844099,38.97,279.73,899754.4023947367,4153103.8237994416,0.396,55.81837560779555,0.37439999999999984,12.0,24.0,2.0
2265.0,221073.75,121.51767795,37.43844108,38.98,279.05,899754.3470231948,4153103.831155716,0.313,78.65441890160349,0.6732,12.0,24.0,2.0
2265.0,221073.89,121.51767757,37.43844114,38.98,278.61,899754.3130599924,4153103.8362016524,0.247,92.71386049743555,0.9107999999999999,12.0,23.0,2.0
2265.0,221074.06,121.51767731,37.43844116,38.98,278.32,899754.2899342882,4153103.8373166197,0.083,104.52079556931979,1.5011999999999999,12.0,24.0,2.0
2265.0,221074.2,121.51767727,37.43844117,38.98,278.25,899754.2863395654,4153103.838256836,0.012,106.18581671574458,1.7568000000000001,12.0,24.0,2.0
2265.0,221074.36,121.51767742,37.43844115,38.98,278.25,899754.299726446,4153103.836674084,0.033,104.7920781495251,1.6812,12.0,24.0,2.0
2265.0,221074.51,121.5176774,37.43844115,38.98,278.23,899754.2979557494,4153103.836589032,0.029,105.81706322145041,1.6956,12.0,24.0,2.0
2265.0,221074.68,121.51767727,37.43844116,38.98,278.21,899754.2863928975,4153103.8371465164,0.1,108.42240469859374,1.44,12.0,24.0,2.0
2265.0,221074.82,121.51767705,37.43844119,38.98,278.32,899754.2667552547,4153103.839541906,0.202,107.55918993195257,1.0727999999999998,12.0,24.0,2.0
2265.0,221074.99,121.5176765,37.43844124,38.99,278.8,899754.2177944735,4153103.8427545847,0.344,103.38758768244514,0.5616,12.0,24.0,2.0
2265.0,221075.13,121.5176759,37.4384413,38.99,279.58,899754.1643536245,4153103.8468649513,0.425,92.05879170552323,0.27,12.0,24.0,2.0
2265.0,221075.3,121.51767525,37.43844136,39.0,280.75,899754.1064860375,4153103.85076269,0.336,72.57943056631976,0.5904,12.0,25.0,2.0
2265.0,221075.45,121.51767489,37.4384414,39.0,281.65,899754.0744001935,4153103.8536730395,0.219,54.379847622398124,1.0116,12.0,25.0,2.0
2265.0,221075.62,121.51767463,37.43844143,39.0,282.24,899754.0512211602,4153103.855898326,0.042,42.83750059455883,1.6488,12.0,25.0,2.0
2265.0,221075.76,121.51767473,37.43844142,39.0,282.23,899754.0601279683,4153103.8552132645,0.045,41.10589389252798,1.6380000000000001,12.0,25.0,2.0
2265.0,221075.93,121.51767486,37.43844139,39.0,282.06,899754.0717974841,4153103.852435142,0.046,45.65951659181796,1.6344,12.0,25.0,2.0
2265.0,221076.07,121.51767487,37.43844139,39.0,282.03,899754.0726828291,4153103.852477667,0.002,46.13806946490823,1.7928,12.0,25.0,2.0
2265.0,221076.23,121.51767481,37.4384414,39.0,282.17,899754.0673174141,4153103.8533328334,0.078,42.91254048394134,1.5191999999999999,12.0,25.0,2.0
2265.0,221076.36,121.51767456,37.43844144,39.0,282.37,899754.0449703936,4153103.856710966,0.166,40.25768113661033,1.2024,12.0,26.0,2.0
2265.0,221076.51,121.51767414,37.43844151,39.0,282.85,899754.0074124687,4153103.8626971194,0.284,31.67521597925317,0.7776000000000001,12.0,26.0,2.0
2265.0,221076.64,121.51767357,37.4384416,39.01,283.44,899753.9564676681,4153103.870266026,0.409,23.032791043196262,0.3276000000000001,12.0,26.0,2.0
2265.0,221076.79,121.51767285,37.43844172,39.01,284.29,899753.8920826553,4153103.880528006,0.419,23.032791043196262,0.3276000000000001,12.0,26.0,2.0
2265.0,221076.94,121.51767233,37.43844182,39.01,285.03,899753.8455112588,4153103.8894198635,0.311,-55.94782353895747,0.6804000000000001,12.0,26.0,2.0
2265.0,221077.09,121.5176721,37.43844187,39.01,285.45,899753.8248816032,4153103.893993369,0.152,-67.17998338218877,1.2528000000000001,12.0,26.0,2.0
2265.0,221077.22,121.51767199,37.43844189,39.02,285.55,899753.8150361162,4153103.895746224,0.012,-69.42511814815842,1.7568000000000001,12.0,26.0,2.0
2265.0,221077.38,121.51767223,37.43844184,39.02,285.53,899753.8365511191,4153103.891215245,0.014,-69.26929948472228,1.7496,12.0,27.0,2.0
2265.0,221077.52,121.51767213,37.43844186,39.01,285.61,899753.8275909768,4153103.893010626,0.015,-71.19087694416234,1.7459999999999998,12.0,27.0,2.0
2265.0,221077.69,121.51767159,37.43844195,39.02,285.68,899753.7793022203,4153103.9007071117,0.001,-69.96652064053738,1.7963999999999998,12.0,27.0,2.0
2265.0,221077.81,121.51767156,37.43844195,39.02,285.76,899753.7766461767,4153103.9005795335,0.009,-71.45352479465043,1.7675999999999998,12.0,27.0,2.0
2265.0,221077.96,121.51767165,37.43844193,39.02,285.82,899753.7847209694,4153103.898741626,0.006,-73.11542610427418,1.7784,12.0,27.0,2.0
2265.0,221078.11,121.5176717,37.43844192,39.02,285.88,899753.7892010371,4153103.897843935,0.006,-74.86505941277815,1.7784,12.0,27.0,2.0
2265.0,221078.28,121.51767165,37.43844193,39.02,285.95,899753.7847209694,4153103.898741626,0.008,-76.61678048184078,1.7712,12.0,27.0,2.0
2265.0,221078.41,121.51767165,37.43844193,39.02,285.97,899753.7847209694,4153103.898741626,0.008,-77.1547776944688,1.7712,12.0,27.0,2.0
2265.0,221078.56,121.51767172,37.43844191,39.02,285.97,899753.7910250656,4153103.896818667,0.009,-76.75395917805567,1.7675999999999998,12.0,27.0,2.0
2265.0,221078.69,121.51767183,37.43844188,39.03,285.97,899753.8009238845,4153103.893955491,0.005,-76.26892201647078,1.7819999999999998,12.0,27.0,2.0
2265.0,221078.83,121.51767184,37.43844188,39.03,285.98,899753.8018092338,4153103.893998018,0.004,-76.7588783839489,1.7856,12.0,26.0,2.0
2265.0,221079.0,121.51767184,37.43844188,39.03,285.98,899753.8018092338,4153103.893998018,0.004,-76.7588783839489,1.7856,12.0,26.0,2.0
2265.0,221079.16,121.51767188,37.43844187,39.03,285.98,899753.8054039546,4153103.893057801,0.005,-76.67160995439193,1.7819999999999998,12.0,26.0,2.0
2265.0,221079.3,121.51767189,37.43844188,39.03,285.98,899753.8062359721,4153103.8942106464,0.005,-77.85947542119347,1.7819999999999998,12.0,24.0,2.0
2265.0,221079.45,121.51767196,37.43844186,39.03,285.98,899753.8125400683,4153103.892287687,0.007,-77.46231266169342,1.7748,12.0,24.0,2.0
2265.0,221079.58,121.51767196,37.43844186,39.03,285.98,899753.8125400683,4153103.892287687,0.007,-77.46231266169342,1.7748,12.0,24.0,2.0
2265.0,221079.76,121.51767204,37.43844185,39.03,285.98,899753.819676182,4153103.8915175735,0.008,-78.24605821029506,1.7712,12.0,24.0,2.0
2265.0,221079.9,121.51767206,37.43844185,39.03,285.98,899753.8214468763,4153103.8916026256,0.006,-78.68055229651127,1.7784,12.0,24.0,2.0
2265.0,221080.05,121.51767209,37.43844184,39.03,285.97,899753.824156252,4153103.890619883,0.006,-78.10476254657084,1.7784,12.0,24.0,2.0
2265.0,221080.2,121.51767209,37.43844184,39.03,285.99,899753.824156252,4153103.890619883,0.004,-78.64225138188547,1.7856,12.0,24.0,2.0
2265.0,221080.4,121.5176721,37.43844184,39.03,286.0,899753.8250415991,4153103.8906624094,0.008,-79.12756398791515,1.7712,12.0,25.0,2.0
2265.0,221080.55,121.51767216,37.43844182,39.03,285.99,899753.8304603482,4153103.8886969234,0.009,-78.2475295288899,1.7675999999999998,12.0,24.0,2.0
2265.0,221080.73,121.51767224,37.43844181,39.03,285.99,899753.8375964619,4153103.88792681,0.007,-79.0205107736952,1.7748,12.0,24.0,2.0
2265.0,221080.88,121.5176723,37.4384418,39.03,285.99,899753.842961879,4153103.887071646,0.008,-79.35933629336232,1.7712,12.0,24.0,2.0
