GPSWeek,GPSTime,imu_lon,imu_lat,imu_altitude,headingAngle,x,y,v,cmd_steering,cmd_v,imu_gps_state,imu_satellite_num,imu_warning
2263.0,119265.31,121.51770441,37.43813941,41.0,163.42,899758.2985229972,4153070.4486552426,0.0,64.68336313965209,2,12.0,23.0,2.0
2263.0,119265.46,121.51770441,37.43813941,41.0,163.42,899758.2985229972,4153070.4486552426,0.003,64.68336313965209,2,12.0,23.0,2.0
2263.0,119265.62,121.51770441,37.43813941,41.0,163.42,899758.2985229972,4153070.4486552426,0.001,64.68336313965209,2,12.0,23.0,2.0
2263.0,119265.77,121.51770441,37.43813941,41.0,163.42,899758.2985229972,4153070.4486552426,0.001,64.68336313965209,2,12.0,23.0,2.0
2263.0,119265.94,121.51770441,37.43813941,41.0,163.42,899758.2985229972,4153070.4486552426,0.002,64.68336313965209,2,12.0,23.0,2.0
2263.0,119266.07,121.51770441,37.43813941,41.0,163.42,899758.2985229972,4153070.4486552426,0.001,64.68336313965209,2,12.0,23.0,2.0
2263.0,119266.24,121.51770441,37.43813941,41.0,163.41,899758.2985229972,4153070.4486552426,0.002,64.71924203791387,2,12.0,24.0,2.0
2263.0,119266.39,121.51770441,37.43813941,41.0,163.41,899758.2985229972,4153070.4486552426,0.002,64.71924203791387,2,12.0,24.0,2.0
2263.0,119266.56,121.51770441,37.43813941,41.0,163.41,899758.2985229972,4153070.4486552426,0.002,64.71924203791387,2,12.0,24.0,2.0
2263.0,119266.69,121.51770441,37.43813941,41.0,163.41,899758.2985229972,4153070.4486552426,0.002,64.71924203791387,2,12.0,24.0,2.0
2263.0,119266.86,121.51770441,37.43813941,41.0,163.41,899758.2985229972,4153070.4486552426,0.003,64.71924203791387,2,12.0,24.0,2.0
2263.0,119266.99,121.51770441,37.43813941,41.0,163.41,899758.2985229972,4153070.4486552426,0.003,64.71924203791387,2,12.0,24.0,2.0
2263.0,119267.14,121.51770441,37.43813941,41.0,163.41,899758.2985229972,4153070.4486552426,0.003,64.71924203791387,2,12.0,24.0,2.0
2263.0,119267.28,121.51770441,37.43813941,41.0,163.41,899758.2985229972,4153070.4486552426,0.003,64.71924203791387,2,12.0,25.0,2.0
2263.0,119267.44,121.51770441,37.43813941,41.0,163.41,899758.2985229972,4153070.4486552426,0.003,64.71924203791387,2,12.0,25.0,2.0
2263.0,119267.58,121.51770441,37.43813941,41.0,163.42,899758.2985229972,4153070.4486552426,0.004,64.68336313965209,2,12.0,25.0,2.0
2263.0,119267.73,121.51770441,37.43813941,41.0,163.42,899758.2985229972,4153070.4486552426,0.004,64.68336313965209,2,12.0,25.0,2.0
2263.0,119267.86,121.51770441,37.43813941,41.0,163.42,899758.2985229972,4153070.4486552426,0.004,64.68336313965209,2,12.0,24.0,2.0
2263.0,119268.01,121.51770441,37.43813941,41.0,163.42,899758.2985229972,4153070.4486552426,0.004,64.68336313965209,2,12.0,24.0,2.0
2263.0,119268.14,121.51770441,37.43813941,41.0,163.42,899758.2985229972,4153070.4486552426,0.004,64.68336313965209,2,12.0,24.0,2.0
2263.0,119268.31,121.51770441,37.43813941,41.0,163.42,899758.2985229972,4153070.4486552426,0.005,64.68336313965209,2,12.0,24.0,2.0
2263.0,119268.44,121.51770441,37.43813941,41.0,163.42,899758.2985229972,4153070.4486552426,0.005,64.68336313965209,2,12.0,24.0,2.0
2263.0,119268.59,121.51770441,37.43813941,41.0,163.42,899758.2985229972,4153070.4486552426,0.005,64.68336313965209,2,12.0,24.0,2.0
2263.0,119268.72,121.51770441,37.43813941,41.0,163.41,899758.2985229972,4153070.4486552426,0.005,64.71924203791387,2,12.0,24.0,2.0
2263.0,119268.87,121.51770441,37.43813941,41.0,163.42,899758.2985229972,4153070.4486552426,0.005,64.68336313965209,2,12.0,24.0,2.0
2263.0,119269.01,121.51770441,37.43813941,41.0,163.42,899758.2985229972,4153070.4486552426,0.005,64.68336313965209,2,12.0,24.0,2.0
2263.0,119269.17,121.51770441,37.43813941,41.0,163.41,899758.2985229972,4153070.4486552426,0.005,64.71924203791387,2,12.0,24.0,2.0
2263.0,119269.31,121.51770441,37.43813941,41.0,163.41,899758.2985229972,4153070.4486552426,0.005,64.71924203791387,2,12.0,24.0,2.0
2263.0,119269.47,121.51770441,37.43813941,41.0,163.41,899758.2985229972,4153070.4486552426,0.006,64.71924203791387,2,12.0,24.0,2.0
2263.0,119269.61,121.51770441,37.43813941,41.0,163.41,899758.2985229972,4153070.4486552426,0.007,64.71924203791387,2,12.0,24.0,2.0
2263.0,119269.78,121.51770441,37.43813941,41.0,163.41,899758.2985229972,4153070.4486552426,0.006,64.71924203791387,2,12.0,24.0,2.0
2263.0,119269.93,121.51770441,37.43813941,41.0,163.41,899758.2985229972,4153070.4486552426,0.005,64.71924203791387,2,12.0,24.0,2.0
2263.0,119270.09,121.51770442,37.43813941,41.0,163.41,899758.2994083501,4153070.448697768,0.005,64.88348832926764,2,12.0,24.0,2.0
2263.0,119270.27,121.51770442,37.43813941,41.0,163.42,899758.2994083501,4153070.448697768,0.005,64.84763011589142,2,12.0,24.0,2.0
2263.0,119270.45,121.51770442,37.43813941,41.0,163.41,899758.2994083501,4153070.448697768,0.005,64.88348832926764,2,12.0,24.0,2.0
2263.0,119270.6,121.51770441,37.43813941,41.0,163.42,899758.2985229972,4153070.4486552426,0.005,64.68336313965209,2,12.0,24.0,2.0
2263.0,119270.76,121.51770441,37.43813941,41.0,163.42,899758.2985229972,4153070.4486552426,0.005,64.68336313965209,2,12.0,24.0,2.0
2263.0,119270.9,121.51770441,37.43813941,41.0,163.42,899758.2985229972,4153070.4486552426,0.005,64.68336313965209,2,12.0,23.0,2.0
2263.0,119271.08,121.51770442,37.43813941,41.0,163.42,899758.2994083501,4153070.448697768,0.005,64.84763011589142,2,12.0,23.0,2.0
2263.0,119271.23,121.51770442,37.43813941,41.0,163.42,899758.2994083501,4153070.448697768,0.005,64.84763011589142,2,12.0,24.0,2.0
2263.0,119271.4,121.51770442,37.43813941,41.0,163.42,899758.2994083501,4153070.448697768,0.005,64.84763011589142,2,12.0,24.0,2.0
2263.0,119271.55,121.51770442,37.43813941,41.0,163.42,899758.2994083501,4153070.448697768,0.005,64.84763011589142,2,12.0,24.0,2.0
2263.0,119271.71,121.51770442,37.43813941,41.0,163.42,899758.2994083501,4153070.448697768,0.005,64.84763011589142,2,12.0,24.0,2.0
2263.0,119271.88,121.51770442,37.43813941,41.0,163.41,899758.2994083501,4153070.448697768,0.005,64.88348832926764,2,12.0,24.0,2.0
2263.0,119272.04,121.51770442,37.43813941,41.0,163.41,899758.2994083501,4153070.448697768,0.004,64.88348832926764,2,12.0,24.0,2.0
2263.0,119272.18,121.51770442,37.43813941,41.0,163.41,899758.2994083501,4153070.448697768,0.004,64.88348832926764,2,12.0,24.0,2.0
2263.0,119272.34,121.51770442,37.43813941,41.0,163.42,899758.2994083501,4153070.448697768,0.004,64.84763011589142,2,12.0,25.0,2.0
2263.0,119272.51,121.51770442,37.43813941,41.0,163.41,899758.2994083501,4153070.448697768,0.005,64.88348832926764,2,12.0,25.0,2.0
2263.0,119272.67,121.51770442,37.43813941,41.0,163.41,899758.2994083501,4153070.448697768,0.004,64.88348832926764,2,12.0,25.0,2.0
2263.0,119272.81,121.51770442,37.43813941,41.0,163.41,899758.2994083501,4153070.448697768,0.004,64.88348832926764,2,12.0,25.0,2.0
2263.0,119272.96,121.51770442,37.43813941,41.0,163.41,899758.2994083501,4153070.448697768,0.004,64.88348832926764,2,12.0,25.0,2.0
2263.0,119273.1,121.51770442,37.43813941,41.0,163.41,899758.2994083501,4153070.448697768,0.004,64.88348832926764,2,12.0,24.0,2.0
2263.0,119273.28,121.51770442,37.43813941,41.0,163.41,899758.2994083501,4153070.448697768,0.003,64.88348832926764,2,12.0,23.0,2.0
2263.0,119273.42,121.51770442,37.43813941,41.0,163.41,899758.2994083501,4153070.448697768,0.003,64.88348832926764,2,12.0,23.0,2.0
2263.0,119273.57,121.51770442,37.43813941,41.0,163.41,899758.2994083501,4153070.448697768,0.003,64.88348832926764,2,12.0,23.0,2.0
2263.0,119273.72,121.51770442,37.43813941,41.0,163.41,899758.2994083501,4153070.448697768,0.003,64.88348832926764,2,12.0,23.0,2.0
2263.0,119273.88,121.51770442,37.43813941,41.0,163.41,899758.2994083501,4153070.448697768,0.003,64.88348832926764,2,12.0,23.0,2.0
2263.0,119274.01,121.51770442,37.43813941,41.0,163.41,899758.2994083501,4153070.448697768,0.002,64.88348832926764,2,12.0,23.0,2.0
2263.0,119274.16,121.51770442,37.43813941,41.0,163.41,899758.2994083501,4153070.448697768,0.002,64.88348832926764,2,12.0,23.0,2.0
2263.0,119274.31,121.51770442,37.43813941,41.0,163.42,899758.2994083501,4153070.448697768,0.001,64.84763011589142,2,12.0,23.0,2.0
2263.0,119274.46,121.51770442,37.43813941,41.0,163.41,899758.2994083501,4153070.448697768,0.002,64.88348832926764,2,12.0,23.0,2.0
2263.0,119274.61,121.51770442,37.43813941,41.0,163.41,899758.2994083501,4153070.448697768,0.001,64.88348832926764,2,12.0,23.0,2.0
2263.0,119274.76,121.51770442,37.43813941,41.0,163.41,899758.2994083501,4153070.448697768,0.001,64.88348832926764,2,12.0,23.0,2.0
2263.0,119274.89,121.51770442,37.43813941,41.0,163.41,899758.2994083501,4153070.448697768,0.0,64.88348832926764,2,12.0,23.0,2.0
2263.0,119275.04,121.51770442,37.43813941,41.0,163.41,899758.2994083501,4153070.448697768,0.0,64.88348832926764,2,12.0,22.0,2.0
2263.0,119275.2,121.51770442,37.43813941,41.0,163.41,899758.2994083501,4153070.448697768,0.001,64.88348832926764,2,12.0,22.0,2.0
2263.0,119275.37,121.51770442,37.43813941,41.0,163.41,899758.2994083501,4153070.448697768,0.001,64.88348832926764,2,12.0,24.0,2.0
2263.0,119275.51,121.51770442,37.43813941,41.0,163.41,899758.2994083501,4153070.448697768,0.001,64.88348832926764,2,12.0,24.0,2.0
2263.0,119275.69,121.51770442,37.43813941,41.0,163.41,899758.2994083501,4153070.448697768,0.001,64.88348832926764,2,12.0,24.0,2.0
2263.0,119275.87,121.51770442,37.43813941,41.0,163.41,899758.2994083501,4153070.448697768,0.002,64.88348832926764,2,12.0,24.0,2.0
2263.0,119276.05,121.51770442,37.43813941,41.0,163.41,899758.2994083501,4153070.448697768,0.002,64.88348832926764,2,12.0,24.0,2.0
2263.0,119276.19,121.51770442,37.43813941,41.0,163.41,899758.2994083501,4153070.448697768,0.002,64.88348832926764,2,12.0,24.0,2.0
2263.0,119276.35,121.51770442,37.43813941,41.0,163.41,899758.2994083501,4153070.448697768,0.002,64.88348832926764,2,12.0,23.0,2.0
2263.0,119276.5,121.51770442,37.43813941,41.0,163.42,899758.2994083501,4153070.448697768,0.002,64.84763011589142,2,12.0,23.0,2.0
2263.0,119276.69,121.51770442,37.43813941,41.0,163.42,899758.2994083501,4153070.448697768,0.003,64.84763011589142,2,12.0,23.0,2.0
2263.0,119276.84,121.51770442,37.43813941,41.0,163.42,899758.2994083501,4153070.448697768,0.003,64.84763011589142,2,12.0,23.0,2.0
2263.0,119277.01,121.51770442,37.43813941,41.0,163.41,899758.2994083501,4153070.448697768,0.003,64.88348832926764,2,12.0,23.0,2.0
2263.0,119277.16,121.51770442,37.43813941,41.0,163.41,899758.2994083501,4153070.448697768,0.004,64.88348832926764,2,12.0,23.0,2.0
2263.0,119277.32,121.51770442,37.43813941,41.0,163.42,899758.2994083501,4153070.448697768,0.004,64.84763011589142,2,12.0,23.0,2.0
2263.0,119277.51,121.51770442,37.43813941,41.0,163.42,899758.2994083501,4153070.448697768,0.004,64.84763011589142,2,12.0,23.0,2.0
2263.0,119277.68,121.51770442,37.43813941,41.0,163.42,899758.2994083501,4153070.448697768,0.004,64.84763011589142,2,12.0,23.0,2.0
2263.0,119277.83,121.51770442,37.43813941,41.0,163.42,899758.2994083501,4153070.448697768,0.004,64.84763011589142,2,12.0,23.0,2.0
2263.0,119278.0,121.51770442,37.43813941,41.0,163.42,899758.2994083501,4153070.448697768,0.004,64.84763011589142,2,12.0,23.0,2.0
2263.0,119278.16,121.51770442,37.43813941,41.0,163.42,899758.2994083501,4153070.448697768,0.004,64.84763011589142,2,12.0,23.0,2.0
2263.0,119278.33,121.51770442,37.43813941,41.0,163.42,899758.2994083501,4153070.448697768,0.005,64.84763011589142,2,12.0,23.0,2.0
2263.0,119278.48,121.51770442,37.43813941,41.0,163.42,899758.2994083501,4153070.448697768,0.004,64.84763011589142,2,12.0,23.0,2.0
2263.0,119278.64,121.51770442,37.43813941,41.0,163.42,899758.2994083501,4153070.448697768,0.005,64.84763011589142,2,12.0,23.0,2.0
2263.0,119278.8,121.51770442,37.43813941,41.0,163.42,899758.2994083501,4153070.448697768,0.005,64.84763011589142,2,12.0,23.0,2.0
2263.0,119278.97,121.51770442,37.43813941,41.0,163.42,899758.2994083501,4153070.448697768,0.006,64.84763011589142,2,12.0,23.0,2.0
2263.0,119279.12,121.51770442,37.43813941,41.0,163.42,899758.2994083501,4153070.448697768,0.006,64.84763011589142,2,12.0,23.0,2.0
2263.0,119279.29,121.51770442,37.43813941,41.0,163.42,899758.2994083501,4153070.448697768,0.006,64.84763011589142,2,12.0,23.0,2.0
2263.0,119279.44,121.51770442,37.43813941,41.0,163.42,899758.2994083501,4153070.448697768,0.006,64.84763011589142,2,12.0,23.0,2.0
2263.0,119279.61,121.51770442,37.43813941,41.0,163.42,899758.2994083501,4153070.448697768,0.007,64.84763011589142,2,12.0,23.0,2.0
2263.0,119279.76,121.51770442,37.43813941,41.0,163.42,899758.2994083501,4153070.448697768,0.007,64.84763011589142,2,12.0,23.0,2.0
2263.0,119279.93,121.51770442,37.43813941,41.0,163.43,899758.2994083501,4153070.448697768,0.007,64.81176738233523,2,12.0,23.0,2.0
2263.0,119280.07,121.51770442,37.43813941,41.0,163.43,899758.2994083501,4153070.448697768,0.007,64.81176738233523,2,12.0,23.0,2.0
2263.0,119280.23,121.51770442,37.43813941,41.0,163.43,899758.2994083501,4153070.448697768,0.007,64.81176738233523,2,12.0,23.0,2.0
2263.0,119280.38,121.51770442,37.43813941,41.0,163.43,899758.2994083501,4153070.448697768,0.007,64.81176738233523,2,12.0,23.0,2.0
2263.0,119280.54,121.51770442,37.43813941,41.0,163.43,899758.2994083501,4153070.448697768,0.007,64.81176738233523,2,12.0,23.0,2.0
2263.0,119280.68,121.51770442,37.43813941,41.0,163.43,899758.2994083501,4153070.448697768,0.008,64.81176738233523,2,12.0,23.0,2.0
2263.0,119280.84,121.51770442,37.43813941,41.0,163.43,899758.2994083501,4153070.448697768,0.008,64.81176738233523,2,12.0,23.0,2.0
2263.0,119280.99,121.51770442,37.43813941,41.0,163.43,899758.2994083501,4153070.448697768,0.008,64.81176738233523,2,12.0,23.0,2.0
2263.0,119281.15,121.51770442,37.43813941,41.0,163.43,899758.2994083501,4153070.448697768,0.008,64.81176738233523,2,12.0,23.0,2.0
2263.0,119281.29,121.51770442,37.43813941,41.0,163.47,899758.2994083501,4153070.448697768,0.022,64.66827128253698,2,12.0,23.0,2.0
2263.0,119281.45,121.51770449,37.4381394,40.99,163.51,899758.3056591396,4153070.4478851305,0.012,65.68467466065225,2,12.0,23.0,2.0
2263.0,119281.59,121.51770449,37.4381394,40.99,163.52,899758.3056591396,4153070.4478851305,0.004,65.64891806264785,2,12.0,23.0,2.0
2263.0,119281.75,121.51770455,37.43813941,40.99,163.53,899758.3109179169,4153070.449250607,0.005,66.58134657889572,2,12.0,23.0,2.0
2263.0,119281.89,121.51770461,37.4381394,40.99,163.56,899758.3162833534,4153070.448395443,0.033,67.46450132033358,2,12.0,23.0,2.0
2263.0,119282.05,121.5177047,37.43813932,40.98,163.73,899758.32467817,4153070.4398956164,0.095,68.44345852010746,2,12.0,23.0,2.0
2263.0,119282.19,121.51770476,37.43813915,40.98,164.06,899758.3308969222,4153070.421275333,0.196,68.53653989835215,2,12.0,23.0,2.0
2263.0,119282.36,121.517705,37.43813871,40.98,164.88,899758.3544919572,4153070.373441877,0.396,70.56354083841799,2,12.0,23.0,2.0
2263.0,119282.5,121.51770528,37.43813812,40.98,166.04,899758.3824283767,4153070.309123724,0.562,70.56354083841799,2,12.0,23.0,2.0
2263.0,119282.66,121.51770562,37.43813732,40.97,167.7,899758.4167968745,4153070.2217440074,0.586,68.16783325317456,2,12.0,23.0,2.0
2263.0,119282.81,121.51770588,37.43813654,40.97,169.24,899758.4439758981,4153070.1362447226,0.585,68.95573325831745,2,12.0,23.0,2.0
2263.0,119282.98,121.51770617,37.4381357,40.97,170.93,899758.4741309683,4153070.0442110957,0.548,70.92300019677496,2,12.0,23.0,2.0
2263.0,119283.11,121.51770638,37.43813508,40.96,172.22,899758.4960299274,4153069.976264302,0.532,70.92300019677496,2,12.0,22.0,2.0
2263.0,119283.27,121.51770662,37.43813431,40.96,173.68,899758.5213849163,4153069.891790285,0.512,53.256480144040395,2,12.0,22.0,2.0
2263.0,119283.41,121.51770674,37.43813366,40.96,175.04,899758.5354757099,4153069.820129796,0.513,52.289118705581735,2,12.0,22.0,2.0
2263.0,119283.57,121.51770694,37.43813291,40.95,176.67,899758.5571826324,4153069.7377063157,0.513,52.57943352101848,2,12.0,22.0,2.0
2263.0,119283.71,121.5177071,37.43813225,40.94,178.09,899758.5748681615,4153069.665105611,0.548,53.38042808218268,2,12.0,22.0,2.0
2263.0,119283.86,121.51770724,37.43813154,40.94,179.6,899758.591049649,4153069.5868682554,0.514,53.38042808218268,2,12.0,22.0,2.0
2263.0,119283.99,121.5177073,37.43813094,40.94,180.68,899758.5995616759,4153069.52050421,0.52,4.0322736234729755,2,12.0,22.0,2.0
2263.0,119284.14,121.51770739,37.43813024,40.93,181.91,899758.6112630751,4153069.443164543,0.517,1.4182235550135542,2,12.0,22.0,2.0
2263.0,119284.29,121.51770745,37.43812953,40.93,183.15,899758.6203617516,4153069.364586978,0.534,-1.409826717943634,2,12.0,24.0,2.0
2263.0,119284.45,121.51770751,37.43812877,40.92,184.51,899758.6297270879,4153069.2804578133,0.536,-4.336325583995698,2,12.0,24.0,2.0
2263.0,119284.58,121.51770749,37.43812815,40.92,185.45,899758.6312629672,4153069.21153292,0.53,-6.976553815518128,2,12.0,24.0,2.0
2263.0,119284.73,121.51770747,37.43812747,40.92,186.28,899758.633118836,4153069.1359461066,0.522,-8.868870880894754,2,12.0,24.0,2.0
2263.0,119284.87,121.51770744,37.43812683,40.91,186.82,899758.633876026,4153069.064758047,0.507,-9.715143688686192,2,12.0,24.0,2.0
2263.0,119285.02,121.51770732,37.43812616,40.91,187.11,899758.6268250514,4153068.9898562944,0.492,-9.715143688686192,2,12.0,24.0,2.0
2263.0,119285.17,121.51770724,37.43812547,40.91,187.19,899758.6234221437,4153068.9129040036,0.485,-70.3886454411213,2,12.0,24.0,2.0
2263.0,119285.33,121.5177072,37.43812476,40.91,187.32,899758.6236673085,4153068.8339011786,0.489,-73.01389079444309,2,12.0,24.0,2.0
2263.0,119285.46,121.51770714,37.43812415,40.9,187.46,899758.621608447,4153068.765916501,0.491,-75.8772745993355,2,12.0,23.0,2.0
2263.0,119285.61,121.51770703,37.43812348,40.9,187.61,899758.6154428222,4153068.6910572727,0.514,-79.84623595318061,2,12.0,23.0,2.0
2263.0,119285.74,121.51770697,37.4381229,40.9,187.59,899758.613223967,4153068.6264035567,0.487,-82.56393125388855,2,12.0,23.0,2.0
2263.0,119285.9,121.5177069,37.4381222,40.9,187.34,899758.6107597416,4153068.548383473,0.495,-85.42425061464014,2,12.0,22.0,2.0
2263.0,119286.04,121.51770684,37.43812157,40.89,186.87,899758.6088075456,4153068.4781781556,0.523,-87.56193718253603,2,12.0,21.0,2.0
2263.0,119286.2,121.51770673,37.43812083,40.9,186.06,899758.603015244,4153068.3955466873,0.518,-87.56193718253603,2,12.0,21.0,2.0
2263.0,119286.34,121.51770668,37.43812016,40.89,185.07,899758.6021617264,4153068.320942617,0.527,-120.0,2,12.0,24.0,2.0
2263.0,119286.5,121.51770662,37.4381194,40.89,183.69,899758.6009028429,4153068.236303138,0.512,-120.0,2,12.0,24.0,2.0
2263.0,119286.63,121.51770661,37.43811877,40.89,182.56,899758.6033774058,4153068.1663104515,0.512,-120.0,2,12.0,24.0,2.0
2263.0,119286.78,121.51770654,37.43811808,40.89,181.3,899758.6008598476,4153068.0894006887,0.515,-120.0,2,12.0,24.0,2.0
2263.0,119286.92,121.51770656,37.43811742,40.88,179.99,899758.6061504572,4153068.01620462,0.52,-120.0,2,12.0,24.0,2.0
2263.0,119287.06,121.5177066,37.43811673,40.88,178.48,899758.6133717668,4153067.939762642,0.548,-120.0,2,12.0,22.0,2.0
2263.0,119287.2,121.5177066,37.43811607,40.88,176.64,899758.616891674,4153067.866481521,0.536,-120.0,2,12.0,22.0,2.0
2263.0,119287.35,121.51770666,37.43811534,40.88,174.75,899758.6260970134,4153067.7856833166,0.509,-120.0,2,12.0,23.0,2.0
2263.0,119287.48,121.51770676,37.43811471,40.87,173.13,899758.6383104399,4153067.7161584147,0.516,-120.0,2,12.0,23.0,2.0
2263.0,119287.63,121.51770685,37.438114,40.87,171.21,899758.6500651708,4153067.637708428,0.523,-120.0,2,12.0,23.0,2.0
2263.0,119287.77,121.51770703,37.43811335,40.87,169.42,899758.6694680747,4153067.5663030962,0.519,-120.0,2,12.0,23.0,2.0
2263.0,119287.94,121.51770724,37.43811256,40.86,167.26,899758.692273679,4153067.479480862,0.541,-120.0,2,12.0,23.0,2.0
2263.0,119288.08,121.51770746,37.43811187,40.86,165.5,899758.7154313177,4153067.403804353,0.525,-120.0,2,12.0,22.0,2.0
2263.0,119288.24,121.51770773,37.43811108,40.86,163.47,899758.7435490335,4153067.3172372747,0.53,-120.0,2,12.0,24.0,2.0
2263.0,119288.38,121.51770796,37.43811042,40.85,161.72,899758.7674320259,4153067.244934251,0.539,-120.0,2,12.0,24.0,2.0
2263.0,119288.54,121.51770831,37.43810967,40.85,159.76,899758.8024192285,4153067.163148663,0.578,-120.0,2,12.0,22.0,2.0
2263.0,119288.69,121.51770867,37.43810897,40.84,157.95,899758.8380251206,4153067.086957199,0.546,-120.0,2,12.0,22.0,2.0
2263.0,119288.85,121.5177091,37.43810818,40.84,156.02,899758.8803084632,4153067.0010705367,0.557,-120.0,2,12.0,21.0,2.0
2263.0,119288.99,121.51770945,37.43810751,40.84,154.25,899758.9148690095,4153066.9281675084,0.577,-120.0,2,12.0,21.0,2.0
2263.0,119289.15,121.51770993,37.43810672,40.83,152.27,899758.9615791116,4153066.8424934777,0.582,-120.0,2,12.0,21.0,2.0
2263.0,119289.29,121.51771038,37.438106,40.82,150.37,899759.0052598373,4153066.7644641087,0.589,-120.0,2,12.0,24.0,2.0
2263.0,119289.44,121.5177109,37.43810524,40.82,148.22,899759.055351352,4153066.6822911426,0.588,-120.0,2,12.0,23.0,2.0
2263.0,119289.57,121.51771134,37.43810462,40.82,146.36,899759.0976134061,4153066.615322449,0.608,-120.0,2,12.0,23.0,2.0
2263.0,119289.72,121.51771192,37.43810394,40.81,144.31,899759.1525903759,4153066.5422871998,0.572,-120.0,2,12.0,22.0,2.0
2263.0,119289.86,121.51771245,37.43810334,40.8,142.49,899759.2027139326,4153066.477921881,0.556,-120.0,2,12.0,22.0,2.0
2263.0,119290.02,121.51771304,37.43810268,40.8,140.39,899759.2584695937,4153066.407149799,0.581,-120.0,2,12.0,22.0,2.0
2263.0,119290.16,121.51771361,37.43810209,40.79,138.53,899759.3120812245,4153066.3440649044,0.568,-120.0,2,12.0,21.0,2.0
2263.0,119290.31,121.51771421,37.43810137,40.78,136.55,899759.3690422305,4153066.2666734285,0.552,-120.0,2,12.0,23.0,2.0
2263.0,119290.45,121.51771484,37.4381008,40.77,134.78,899759.4278593111,4153066.206064333,0.527,-120.0,2,12.0,23.0,2.0
2263.0,119290.6,121.51771546,37.43810027,40.77,132.92,899759.4855777132,4153066.14985399,0.516,-97.92877171477852,2,12.0,23.0,2.0
2263.0,119290.74,121.51771606,37.4380998,40.76,131.23,899759.541205419,4153066.100220516,0.507,-96.59943611937267,2,12.0,21.0,2.0
2263.0,119290.9,121.5177168,37.43809933,40.75,129.32,899759.609228052,4153066.051182407,0.505,-94.49612809324022,2,12.0,20.0,2.0
2263.0,119291.03,121.51771739,37.43809894,40.75,127.78,899759.6635437519,4153066.010388967,0.522,-93.29854841007634,2,12.0,20.0,2.0
2263.0,119291.18,121.51771811,37.43809844,40.74,125.96,899759.7299556776,4153065.9579348485,0.51,-92.88583748001184,2,12.0,20.0,2.0
2263.0,119291.33,121.5177188,37.43809797,40.74,124.35,899759.793551552,4153065.90868411,0.535,-93.39966260542978,2,12.0,22.0,2.0
2263.0,119291.49,121.51771958,37.43809745,40.73,122.71,899759.8653822558,4153065.8542645094,0.518,-95.19851672329833,2,12.0,21.0,2.0
