GPSWeek,GPSTime,imu_lon,imu_lat,imu_altitude,headingAngle,v,cmd_v,car_v,shiftLevel
2283,553596.22,121.51164237,37.43500068,38.58,273.83,9.0864,8,8.8359375,10
2283,553596.32,121.51163898,37.43500129,38.55,274.17,9.36,8,8.859375,10
2283,553596.42,121.51163604,37.43500158,38.53,274.42,9.3888,8,8.9296875,10
2283,553596.52,121.51163306,37.43500176,38.51,274.57,9.2232,8,8.9296875,10
2283,553596.62,121.51162999,37.435002,38.49,274.71,9.3564,8,8.859375,10
2283,553596.72,121.51162702,37.43500224,38.47,274.82,9.5256,8,9.046875,10
2283,553596.82,121.51162402,37.43500255,38.44,274.94,9.5796,8,9.0234375,10
2283,553596.92,121.511621,37.43500275,38.41,275.06,9.4248,8,9.046875,10
2283,553597.02,121.51161803,37.43500291,38.38,275.18,9.3168,8,9.1015625,10
2283,553597.12,121.51161476,37.43500292,38.36,275.23,9.4824,8,9.0625,10
2283,553597.22,121.51161185,37.43500311,38.33,275.22,9.4248,8,9.1015625,10
2283,553597.32,121.51160813,37.43500353,38.3,275.2,9.3096,8,9.1015625,10
2283,553597.42,121.51160519,37.43500369,38.28,275.11,9.3168,8,9.125,10
2283,553597.52,121.51160241,37.43500387,38.24,275,9.4608,8,9.15625,10
2283,553597.62,121.51159947,37.43500406,38.21,274.9,9.396,8,9.15625,10
2283,553597.72,121.51159646,37.43500438,38.18,274.76,9.3456,8,9.234375,10
2283,553597.83,121.51159319,37.43500453,38.15,274.52,9.3492,8,9.1796875,10
2283,553597.92,121.51159052,37.43500472,38.12,274.35,9.4392,8,9.296875,10
2283,553598.02,121.51158756,37.43500492,38.09,274.17,9.5076,8,9.234375,10
2283,553598.12,121.51158484,37.43500512,38.05,273.99,9.3708,8,9.296875,10
2283,553598.22,121.51158186,37.43500522,38.02,273.84,9.4824,8,9.2578125,10
2283,553598.32,121.51157909,37.43500627,37.99,273.75,9.5652,8,9.234375,10
2283,553598.42,121.5115761,37.43500638,37.95,273.61,9.4572,8,9.2734375,10
2283,553598.52,121.51157353,37.43500703,37.9,273.41,9.3528,8,9.21875,10
2283,553598.62,121.51157059,37.43500719,37.87,273.25,9.4356,8,9.2734375,10
2283,553598.72,121.51156713,37.4350069,37.84,273.06,9.54,8,9.234375,10
2283,553598.82,121.51156415,37.43500705,37.8,272.87,9.5184,8,9.234375,10
2283,553598.92,121.51156107,37.43500651,37.77,272.68,9.432,8,9.3125,10
2283,553599.02,121.51155809,37.4350066,37.74,272.55,9.5004,8,9.296875,10
2283,553599.12,121.51155544,37.43500727,37.71,272.46,9.558,8,9.40625,10
2283,553599.22,121.51155217,37.4350069,37.69,272.27,9.5364,8,9.3125,10
2283,553599.32,121.51154917,37.43500698,37.65,272.13,9.5652,8,9.328125,10
2283,553599.42,121.51154584,37.4350062,37.62,271.93,9.594,8,9.3515625,10
2283,553599.52,121.51154284,37.4350063,37.59,271.78,9.5904,8,9.390625,10
2283,553599.62,121.51153995,37.43500651,37.56,271.58,9.6408,8,9.3515625,10
2283,553599.72,121.51153694,37.4350066,37.52,271.39,9.6048,8,9.3671875,10
2283,553599.82,121.51153394,37.43500667,37.49,271.23,9.5472,8,9.390625,10
2283,553599.92,121.51153103,37.4350065,37.46,271.05,9.3888,8,9.296875,10
2283,553600.02,121.51152806,37.43500653,37.42,270.88,9.414,8,9.296875,10
2283,553600.12,121.51152507,37.43500677,37.39,270.73,9.5148,8,9.2734375,10
2283,553600.22,121.51152208,37.43500677,37.36,270.54,9.594,8,9.234375,10
2283,553600.32,121.51151934,37.4350061,37.32,270.36,9.3744,8,9.296875,10
2283,553600.42,121.51151641,37.43500611,37.29,270.2,9.2628,8,9.21875,10
2283,553600.52,121.51151334,37.43500626,37.26,270.08,9.5976,8,9.1953125,10
2283,553600.62,121.51151033,37.43500628,37.23,269.91,9.6372,8,9.15625,10
2283,553600.72,121.51150748,37.43500628,37.19,269.73,9.4608,8,9.1796875,10
2283,553600.82,121.51150454,37.43500625,37.16,269.6,9.3204,8,9.140625,10
2283,553600.92,121.51150155,37.4350065,37.13,269.52,9.4572,8,9.125,10
