GPSWeek,GPSTime,imu_lon,imu_lat,imu_altitude,headingAngle,v,cmd_v,car_v,shiftLevel
2283,553407.31,121.51331157,37.43331839,45.28,19.74,7.6392,8,8.1328125,10
2283,553407.41,121.51331242,37.43332017,45.29,19.71,7.5816,8,8.1328125,10
2283,553407.51,121.51331323,37.43332199,45.29,19.65,7.7184,8,8,10
2283,553407.61,121.51331402,37.43332377,45.29,19.54,7.6932,8,7.984375,10
2283,553407.71,121.51331481,37.43332557,45.3,19.44,7.4232,8,7.921875,10
2283,553407.81,121.51331561,37.43332733,45.3,19.45,7.2468,8,7.8515625,10
2283,553407.91,121.51331643,37.43332916,45.3,19.46,7.2216,8,7.7890625,10
2283,553408.01,121.51331719,37.43333088,45.3,19.43,7.2684,8,7.6953125,10
2283,553408.11,121.51331794,37.43333269,45.31,19.37,7.2936,8,7.6796875,10
2283,553408.21,121.51331871,37.43333442,45.31,19.41,7.2648,8,7.65625,10
2283,553408.31,121.51331951,37.43333615,45.31,19.42,7.2792,8,7.640625,10
2283,553408.41,121.51332022,37.43333784,45.32,19.43,7.2972,8,7.5625,10
2283,553408.51,121.51332096,37.43333954,45.32,19.53,7.3008,8,7.5234375,10
2283,553408.61,121.51332176,37.43334125,45.32,19.73,7.2828,8,7.5234375,10
2283,553408.71,121.51332256,37.43334301,45.32,19.91,7.2,8,7.5625,10
2283,553408.81,121.51332336,37.43334471,45.32,20.13,7.038,8,7.4453125,10
2283,553408.91,121.51332423,37.43334649,45.33,20.42,7.0992,8,7.5234375,10
2283,553409.01,121.51332503,37.43334817,45.33,20.7,7.2684,8,7.46875,10
2283,553409.11,121.51332584,37.43334983,45.33,20.96,7.4016,8,7.484375,10
2283,553409.21,121.51332664,37.43335153,45.33,21.22,7.4628,8,7.4296875,10
2283,553409.31,121.51332748,37.43335325,45.33,21.5,7.0812,8,7.484375,10
2283,553409.41,121.51332837,37.43335494,45.34,21.89,6.93,8,7.46875,10
2283,553409.52,121.51332941,37.43335689,45.34,22.3,6.984,8,7.46875,10
2283,553409.61,121.51333023,37.4333584,45.34,22.64,7.2648,8,7.484375,10
2283,553409.71,121.51333109,37.43335998,45.34,22.94,7.3368,8,7.46875,10
2283,553409.81,121.51333197,37.4333617,45.35,23.18,7.218,8,7.5859375,10
2283,553409.91,121.5133329,37.43336337,45.35,23.47,7.164,8,7.5078125,10
2283,553410.01,121.51333386,37.433365,45.35,23.87,7.2216,8,7.5859375,10
2283,553410.11,121.51333487,37.43336667,45.35,24.26,7.29,8,7.6796875,10
2283,553410.22,121.51333594,37.43336847,45.35,24.58,7.2216,8,7.6015625,10
2283,553410.31,121.51333676,37.43336993,45.36,24.76,7.398,8,7.640625,10
2283,553410.41,121.51333777,37.43337157,45.36,25.08,7.2828,8,7.734375,10
2283,553410.51,121.5133389,37.43337339,45.36,25.44,7.2864,8,7.6953125,10
2283,553410.61,121.51333996,37.43337504,45.36,25.81,7.3224,8,7.6796875,10
2283,553410.71,121.51334105,37.43337663,45.37,26.15,7.5456,8,7.75,10
2283,553410.8,121.51334202,37.43337822,45.37,26.36,7.6428,8,7.8125,10
2283,553410.92,121.51334333,37.43338019,45.37,26.79,7.6392,8,7.8125,10
2283,553411.01,121.51334433,37.43338169,45.38,27.07,7.4376,8,7.7734375,10
2283,553411.11,121.51334555,37.43338359,45.38,27.44,7.3188,8,7.8125,10
2283,553411.21,121.51334671,37.43338523,45.38,27.85,7.3404,8,7.7734375,10
2283,553411.31,121.51334803,37.43338724,45.38,28.25,7.5204,8,7.8515625,10
2283,553411.41,121.51334921,37.43338903,45.38,28.6,7.6572,8,7.8671875,10
2283,553411.51,121.51335035,37.43339062,45.38,28.91,7.6716,8,7.8828125,10
2283,553411.61,121.51335153,37.43339226,45.38,29.24,7.6176,8,7.90625,10
2283,553411.71,121.51335278,37.43339392,45.39,29.56,7.6176,8,7.828125,10
2283,553411.81,121.513354,37.43339559,45.39,29.83,7.5132,8,7.7890625,10
2283,553411.91,121.51335531,37.43339734,45.39,30.17,7.4016,8,7.7890625,10
2283,553412.01,121.51335656,37.43339893,45.39,30.55,7.4376,8,7.828125,10
2283,553412.11,121.51335786,37.43340064,45.39,30.88,7.632,8,7.828125,10
2283,553412.21,121.5133591,37.43340232,45.4,31.08,7.7256,8,7.828125,10
2283,553412.31,121.51336033,37.43340397,45.39,31.19,7.5348,8,7.7734375,10
2283,553412.41,121.51336157,37.43340556,45.4,31.33,7.3008,8,7.75,10
2283,553412.51,121.51336292,37.43340729,45.4,31.48,7.38,8,7.7734375,10
2283,553412.61,121.51336417,37.433409,45.4,31.56,7.5384,8,7.8125,10
2283,553412.71,121.51336539,37.43341046,45.4,31.64,7.4196,8,7.734375,10
2283,553412.81,121.51336664,37.43341205,45.41,31.75,7.2576,8,7.6953125,10
2283,553412.91,121.51336791,37.43341366,45.41,31.82,7.4016,8,7.6953125,10
2283,553413.01,121.51336915,37.43341513,45.41,31.89,7.4592,8,7.71875,10
2283,553413.11,121.51337041,37.43341681,45.41,31.94,7.4088,8,7.71875,10
2283,553413.21,121.51337162,37.43341832,45.41,32.02,7.1964,8,7.734375,10
2283,553413.31,121.5133729,37.43341991,45.42,32.12,7.272,8,7.6953125,10
2283,553413.41,121.5133741,37.43342144,45.42,32.16,7.452,8,7.71875,10
2283,553413.51,121.51337526,37.4334229,45.42,32.11,7.5096,8,7.8125,10
2283,553413.61,121.51337644,37.43342447,45.42,32.03,7.2936,8,7.8125,10
2283,553413.71,121.51337768,37.43342605,45.42,32.02,7.0848,8,7.75,10
2283,553413.81,121.51337888,37.43342755,45.43,31.99,7.1496,8,7.7734375,10
2283,553413.91,121.51338014,37.43342917,45.43,31.85,7.308,8,7.7890625,10
2283,553414.01,121.51338129,37.43343072,45.43,31.61,7.3908,8,7.8515625,10
2283,553414.11,121.51338242,37.43343223,45.43,31.31,7.3476,8,7.8828125,10
2283,553414.21,121.51338358,37.43343375,45.43,31.08,7.2144,8,7.8125,10
2283,553414.31,121.51338483,37.43343551,45.44,30.89,7.2792,8,7.734375,10
2283,553414.41,121.513386,37.43343705,45.44,30.74,7.2972,8,7.7734375,10
2283,553414.51,121.51338714,37.43343864,45.44,30.55,7.4592,8,7.8125,10
2283,553414.61,121.51338825,37.43344022,45.44,30.32,7.3512,8,7.8125,10
2283,553414.71,121.51338944,37.43344183,45.45,30.13,7.1208,8,7.828125,10
2283,553414.81,121.51339059,37.4334434,45.45,29.97,7.164,8,7.8125,10
2283,553414.91,121.51339178,37.43344509,45.45,29.78,7.2144,8,7.734375,10
2283,553415.01,121.51339291,37.43344664,45.46,29.57,7.344,8,7.734375,10
2283,553415.11,121.51339389,37.4334481,45.46,29.32,7.2972,8,7.7734375,10
2283,553415.21,121.51339497,37.43344971,45.46,29.12,7.2828,8,7.7890625,10
2283,553415.31,121.51339622,37.43345151,45.46,28.93,7.2432,8,7.7890625,10
2283,553415.41,121.51339729,37.43345313,45.46,28.72,7.3008,8,7.71875,10
2283,553415.51,121.51339841,37.43345486,45.47,28.49,7.3332,8,7.75,10
2283,553415.61,121.51339948,37.43345649,45.47,28.28,7.164,8,7.8125,10
2283,553415.71,121.51340076,37.43345846,45.47,28.13,7.254,8,7.8515625,10
2283,553415.81,121.51340184,37.43346011,45.47,27.94,7.3908,8,7.8125,10
2283,553415.91,121.51340287,37.43346177,45.47,27.69,7.2756,8,7.734375,10
2283,553416.01,121.5134039,37.43346341,45.47,27.5,7.1316,8,7.75,10
2283,553416.11,121.51340508,37.43346527,45.48,27.39,7.2648,8,7.7734375,10
2283,553416.21,121.51340619,37.43346698,45.48,27.25,7.4232,8,7.8125,10
2283,553416.31,121.51340707,37.4334684,45.48,27.06,7.5456,8,7.8515625,10
2283,553416.41,121.51340808,37.43347005,45.48,26.76,7.5384,8,7.734375,10
2283,553416.51,121.51340903,37.43347156,45.49,26.52,7.236,8,7.75,10
2283,553416.61,121.5134101,37.43347324,45.49,26.37,7.0596,8,7.8125,10
2283,553416.71,121.51341155,37.43347557,45.49,26.24,7.056,8,7.828125,10
2283,553416.81,121.5134126,37.43347727,45.49,26.08,7.2324,8,7.8125,10
2283,553416.91,121.51341358,37.43347896,45.49,25.84,7.3368,8,7.7890625,10
2283,553417.01,121.51341453,37.43348061,45.5,25.61,7.3044,8,7.71875,10
2283,553417.11,121.51341551,37.43348224,45.5,25.41,7.3188,8,7.71875,10
2283,553417.21,121.51341646,37.43348389,45.5,25.16,7.3296,8,7.8125,10
2283,553417.31,121.51341735,37.43348542,45.51,24.92,7.3368,8,7.828125,10
2283,553417.41,121.51341834,37.43348712,45.51,24.7,7.2216,8,7.75,10
2283,553417.51,121.51341951,37.43348916,45.51,24.52,7.0704,8,7.7734375,10
2283,553417.61,121.51342055,37.43349089,45.51,24.42,7.0812,8,7.75,10
2283,553417.71,121.5134217,37.43349292,45.51,24.28,7.4016,8,7.7734375,10
2283,553417.81,121.51342264,37.43349461,45.52,24.04,7.7832,8,7.828125,10
2283,553417.91,121.51342311,37.43349564,45.52,23.7,7.578,8,7.8125,10
2283,553418.01,121.51342402,37.43349734,45.52,23.49,7.1244,8,7.734375,10
2283,553418.11,121.51342522,37.43349941,45.52,23.41,7.0848,8,7.734375,10
