GPSWeek,GPSTime,imu_lon,imu_lat,imu_altitude,headingAngle,v,cmd_v,car_v,shiftLevel
2283,553640.32,121.51135355,37.43462532,35.77,91.94,7.4484,8,7.71875,2284
2283,553640.42,121.51135578,37.43462526,35.8,91.76,7.2432,8,7.75,2284
2283,553640.52,121.5113582,37.43462517,35.83,91.65,6.9588,8,7.75,2284
2283,553640.62,121.51136042,37.43462511,35.86,91.59,6.9012,8,7.71875,2284
2283,553640.73,121.51136302,37.43462507,35.89,91.5,6.9012,8,7.75,2284
2283,553640.83,121.51136512,37.43462506,35.91,91.42,6.948,8,7.75,2284
2283,553640.92,121.51136712,37.43462503,35.93,91.34,7.0236,8,7.71875,2284
2283,553641.02,121.51136935,37.434625,35.96,91.23,7.056,8,7.6953125,2284
2283,553641.12,121.51137138,37.43462502,35.98,91.13,7.0992,8,7.75,2284
2283,553641.23,121.51137381,37.43462498,36.01,91.02,7.0956,8,7.6953125,2284
2283,553641.32,121.5113756,37.43462501,36.03,90.91,7.1028,8,7.6953125,2284
2283,553641.42,121.51137783,37.43462498,36.06,90.79,7.146,8,7.75,2284
2283,553641.52,121.51138023,37.43462495,36.08,90.67,7.11,8,7.71875,2284
2283,553641.62,121.51138247,37.43462494,36.11,90.54,7.0056,8,7.75,2284
2283,553641.72,121.51138499,37.43462492,36.14,90.44,6.9264,8,7.7890625,2284
2283,553641.83,121.51138744,37.4346249,36.17,90.35,6.9444,8,7.7890625,2284
2283,553641.92,121.51138949,37.43462491,36.19,90.31,7.0272,8,7.8125,2284
2283,553642.02,121.51139173,37.43462491,36.22,90.22,7.128,8,7.7890625,2284
2283,553642.12,121.51139397,37.43462494,36.25,90.13,7.1712,8,7.8515625,2284
2283,553642.22,121.51139625,37.43462497,36.27,90.03,7.164,8,7.7890625,2284
2283,553642.32,121.51139831,37.43462502,36.3,89.94,7.1352,8,7.828125,2284
2283,553642.42,121.51140056,37.43462504,36.32,89.84,7.0812,8,7.7890625,2284
2283,553642.52,121.5114027,37.43462509,36.35,89.75,7.0596,8,7.7890625,2284
2283,553642.62,121.51140493,37.43462511,36.38,89.64,7.128,8,7.828125,2284
2283,553642.72,121.51140703,37.43462515,36.4,89.53,7.1028,8,7.828125,2284
2283,553642.82,121.51140927,37.43462516,36.43,89.43,7.074,8,7.8125,2284
2283,553642.92,121.51141124,37.4346252,36.45,89.33,7.1352,8,7.7890625,2284
2283,553643.02,121.51141346,37.43462525,36.48,89.23,7.2072,8,7.8125,2284
2283,553643.12,121.51141538,37.43462534,36.5,89.12,7.1712,8,7.734375,2284
2283,553643.22,121.5114176,37.4346254,36.53,88.99,7.074,8,7.734375,2284
2283,553643.33,121.51142061,37.43462545,36.56,88.89,7.056,8,7.71875,2284
2283,553643.43,121.51142297,37.43462549,36.59,88.78,7.0164,8,7.734375,2284
2283,553643.52,121.51142499,37.43462554,36.61,88.69,7.1388,8,7.7734375,2284
2283,553643.62,121.51142723,37.4346256,36.64,88.58,7.1676,8,7.7734375,2284
2283,553643.72,121.5114294,37.43462568,36.66,88.49,7.002,8,7.75,2284
2283,553643.82,121.5114316,37.43462572,36.69,88.41,6.9696,8,7.71875,2284
2283,553643.93,121.51143425,37.43462578,36.72,88.3,7.1388,8,7.7890625,2284
2283,553644.03,121.51143661,37.43462587,36.74,88.2,7.1964,8,7.75,2284
2283,553644.12,121.51143864,37.43462592,36.77,88.12,6.9768,8,7.75,2284
2283,553644.22,121.51144088,37.43462599,36.8,88.07,6.984,8,7.828125,2284
2283,553644.32,121.51144296,37.43462607,36.83,87.99,7.1028,8,7.8125,2284
2283,553644.43,121.51144542,37.43462618,36.86,87.85,7.1856,8,7.8125,2284
2283,553644.53,121.51144743,37.43462631,36.88,87.74,7.1712,8,7.7890625,2284
2283,553644.62,121.51144946,37.43462641,36.9,87.65,6.9552,8,7.7890625,2284
2283,553644.72,121.51145183,37.43462654,36.93,87.59,6.9264,8,7.7734375,2284
2283,553644.82,121.51145406,37.43462663,36.96,87.52,6.9912,8,7.8125,2284
2283,553644.93,121.51145642,37.43462675,36.98,87.41,6.9984,8,7.7734375,2284
2283,553645.03,121.51145865,37.43462683,37.01,87.29,7.0272,8,7.734375,2284
2283,553645.12,121.51146045,37.43462693,37.03,87.17,7.128,8,7.7734375,2284
2283,553645.22,121.51146268,37.43462703,37.06,87.07,7.1244,8,7.71875,2284
2283,553645.32,121.5114645,37.43462718,37.08,86.99,7.0956,8,7.734375,2284
2283,553645.42,121.51146671,37.43462732,37.11,86.9,7.1172,8,7.734375,2284
2283,553645.53,121.51146863,37.4346275,37.13,86.8,7.0488,8,7.7890625,2284
2283,553645.63,121.51147105,37.43462764,37.16,86.71,6.9912,8,7.734375,2284
2283,553645.72,121.51147302,37.43462774,37.19,86.64,6.966,8,7.734375,2284
2283,553645.82,121.51147525,37.43462785,37.22,86.58,7.074,8,7.8125,2284
2283,553645.92,121.51147744,37.43462798,37.24,86.5,7.1892,8,7.7890625,2284
2283,553646.02,121.51147968,37.43462812,37.27,86.41,7.1712,8,7.7890625,2284
2283,553646.12,121.51148172,37.43462826,37.29,86.31,7.0452,8,7.7890625,2284
2283,553646.22,121.51148392,37.4346284,37.32,86.21,6.9192,8,7.8125,2284
2283,553646.32,121.5114871,37.43462856,37.36,86.14,6.9084,8,7.828125,2284
2283,553646.42,121.51148936,37.4346287,37.39,86.1,6.9156,8,7.828125,2284
2283,553646.52,121.51149201,37.43462888,37.42,86.06,7.0092,8,7.7890625,2284
2283,553646.63,121.51149391,37.43462905,37.44,85.96,6.9984,8,7.828125,2284
2283,553646.73,121.51149615,37.43462921,37.47,85.87,7.1784,8,7.8828125,2284
2283,553646.82,121.51149815,37.43462937,37.49,85.74,7.3692,8,7.7734375,2284
2283,553646.92,121.51150028,37.43462956,37.52,85.6,7.1856,8,7.8125,2284
2283,553647.02,121.51150252,37.43462972,37.54,85.49,7.0272,8,7.8515625,2284
2283,553647.13,121.51150537,37.43462993,37.58,85.38,7.002,8,7.8125,2284
2283,553647.23,121.51150768,37.43463011,37.6,85.3,6.9768,8,7.734375,2284
2283,553647.33,121.51150995,37.43463025,37.63,85.22,6.9912,8,7.7734375,2284
2283,553647.42,121.51151197,37.43463038,37.66,85.16,7.0884,8,7.7734375,2284
2283,553647.52,121.51151373,37.43463055,37.68,85.07,7.1748,8,7.75,2284
2283,553647.62,121.51151596,37.43463073,37.71,84.98,7.3008,8,7.7734375,2284
2283,553647.73,121.51151808,37.43463095,37.73,84.89,7.29,8,7.7734375,2284
2283,553647.83,121.51152031,37.43463114,37.76,84.77,7.2036,8,7.75,2284
2283,553647.92,121.51152235,37.43463132,37.78,84.69,6.912,8,7.75,2284
2283,553648.02,121.51152456,37.43463149,37.81,84.68,6.8436,8,7.6953125,2284
2283,553648.12,121.51152696,37.43463168,37.84,84.79,7.0164,8,7.65625,2284
2283,553648.22,121.51152923,37.43463183,37.87,84.92,7.236,8,7.71875,2284
2283,553648.33,121.51153071,37.43463195,37.88,85.11,7.2684,8,7.71875,2284
2283,553648.43,121.51153296,37.43463207,37.91,85.34,7.3764,8,7.6171875,2284
2283,553648.52,121.51153447,37.43463217,37.92,85.56,7.1604,8,7.734375,2284
2283,553648.62,121.51153723,37.43463227,37.95,85.99,7.1028,8,7.7734375,2284
2283,553648.72,121.51153947,37.43463234,37.98,86.43,7.074,8,7.734375,2284
2283,553648.82,121.51154203,37.43463242,38.01,86.89,7.0668,8,7.7890625,2284
2283,553648.93,121.51154456,37.43463248,38.04,87.36,7.0128,8,7.828125,2284
2283,553649.03,121.51154688,37.4346325,38.07,87.82,7.0956,8,7.7890625,2284
2283,553649.12,121.5115488,37.43463254,38.09,88.22,7.3908,8,7.7890625,2284
2283,553649.22,121.51155114,37.43463257,38.12,88.63,7.6248,8,7.8671875,2284
2283,553649.32,121.51155241,37.43463256,38.14,89,7.5996,8,7.8125,2284
2283,553649.43,121.51155604,37.43463262,38.18,89.5,7.6176,8,7.8515625,2284
2283,553649.53,121.51155838,37.43463258,38.21,89.91,7.452,8,7.8515625,2284
2283,553649.63,121.51156123,37.43463256,38.24,90.28,7.1712,8,7.8515625,2284
2283,553649.72,121.51156339,37.43463246,38.27,90.72,7.1712,8,7.8515625,2284
2283,553649.82,121.51156574,37.43463237,38.3,91.08,7.4196,8,7.8828125,2284
2283,553649.92,121.51156736,37.43463231,38.32,91.32,7.7832,8,7.8515625,2284
2283,553650.03,121.51156963,37.43463228,38.34,91.52,7.8264,8,7.8828125,2284
2283,553650.13,121.51157193,37.43463227,38.37,91.55,7.794,8,7.8828125,2284
2283,553650.22,121.511574,37.43463223,38.4,91.55,7.092,8,7.8515625,2284
2283,553650.32,121.51157793,37.43463223,38.45,91.64,7.0596,8,7.8515625,2284
2283,553650.42,121.51158028,37.43463215,38.47,91.69,7.2108,8,7.8515625,2284
2283,553650.53,121.51158258,37.43463207,38.5,91.69,7.3044,8,7.8515625,2284
2283,553650.63,121.51158453,37.434632,38.51,91.69,7.4016,8,7.828125,2284
2283,553634.12,122.51120226,38.43464509,35,127.76,7.318,8,8.5859375,2284
2283,553634.22,122.51120395,38.43464421,35.02,126.46,7.048,8,8.5859375,2284
2283,553634.32,122.51120604,38.43464277,35.05,125.28,7.2532,8,8.5859375,2284
2283,553634.42,122.51120782,38.43464195,35.07,124.01,7.5628,8,8.6171875,2284
2283,553634.52,122.51120949,38.43464148,35.09,122.71,7.5988,8,8.6015625,2284
2283,553634.62,122.5112113,38.43464075,35.11,121.41,7.5376,8,8.6015625,2284
